,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,19.06,51.22,5.06,26.25,0.36,0.11,9.48,2.74,1.73,87.85,5.34,22.13,60.38,0.97,1.20,0.16,45.27,37.95,106.31,2.62,2.58,2.94,4.23,0.71,147.43,3.03,59.07,67.51,2023-12-10 00:00:00
1,1~2,15.44,50.25,5.01,26.56,0.37,0.10,9.59,2.63,1.70,89.15,5.28,22.28,61.59,0.95,1.23,0.17,36.19,27.34,100.41,2.59,2.66,3.22,4.23,0.88,147.13,3.06,59.54,66.74,2023-12-10 01:00:00
2,2~3,9.75,50.25,5.06,26.19,0.37,0.12,9.84,2.50,1.72,85.90,3.88,21.11,60.91,0.98,1.22,0.17,26.10,24.82,27.38,2.60,2.67,2.78,4.24,0.68,145.52,2.84,59.19,65.44,2023-12-10 02:00:00
3,3~4,7.50,50.22,5.07,26.18,0.37,0.13,10.06,2.66,1.69,84.64,3.15,19.90,61.59,1.02,1.11,0.17,19.70,22.40,23.14,2.65,2.69,2.91,4.24,1.06,144.36,3.13,58.66,64.62,2023-12-10 03:00:00
4,4~5,7.00,49.00,5.05,26.19,0.36,0.13,11.35,2.09,1.73,84.94,2.88,21.53,60.53,0.95,1.25,0.16,17.90,25.91,22.74,2.50,2.67,3.28,4.24,1.52,143.81,2.88,59.25,63.82,2023-12-10 04:00:00
5,5~6,6.81,49.62,5.04,26.19,0.37,0.12,11.62,2.19,1.66,84.64,2.96,20.77,60.91,0.96,1.34,0.17,17.00,25.01,32.83,2.47,2.74,3.09,4.24,0.67,142.70,3.31,58.60,63.06,2023-12-10 05:00:00
6,6~7,5.94,50.26,5.09,26.19,0.29,0.05,10.40,1.79,1.17,86.03,2.79,20.65,62.59,1.37,1.07,0.17,15.99,16.70,45.97,2.47,3.44,3.60,2.04,1.02,142.51,3.16,58.46,62.81,2023-12-10 06:00:00
7,7~8,5.00,50.28,5.05,26.37,0.10,0.08,22.61,1.85,0.66,85.97,2.84,20.56,62.57,1.13,1.14,0.16,15.91,15.46,22.79,2.53,3.39,3.25,0.00,0.86,142.86,2.81,58.58,63.44,2023-12-10 07:00:00
8,8~9,5.75,51.08,4.97,26.94,0.09,0.06,51.32,3.25,0.67,87.01,2.85,20.63,63.53,1.12,1.24,0.01,18.18,16.91,23.79,2.53,3.45,3.40,0.00,0.65,145.94,3.37,59.80,64.37,2023-12-10 08:00:00
9,9~10,6.63,51.60,4.96,28.62,0.10,0.05,63.98,1.99,0.66,91.57,4.46,21.27,65.84,1.17,1.93,0.00,23.01,21.89,40.33,2.57,3.83,5.01,0.00,0.91,149.36,3.00,60.68,66.76,2023-12-10 09:00:00
