,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,21.57,62.69,7.31,31.25,0.36,0.09,10.32,3.58,1.70,97.99,6.81,27.50,63.68,1.47,1.61,0.16,75.68,60.53,95.31,2.66,2.57,3.82,4.41,1.83,198.13,5.88,72.19,91.12,2023-11-03 00:00:00
1,1~2,14.37,60.49,6.75,30.69,0.36,0.12,9.13,4.19,1.74,97.95,5.75,27.94,64.26,1.17,1.45,0.17,61.43,55.92,139.92,2.47,2.60,3.71,4.41,0.76,195.94,5.74,71.19,89.94,2023-11-03 01:00:00
2,2~3,11.50,60.26,6.65,30.81,0.35,0.12,10.04,4.11,1.71,96.38,5.03,28.35,63.00,1.19,1.34,0.17,48.65,43.20,56.17,2.53,2.52,3.44,4.40,0.87,193.89,6.25,70.48,88.74,2023-11-03 02:00:00
3,3~4,10.25,61.16,6.63,30.37,0.36,0.13,10.10,3.56,1.73,94.72,3.88,27.86,62.98,1.25,1.36,0.16,41.54,36.68,42.96,2.50,2.41,3.78,4.42,0.76,191.27,5.59,69.97,87.20,2023-11-03 03:00:00
4,4~5,8.88,59.17,6.86,30.00,0.36,0.01,11.15,3.13,1.71,93.64,3.38,27.27,62.99,1.14,1.28,0.17,36.05,32.46,36.74,2.50,2.38,3.72,4.39,0.98,187.82,6.01,68.36,84.94,2023-11-03 04:00:00
5,5~6,7.87,59.11,6.66,29.69,0.35,0.01,11.25,3.12,1.67,91.92,2.46,26.59,62.87,1.12,1.27,0.16,34.43,31.25,36.71,2.56,2.42,3.25,4.40,1.07,184.55,6.05,67.11,83.11,2023-11-03 05:00:00
6,6~7,10.94,59.52,6.96,29.69,0.16,0.06,12.20,2.46,0.96,92.98,2.34,25.69,64.95,1.07,1.28,0.17,31.49,29.51,56.43,2.63,3.47,3.60,1.86,1.49,188.46,6.69,67.17,85.76,2023-11-03 06:00:00
7,7~8,8.25,61.94,7.54,32.00,0.10,0.02,20.75,2.66,0.68,93.83,2.63,26.21,64.99,1.02,1.29,0.12,32.93,33.57,53.38,2.62,3.52,4.03,0.00,2.36,197.06,7.07,69.63,90.37,2023-11-03 07:00:00
8,8~9,10.00,67.65,8.25,40.81,0.09,0.01,44.80,4.01,1.63,104.70,3.78,31.01,69.91,1.34,1.40,0.00,36.89,37.49,43.37,2.56,4.50,5.74,0.00,2.55,211.62,8.81,78.31,93.88,2023-11-03 08:00:00
9,9~10,9.87,83.91,9.98,48.94,0.09,0.01,51.84,5.57,1.61,109.33,4.37,31.90,73.06,1.04,1.71,0.00,36.65,36.53,41.85,2.75,5.13,8.42,0.00,2.20,234.04,11.37,88.43,100.81,2023-11-03 09:00:00
