,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,19.56,66.13,8.34,32.80,0.59,0.12,12.75,5.69,1.72,85.78,3.77,18.18,63.83,0.84,1.31,0.00,75.44,48.77,67.44,3.12,2.57,4.44,5.40,0.85,207.34,7.72,78.24,90.92,2024-09-23 00:00:00
1,1~2,19.25,63.07,8.10,32.47,0.58,0.11,12.24,4.01,1.73,84.36,3.14,17.22,64.00,1.22,1.46,0.00,64.14,43.55,60.16,3.00,2.39,4.10,5.04,0.92,206.52,8.09,77.91,89.64,2024-09-23 01:00:00
2,2~3,11.75,62.31,8.38,32.03,0.57,0.12,12.76,3.17,1.68,82.42,2.87,17.38,62.17,3.18,1.55,0.00,58.59,41.22,61.71,2.97,2.38,3.91,4.82,1.26,204.69,7.53,79.32,88.20,2024-09-23 02:00:00
3,3~4,9.75,61.00,8.75,32.03,0.57,0.12,13.05,3.14,1.71,81.74,2.71,16.94,62.09,3.03,1.46,0.00,49.75,32.32,125.65,3.00,2.33,4.30,4.81,1.24,204.12,6.97,78.78,87.98,2024-09-23 03:00:00
4,4~5,8.88,61.12,8.48,31.47,0.57,0.05,13.56,3.00,1.74,84.15,2.79,17.38,63.98,2.60,1.50,0.00,47.13,31.18,40.19,3.00,2.39,4.50,4.77,1.00,204.15,8.20,78.45,87.49,2024-09-23 04:00:00
5,5~6,7.87,60.63,8.10,31.84,0.53,0.04,13.56,2.88,1.66,80.60,2.59,15.90,62.11,3.02,1.62,0.00,44.81,29.44,38.25,3.03,2.95,4.76,4.28,0.83,202.88,7.84,78.90,86.05,2024-09-23 05:00:00
6,6~7,8.00,60.94,8.23,34.92,0.29,0.04,15.74,2.32,0.72,82.26,2.59,15.93,63.74,2.49,1.40,0.00,43.40,28.41,38.50,2.97,3.58,4.78,0.00,2.89,204.36,7.09,78.63,86.98,2024-09-23 06:00:00
7,7~8,8.38,62.81,8.41,40.80,0.27,0.04,18.52,2.05,0.67,85.67,2.51,16.79,66.37,2.58,1.54,0.00,45.49,27.38,40.85,3.06,3.45,6.52,0.00,6.53,210.85,8.78,79.18,88.64,2024-09-23 07:00:00
8,8~9,9.69,71.56,11.18,50.30,0.29,0.17,36.68,5.00,1.66,98.07,3.50,24.47,70.10,1.06,1.67,0.00,46.77,36.48,48.00,3.10,3.83,8.35,0.00,4.94,232.64,21.07,82.42,93.41,2024-09-23 08:00:00
9,9~10,15.68,93.19,12.88,63.84,0.29,0.29,43.15,7.48,1.65,111.92,5.71,26.50,79.71,0.96,1.86,0.00,46.52,33.68,50.06,3.15,4.20,10.62,0.00,3.69,298.88,50.34,90.85,112.30,2024-09-23 09:00:00
10,10~11,12.13,110.12,14.68,71.33,0.30,2.25,52.68,8.63,1.70,127.08,8.72,31.69,86.67,1.18,2.59,0.00,43.67,32.13,67.38,4.38,5.83,12.07,0.00,11.91,329.99,63.37,98.20,121.42,2024-09-23 10:00:00
11,11~12,10.69,126.50,15.85,70.22,0.30,2.30,54.76,7.93,1.72,133.78,8.28,35.50,90.00,0.97,2.51,0.00,41.82,36.00,65.71,4.81,5.82,10.87,0.00,17.31,307.27,42.97,97.19,123.32,2024-09-23 11:00:00
12,12~13,14.87,126.87,17.22,67.25,0.30,2.27,49.78,10.53,1.66,141.10,14.60,33.65,92.85,0.99,2.32,0.00,49.20,41.80,55.48,4.91,5.15,10.94,0.00,16.07,307.25,31.35,99.70,129.60,2024-09-23 12:00:00
13,13~14,12.50,124.26,17.46,69.12,0.29,1.69,65.70,11.36,1.72,148.91,20.71,37.67,90.53,0.99,2.54,0.00,42.66,37.04,46.40,5.06,4.19,12.87,0.00,13.54,313.77,38.15,99.40,130.83,2024-09-23 13:00:00
14,14~15,10.81,120.75,18.69,70.02,0.30,1.54,63.80,11.14,1.70,145.75,20.13,39.01,86.61,0.99,2.05,0.00,36.78,30.47,41.09,4.44,5.01,11.69,0.00,15.99,321.13,49.84,97.02,130.14,2024-09-23 14:00:00
15,15~16,10.63,115.06,17.49,70.08,0.29,1.38,64.13,11.00,1.72,144.08,20.76,38.15,85.17,1.03,1.96,0.00,40.76,31.23,39.13,4.31,5.21,10.47,0.00,17.97,320.08,45.07,98.03,131.84,2024-09-23 15:00:00
16,16~17,11.62,114.87,18.79,69.56,0.30,1.36,54.72,10.09,1.85,143.78,18.62,38.29,86.87,1.34,2.82,0.00,40.77,35.62,44.60,4.16,3.82,8.56,0.34,13.70,299.98,27.40,99.13,130.90,2024-09-23 16:00:00
17,17~18,14.19,107.75,16.04,62.72,0.43,0.18,89.42,10.08,2.19,133.43,17.53,32.66,83.24,1.23,3.10,0.00,46.76,39.46,56.40,3.72,2.71,6.66,4.54,2.84,283.42,12.35,98.74,129.26,2024-09-23 17:00:00
18,18~19,18.63,99.07,12.49,52.64,0.54,0.12,87.60,11.09,1.72,118.13,13.53,25.19,79.41,1.15,3.12,0.00,51.33,44.70,90.72,3.65,2.83,6.07,5.29,0.93,259.68,10.38,91.59,120.24,2024-09-23 18:00:00
19,19~20,19.31,90.68,11.63,46.69,0.55,0.12,78.87,12.69,1.72,114.10,13.53,24.22,76.35,1.12,2.06,0.00,59.80,59.74,71.34,3.25,2.58,5.68,5.75,0.79,244.41,8.15,89.05,113.61,2024-09-23 19:00:00
20,20~21,16.19,83.94,11.43,41.34,0.55,0.13,72.69,8.31,1.70,112.79,14.69,22.56,75.54,1.07,1.58,0.00,68.23,67.61,89.44,3.16,2.58,6.13,5.27,1.12,240.17,7.44,88.08,110.59,2024-09-23 20:00:00
21,21~22,18.06,82.50,10.19,38.50,0.54,0.08,60.58,7.42,1.66,107.60,11.59,21.59,74.42,1.09,1.71,0.00,70.09,61.84,155.53,3.12,2.57,6.18,4.92,0.80,242.02,8.62,86.35,113.90,2024-09-23 21:00:00
22,22~23,23.31,74.51,9.06,36.70,0.55,0.12,15.67,6.14,1.67,104.61,11.32,20.25,73.04,1.01,1.50,0.00,85.86,68.19,89.50,2.97,2.65,5.87,4.83,0.98,236.38,8.41,83.47,112.46,2024-09-23 22:00:00
23,23~24,23.00,67.68,7.88,35.30,0.52,0.11,12.00,4.75,1.71,98.09,10.50,18.88,68.71,1.04,1.46,0.00,87.71,68.38,178.06,2.88,2.51,5.11,4.78,1.15,226.28,7.37,78.72,108.09,2024-09-23 23:00:00
