,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,14.07,72.99,8.50,38.94,0.45,0.10,14.09,2.44,1.69,77.50,3.21,16.54,57.75,1.15,2.32,0.00,79.65,57.62,78.40,3.69,3.12,5.03,4.44,0.81,236.41,12.22,85.09,107.63,2024-08-29 00:00:00
1,1~2,11.31,69.44,8.65,37.89,0.44,0.10,14.02,2.58,1.65,77.55,2.69,16.50,58.36,1.48,2.33,0.00,82.84,51.58,71.32,3.72,3.00,4.66,4.40,1.04,230.38,10.87,84.13,104.50,2024-08-29 01:00:00
2,2~3,11.75,68.06,8.64,36.81,0.44,0.11,14.11,2.50,1.66,76.19,2.78,16.90,56.51,4.42,2.20,0.00,73.46,42.99,62.53,3.59,2.94,4.56,4.37,0.90,231.48,11.31,84.01,104.22,2024-08-29 02:00:00
3,3~4,9.37,68.32,8.18,37.02,0.44,0.01,14.19,2.20,1.69,74.84,2.75,16.29,55.80,3.69,2.40,0.00,65.37,41.13,57.81,3.53,2.94,4.63,4.38,0.69,227.69,9.69,83.84,103.37,2024-08-29 03:00:00
4,4~5,11.69,67.81,8.43,36.75,0.44,0.00,14.51,2.39,1.66,74.87,2.63,16.21,56.03,3.28,2.20,0.00,62.65,38.77,54.40,3.35,2.94,5.06,4.37,0.93,228.39,10.28,84.28,102.71,2024-08-29 04:00:00
5,5~6,8.75,67.87,8.43,37.34,0.39,0.01,13.22,2.13,1.62,74.52,2.84,15.91,55.77,3.11,2.13,0.00,61.54,36.60,51.79,3.37,3.18,4.99,1.84,1.37,226.56,11.09,83.78,101.20,2024-08-29 05:00:00
6,6~7,8.81,67.32,8.54,39.19,0.18,0.02,17.17,1.78,0.75,76.14,2.47,16.06,57.61,3.16,2.11,0.00,57.88,38.49,83.66,3.38,4.32,4.92,0.00,12.09,229.10,10.16,84.72,102.00,2024-08-29 06:00:00
7,7~8,9.63,69.12,8.76,46.95,0.18,0.05,25.00,1.99,0.63,79.23,2.78,17.25,59.20,3.25,2.49,0.00,59.24,34.95,54.34,3.43,4.43,5.61,0.00,13.19,235.31,9.82,86.88,104.23,2024-08-29 07:00:00
8,8~9,10.31,81.63,9.30,59.66,0.19,0.28,42.64,1.91,0.68,97.63,4.81,27.62,65.20,1.51,3.03,0.00,60.41,37.42,52.81,3.91,5.44,8.23,0.00,10.59,265.91,19.94,91.51,118.41,2024-08-29 08:00:00
9,9~10,11.31,119.31,12.69,68.44,0.20,0.39,49.06,4.56,0.72,101.38,4.82,29.03,67.53,1.19,3.55,0.00,63.31,39.73,53.53,4.72,6.19,11.28,0.00,3.83,303.84,23.56,105.57,129.74,2024-08-29 09:00:00
10,10~11,12.75,131.25,17.62,76.61,0.20,2.22,60.81,13.65,0.66,115.54,7.25,33.40,74.89,1.18,4.30,0.00,54.70,39.20,52.56,5.53,7.82,12.18,0.00,12.93,326.48,26.90,108.58,144.45,2024-08-29 10:00:00
11,11~12,13.50,134.94,18.11,81.22,0.21,2.40,64.51,13.84,0.69,127.72,9.53,35.48,82.71,1.08,4.11,0.00,47.22,35.71,49.23,5.22,7.25,13.13,0.00,18.96,334.86,26.82,109.25,148.40,2024-08-29 11:00:00
12,12~13,15.38,133.12,19.90,79.07,0.20,2.55,57.32,13.49,0.70,139.68,7.21,39.52,92.95,1.41,4.31,0.00,47.59,33.46,56.02,4.94,6.69,10.56,0.00,15.51,340.25,30.31,110.55,150.10,2024-08-29 12:00:00
13,13~14,13.81,132.93,18.42,77.58,0.20,1.87,59.43,12.18,0.64,148.26,12.26,40.36,95.64,1.11,3.98,0.00,42.86,32.36,48.04,4.90,5.94,13.22,0.00,5.12,337.25,30.68,108.67,150.41,2024-08-29 13:00:00
14,14~15,10.81,109.95,17.67,71.67,0.21,1.78,63.33,9.74,0.70,132.40,12.47,33.63,86.30,1.40,3.05,0.00,36.82,30.46,70.72,4.41,5.57,12.25,0.00,5.64,310.88,26.85,101.17,138.49,2024-08-29 14:00:00
15,15~16,13.00,109.68,17.00,69.52,0.23,1.78,62.86,11.46,0.60,134.15,13.37,35.00,85.78,1.30,2.45,0.00,37.90,37.16,49.15,4.50,6.40,10.94,0.01,15.78,314.89,26.81,100.32,140.85,2024-08-29 15:00:00
