,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,13.56,62.41,7.23,33.03,0.45,0.10,10.32,1.99,1.75,93.56,2.41,24.79,66.36,2.89,3.53,0.00,56.10,45.52,140.35,2.56,2.56,1.15,4.94,0.80,148.04,6.47,60.87,61.62,2024-07-28 00:00:00
1,1~2,13.62,61.03,7.05,32.12,0.45,0.12,10.71,2.10,1.72,72.35,1.91,18.81,51.63,1.42,3.61,0.00,54.89,36.30,75.78,2.56,2.63,1.13,4.93,0.79,147.54,7.34,61.04,60.14,2024-07-28 01:00:00
2,2~3,8.38,60.22,7.51,32.10,0.44,0.11,11.05,1.95,1.72,70.94,1.56,17.85,51.53,1.05,3.60,0.00,53.07,32.80,41.15,2.56,2.62,1.38,4.92,1.05,146.72,6.59,61.22,59.95,2024-07-28 02:00:00
3,3~4,6.81,60.03,6.93,31.80,0.45,0.12,10.87,2.07,1.73,71.10,1.53,18.18,51.39,0.99,3.35,0.00,47.22,30.97,37.78,2.60,2.57,1.53,4.89,1.09,146.52,6.72,60.89,59.45,2024-07-28 03:00:00
4,4~5,7.13,58.53,6.92,31.73,0.45,0.10,11.60,2.03,1.67,70.90,1.53,18.12,51.25,0.99,3.29,0.00,46.75,29.87,36.23,2.56,2.62,1.31,4.90,0.80,144.40,7.07,60.23,58.41,2024-07-28 04:00:00
5,5~6,6.50,58.03,7.01,31.42,0.33,0.10,11.19,1.99,1.63,69.99,1.47,17.88,50.64,1.08,3.25,0.00,42.75,27.39,35.59,2.63,2.70,1.28,1.84,0.85,144.98,7.18,60.42,58.53,2024-07-28 05:00:00
6,6~7,6.68,58.16,7.01,32.42,0.18,0.08,14.78,1.72,0.77,72.19,1.40,18.20,52.59,1.30,3.06,0.00,44.35,26.83,37.81,2.87,3.00,1.31,0.00,0.85,145.26,5.96,61.52,59.24,2024-07-28 06:00:00
7,7~8,7.50,62.00,7.20,32.72,0.18,0.07,54.26,1.74,0.72,73.46,1.31,18.49,53.66,1.17,3.74,0.00,46.40,26.35,41.72,2.66,3.56,2.13,0.00,0.68,151.35,7.41,63.08,60.35,2024-07-28 07:00:00
8,8~9,10.00,66.34,7.03,36.53,0.19,0.06,116.76,1.68,0.77,74.69,1.38,19.06,54.25,1.17,3.94,0.00,49.52,26.73,53.84,3.00,4.31,2.44,0.00,1.75,156.24,6.94,65.85,63.10,2024-07-28 08:00:00
9,9~10,7.75,68.63,8.91,39.27,0.19,0.07,120.36,1.77,0.78,84.77,3.41,21.56,59.80,1.19,4.81,0.00,46.64,30.43,74.90,3.25,4.89,2.56,0.00,0.87,159.09,6.91,66.53,64.77,2024-07-28 09:00:00
10,10~11,7.32,77.37,10.93,43.41,0.19,0.06,118.25,1.81,0.72,105.01,2.43,28.48,74.10,1.14,3.80,0.00,44.55,29.82,39.85,3.22,4.87,2.78,0.00,0.75,164.10,6.81,67.67,68.78,2024-07-28 10:00:00
11,11~12,7.93,81.60,11.03,43.50,0.20,0.04,117.59,1.78,0.76,120.71,2.60,32.55,85.56,1.16,4.40,0.00,43.99,26.82,41.47,3.46,4.94,2.81,0.00,1.08,174.30,8.60,69.96,74.42,2024-07-28 11:00:00
12,12~13,11.13,80.77,13.07,43.23,0.19,0.05,110.82,1.68,0.78,119.75,2.71,32.57,84.47,1.18,3.89,0.00,47.75,31.68,41.19,3.47,5.01,2.88,0.00,0.78,172.59,7.99,69.50,73.60,2024-07-28 12:00:00
13,13~14,10.94,83.48,12.49,44.25,0.20,0.05,109.83,1.55,0.69,126.08,2.63,37.08,86.37,1.19,4.43,0.00,45.66,31.18,46.59,3.57,5.06,2.72,0.00,0.99,176.37,8.69,69.72,76.62,2024-07-28 13:00:00
14,14~15,9.87,85.99,12.26,45.09,0.19,0.06,111.08,2.98,0.75,127.33,2.76,38.04,86.53,1.33,4.03,0.00,43.31,34.12,47.91,3.65,5.07,2.66,0.00,0.76,183.57,8.82,71.48,82.03,2024-07-28 14:00:00
15,15~16,12.88,87.04,12.16,46.08,0.20,0.06,103.94,6.06,0.68,128.75,2.68,37.22,88.85,1.15,4.25,0.00,44.39,34.92,46.53,3.69,4.94,2.53,0.00,1.09,184.38,7.22,72.11,82.73,2024-07-28 15:00:00
16,16~17,9.12,86.50,12.41,46.77,0.19,0.06,88.75,5.75,0.82,125.23,2.50,34.13,88.60,1.23,3.78,0.00,40.74,33.01,44.28,3.66,4.38,2.28,0.00,0.73,183.10,8.62,71.70,80.80,2024-07-28 16:00:00
17,17~18,9.88,85.28,9.34,44.97,0.19,0.07,66.76,4.68,1.23,128.38,3.50,38.16,86.72,1.54,4.32,0.00,36.49,33.26,59.16,3.62,3.81,2.12,0.50,0.80,185.21,7.84,70.98,84.85,2024-07-28 17:00:00
18,18~19,11.43,83.03,9.57,41.93,0.38,0.10,34.16,4.84,1.68,125.34,4.32,40.24,80.78,1.45,3.29,0.00,33.21,36.03,67.68,3.50,3.56,1.75,5.21,0.91,182.81,6.85,68.86,84.05,2024-07-28 18:00:00
19,19~20,11.63,81.81,10.01,39.41,0.46,0.10,14.77,5.79,1.72,116.51,3.56,33.60,79.35,3.77,3.48,0.00,36.70,34.83,41.85,3.47,3.38,1.72,5.01,0.94,180.73,7.75,67.48,82.56,2024-07-28 19:00:00
20,20~21,11.25,79.75,8.46,38.30,0.45,0.11,14.43,6.20,1.78,111.71,2.49,32.49,76.73,4.02,3.59,0.00,43.40,41.79,48.81,3.31,2.94,1.79,4.87,1.46,178.58,7.31,67.66,81.50,2024-07-28 20:00:00
21,21~22,12.25,77.97,7.15,37.00,0.45,0.11,14.16,6.02,1.68,106.60,2.63,28.25,75.72,4.25,3.77,0.00,58.18,48.36,55.75,3.44,2.68,1.71,4.83,0.84,177.69,7.28,67.68,80.49,2024-07-28 21:00:00
22,22~23,16.87,71.31,7.10,35.97,0.46,0.10,10.68,5.39,1.73,97.12,2.40,21.23,73.49,3.89,3.27,0.00,61.48,55.52,66.25,3.47,2.75,1.75,4.81,0.89,173.78,7.53,67.19,79.37,2024-07-28 22:00:00
23,23~24,17.63,69.57,6.73,35.25,0.44,0.09,9.04,5.39,1.72,95.54,2.35,21.79,71.40,3.63,3.14,0.00,74.73,53.66,102.41,3.44,2.63,1.59,4.76,1.28,172.25,7.28,67.07,77.46,2024-07-28 23:00:00
