,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,14.25,68.28,8.81,31.62,0.49,0.12,11.94,3.87,1.72,84.78,2.24,18.53,64.01,2.72,2.81,0.17,53.85,34.41,51.12,2.81,2.70,4.68,6.81,0.82,195.98,8.65,76.51,85.98,2024-07-26 00:00:00
1,1~2,10.38,67.76,8.50,31.78,0.51,0.12,11.94,3.87,1.75,84.22,2.26,18.56,63.40,1.42,2.65,0.17,49.44,35.00,46.32,2.91,2.72,4.51,6.88,1.34,196.48,9.01,76.52,86.59,2024-07-26 01:00:00
2,2~3,8.75,66.65,8.38,31.80,0.50,0.12,12.78,3.66,1.70,84.01,2.18,18.63,63.20,1.08,2.92,0.16,47.73,30.65,44.15,2.81,2.77,4.00,6.88,0.79,196.30,9.28,76.12,86.04,2024-07-26 02:00:00
3,3~4,9.19,59.79,7.51,30.67,0.49,0.12,11.04,3.77,1.67,72.58,2.25,15.66,54.67,1.40,2.90,0.17,45.55,25.70,69.29,2.56,2.64,4.37,6.79,2.48,162.11,9.00,---,76.99,2024-07-26 03:00:00
4,4~5,10.75,50.71,6.42,30.86,0.43,0.11,8.55,2.70,1.68,54.55,1.47,11.49,41.59,1.14,2.86,0.17,42.70,24.12,107.62,2.22,2.70,4.12,6.82,2.26,96.10,8.09,---,60.40,2024-07-26 04:00:00
5,5~6,8.00,49.90,6.79,31.33,0.36,0.05,8.55,2.58,1.57,54.33,1.35,11.29,41.69,1.28,2.92,0.17,38.06,24.30,35.31,2.16,2.77,3.97,2.42,0.76,97.48,9.00,---,59.79,2024-07-26 05:00:00
6,6~7,7.81,51.01,6.57,34.42,0.20,0.06,10.89,2.17,0.71,54.66,1.28,11.13,42.25,0.90,2.82,0.16,38.02,23.55,33.41,2.12,3.64,3.91,0.00,8.43,98.03,9.00,---,60.33,2024-07-26 06:00:00
7,7~8,8.56,51.75,6.76,40.91,0.19,0.05,24.57,2.12,0.71,58.93,1.31,12.06,45.56,1.08,3.19,0.17,35.37,22.56,33.75,2.13,3.96,4.15,0.00,11.98,106.22,9.81,---,64.97,2024-07-26 07:00:00
8,8~9,9.50,68.49,7.89,48.06,0.21,0.10,98.17,2.14,0.68,77.09,2.47,19.73,54.89,1.28,3.15,0.00,34.27,21.55,33.84,2.28,3.83,5.53,0.00,2.93,123.88,13.07,---,73.56,2024-07-26 08:00:00
9,9~10,9.75,87.82,9.66,57.17,0.22,1.21,116.21,2.10,0.73,92.41,3.13,26.84,62.44,1.07,3.09,0.00,30.01,20.86,33.73,3.72,3.96,8.60,0.00,2.95,150.20,16.40,---,86.54,2024-07-26 09:00:00
