,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,8.69,50.01,5.24,26.33,0.33,0.15,9.05,2.29,1.70,87.72,5.09,20.10,62.53,1.10,0.89,0.16,25.31,26.92,92.36,1.82,3.97,2.45,4.42,1.10,139.06,3.00,56.58,59.12,2024-01-22 00:00:00
1,1~2,10.19,49.22,5.48,25.87,0.33,0.14,8.92,2.36,1.70,86.32,5.91,19.00,61.41,1.03,0.96,0.17,25.01,20.97,25.42,1.84,3.97,2.43,4.42,0.87,138.08,3.07,56.15,58.63,2024-01-22 01:00:00
2,2~3,7.69,48.22,5.36,25.15,0.34,0.15,9.57,2.37,1.68,86.67,5.57,19.28,61.82,1.09,0.87,0.17,23.50,16.72,20.94,1.84,4.05,2.34,4.43,0.68,138.77,2.96,56.57,59.05,2024-01-22 02:00:00
3,3~4,7.00,48.31,5.50,25.65,0.33,0.06,9.87,2.29,1.70,84.40,2.59,20.04,61.77,1.08,0.88,0.16,18.94,15.53,29.95,1.85,3.90,2.69,4.43,1.44,138.32,3.07,56.00,59.07,2024-01-22 03:00:00
4,4~5,6.25,47.31,5.40,25.66,0.33,0.03,11.08,2.42,1.70,82.99,2.65,19.19,61.15,1.08,1.02,0.17,16.20,15.10,53.40,1.84,4.05,2.37,4.43,1.05,138.10,2.96,56.28,58.56,2024-01-22 04:00:00
5,5~6,5.93,47.15,5.34,25.17,0.34,0.03,11.35,2.30,1.69,83.05,2.47,18.85,61.73,0.97,0.88,0.17,15.27,14.70,24.41,1.88,4.14,2.67,4.43,1.21,138.55,3.29,56.01,59.00,2024-01-22 05:00:00
6,6~7,5.57,47.10,5.21,25.75,0.30,0.03,11.89,1.83,1.28,83.42,2.54,18.49,62.39,0.89,0.91,0.16,14.31,13.11,15.57,1.87,5.60,2.74,2.40,1.87,140.74,3.09,56.59,59.56,2024-01-22 06:00:00
7,7~8,5.43,47.62,5.66,26.46,0.07,0.05,15.01,1.49,0.70,85.11,2.43,19.81,62.87,0.94,0.97,0.17,15.23,12.36,33.77,1.84,5.59,2.81,0.17,3.04,141.38,4.81,55.54,59.63,2024-01-22 07:00:00
8,8~9,6.44,50.53,6.79,31.63,0.07,0.02,21.12,1.88,1.12,89.20,3.32,22.30,63.58,0.88,0.84,0.13,13.29,13.05,46.31,1.85,5.71,3.56,0.00,2.78,144.30,6.43,56.25,60.06,2024-01-22 08:00:00
9,9~10,7.13,58.04,6.72,34.14,0.06,0.02,26.00,2.22,0.70,94.56,4.02,23.03,67.51,0.93,0.81,0.00,16.82,14.51,20.29,2.00,5.35,4.38,0.00,2.28,153.27,7.98,61.46,61.56,2024-01-22 09:00:00
