,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,22.82,---,5.04,28.63,0.44,0.12,11.01,4.57,2.38,106.23,10.62,27.76,67.85,1.29,0.94,0.17,74.31,65.26,152.02,0.88,3.57,4.46,4.70,0.95,195.11,3.10,82.32,82.04,2023-05-22 00:00:00
1,1~2,12.63,---,4.73,28.61,0.45,0.12,9.79,3.43,2.32,100.05,7.81,25.72,66.52,1.58,0.94,0.17,65.82,54.74,66.62,0.87,3.69,4.63,4.69,0.73,193.96,3.00,81.97,81.56,2023-05-22 01:00:00
2,2~3,14.28,---,5.10,28.42,0.45,0.13,9.91,2.73,2.33,96.85,5.91,25.66,65.28,1.24,0.50,0.16,56.63,45.94,60.08,0.91,3.65,4.53,4.69,1.13,193.03,3.59,81.91,80.78,2023-05-22 02:00:00
3,3~4,8.68,---,5.01,28.30,0.46,0.13,10.83,2.75,2.35,96.19,5.69,25.37,65.13,1.20,0.55,0.17,50.44,38.06,50.36,0.91,3.70,4.38,4.69,0.76,194.79,3.43,81.97,82.38,2023-05-22 03:00:00
4,4~5,7.31,---,5.10,27.90,0.44,0.14,11.72,2.79,2.29,98.22,5.62,26.44,66.16,1.30,0.53,0.16,43.37,33.66,44.47,0.90,3.71,4.59,4.70,1.07,191.75,3.35,81.42,80.47,2023-05-22 04:00:00
5,5~6,6.68,---,5.01,28.36,0.26,0.10,11.79,3.45,1.40,94.03,5.50,24.75,63.78,1.06,0.40,0.17,40.94,31.62,70.95,1.00,3.74,4.74,2.71,0.74,192.67,2.97,81.84,81.21,2023-05-22 05:00:00
6,6~7,6.23,---,6.21,29.07,0.13,0.08,10.47,2.65,1.06,98.83,5.57,26.16,67.10,1.05,0.51,0.00,38.56,32.78,42.31,0.97,4.06,4.35,0.00,3.63,199.94,6.47,82.80,83.34,2023-05-22 06:00:00
7,7~8,9.69,---,6.74,31.56,0.13,0.03,16.24,2.28,0.78,100.01,5.43,27.74,66.84,1.36,0.53,0.00,37.32,28.60,41.28,1.00,4.70,4.50,0.00,4.76,204.00,6.21,82.88,86.85,2023-05-22 07:00:00
8,8~9,8.90,---,7.46,38.07,0.13,0.07,31.83,4.48,0.75,110.13,6.29,31.09,72.75,0.96,0.56,0.00,38.70,34.43,42.11,1.00,4.84,5.32,0.00,2.12,233.32,21.64,84.89,98.28,2023-05-22 08:00:00
9,9~10,9.90,---,9.82,39.70,0.13,0.07,45.31,5.35,0.75,129.80,9.09,39.15,81.56,0.98,1.17,0.00,38.87,32.31,55.65,1.25,5.10,7.65,0.00,2.73,267.95,38.40,88.96,100.35,2023-05-22 09:00:00
10,10~11,8.68,---,9.71,42.24,0.13,0.15,49.91,5.35,0.80,135.88,8.75,44.00,83.13,1.18,1.98,0.00,42.06,32.79,61.07,1.44,6.08,10.50,0.00,8.19,290.95,40.72,95.64,112.03,2023-05-22 10:00:00
11,11~12,9.40,---,10.26,42.38,0.13,0.14,59.82,6.32,0.82,156.31,11.12,52.91,92.28,2.69,2.12,0.00,41.70,51.93,49.56,1.69,6.17,12.25,0.00,13.92,299.70,35.25,100.52,118.31,2023-05-22 11:00:00
12,12~13,11.48,---,10.39,46.42,0.15,0.05,55.31,8.54,0.81,161.32,14.76,53.53,93.03,3.11,1.39,0.00,48.12,48.41,54.96,2.46,6.14,12.28,0.00,11.64,289.65,18.40,103.37,122.44,2023-05-22 12:00:00
13,13~14,10.11,---,11.71,50.72,0.14,0.07,61.93,11.07,0.85,160.15,14.62,52.22,93.31,3.29,1.55,0.00,55.21,45.98,51.52,2.91,5.41,12.04,0.00,3.97,317.94,32.04,106.44,131.84,2023-05-22 13:00:00
14,14~15,10.69,---,11.09,53.01,0.15,0.06,78.37,11.05,0.84,158.74,16.12,49.56,93.06,3.46,1.37,0.00,48.49,39.24,77.76,2.84,6.13,11.34,0.00,4.10,331.81,34.87,107.72,139.12,2023-05-22 14:00:00
15,15~16,10.55,---,9.28,52.67,0.14,0.08,73.54,12.60,0.74,162.12,14.19,51.55,96.38,3.30,1.14,0.00,45.62,39.53,52.39,2.88,6.20,11.00,0.00,9.61,337.66,32.47,112.82,139.70,2023-05-22 15:00:00
16,16~17,15.49,---,9.13,52.28,0.16,0.03,63.84,14.02,0.79,156.14,12.56,51.49,92.09,3.34,1.09,0.00,47.08,40.97,50.61,3.16,5.81,10.88,0.00,15.74,333.21,27.13,118.52,137.53,2023-05-22 16:00:00
17,17~18,17.36,---,10.37,48.24,0.15,0.08,103.17,11.89,1.54,153.53,14.72,48.25,90.56,1.69,1.05,0.08,50.93,38.90,70.99,2.71,5.43,10.27,0.25,3.80,304.96,11.58,120.03,132.93,2023-05-22 17:00:00
18,18~19,14.50,---,9.76,43.43,0.43,0.11,128.11,11.95,2.13,147.67,10.91,47.82,88.94,1.34,1.02,0.16,50.88,43.34,148.49,2.35,5.16,7.26,4.66,1.45,276.73,11.29,104.94,124.79,2023-05-22 18:00:00
19,19~20,14.28,---,9.04,41.91,0.45,0.12,109.58,10.55,2.47,134.57,10.49,42.99,81.09,1.38,0.67,0.17,52.06,54.76,72.74,1.75,3.71,6.40,4.84,0.88,251.64,8.00,97.67,111.43,2023-05-22 19:00:00
20,20~21,14.63,---,8.77,38.66,0.46,0.12,95.02,9.81,2.43,131.16,11.60,41.53,78.03,1.45,0.71,0.16,61.55,67.91,77.09,1.75,3.74,5.91,4.82,1.20,232.45,7.69,91.77,100.76,2023-05-22 20:00:00
21,21~22,18.22,---,8.71,35.92,0.45,0.13,67.82,8.46,2.34,117.05,10.41,34.51,72.13,1.28,0.49,0.16,69.26,67.27,133.79,1.62,3.76,4.43,4.86,0.83,212.43,7.09,83.82,91.87,2023-05-22 21:00:00
22,22~23,23.97,---,6.04,33.90,0.46,0.12,12.56,5.95,2.29,107.53,5.34,33.38,68.81,1.23,0.43,0.16,67.55,68.83,154.14,1.32,3.64,4.28,4.81,1.02,206.21,7.50,81.57,88.62,2023-05-22 22:00:00
23,23~24,22.80,---,5.57,32.21,0.44,0.14,10.86,5.60,2.30,102.26,4.75,30.41,67.10,1.19,0.59,0.16,72.99,65.39,172.80,1.21,3.61,4.44,4.86,0.76,201.98,6.41,80.44,86.28,2023-05-22 23:00:00
