,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,21.56,61.93,7.36,32.32,0.46,0.12,11.05,3.17,2.00,91.19,3.28,28.31,59.60,2.16,1.34,0.17,87.42,66.31,92.30,2.15,2.84,4.96,4.79,1.15,202.39,9.25,72.25,90.43,2023-09-04 00:00:00
1,1~2,9.00,61.21,7.22,30.75,0.47,0.11,10.92,3.14,1.99,90.65,3.22,27.86,59.57,1.02,1.10,0.16,70.18,57.22,67.57,2.19,2.84,4.19,4.79,0.70,200.24,8.06,72.56,89.10,2023-09-04 01:00:00
2,2~3,7.88,60.68,6.98,30.43,0.46,0.12,11.47,3.03,1.99,89.76,3.04,27.01,59.71,1.01,1.18,0.17,61.27,44.47,55.26,2.16,2.88,3.75,4.79,0.86,199.61,9.10,72.39,87.66,2023-09-04 02:00:00
3,3~4,7.00,60.84,7.14,30.25,0.46,0.12,12.80,3.11,1.91,89.46,2.93,26.97,59.56,1.04,1.48,0.16,55.97,41.32,52.77,2.15,2.88,4.56,4.82,0.99,200.37,9.72,72.84,87.72,2023-09-04 03:00:00
4,4~5,7.06,60.39,7.67,30.57,0.47,0.12,12.97,3.03,1.93,88.56,2.87,26.56,59.13,0.99,1.07,0.17,49.86,40.49,81.52,2.16,2.87,4.79,4.79,0.75,198.19,8.06,72.18,87.49,2023-09-04 04:00:00
5,5~6,6.81,60.19,7.46,30.25,0.41,0.09,12.88,3.15,1.88,89.43,2.75,26.59,60.09,0.96,1.21,0.16,46.81,36.73,47.17,2.12,2.91,4.02,3.86,1.17,199.72,9.31,72.32,87.94,2023-09-04 05:00:00
6,6~7,7.25,61.00,7.28,31.56,0.18,0.03,12.26,2.52,1.43,90.23,2.66,26.73,60.84,0.98,1.40,0.16,45.10,35.26,47.70,2.16,4.14,3.79,1.00,6.96,200.93,7.84,72.02,89.66,2023-09-04 06:00:00
7,7~8,8.75,63.93,7.08,33.69,0.19,0.09,16.95,2.46,0.87,93.95,3.22,28.29,62.44,1.45,1.31,0.17,42.10,33.37,67.99,2.16,3.90,4.46,0.24,15.29,207.08,9.32,72.41,92.94,2023-09-04 07:00:00
8,8~9,13.25,73.68,7.06,44.25,0.20,0.02,40.43,2.32,0.93,101.57,4.16,31.47,65.94,1.13,1.18,0.17,48.36,35.19,59.86,2.18,3.86,6.79,0.00,2.80,219.21,17.53,74.02,95.24,2023-09-04 08:00:00
9,9~10,14.19,104.72,7.55,51.50,0.21,0.01,51.79,6.33,0.90,127.95,8.87,42.32,76.76,1.11,2.30,0.04,37.87,31.75,45.49,2.13,3.96,10.00,0.00,2.97,257.71,35.97,86.43,98.72,2023-09-04 09:00:00
