,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,18.12,67.25,9.45,35.00,0.42,0.08,10.41,2.22,1.70,70.38,2.60,16.29,51.49,1.12,2.29,0.00,63.33,41.80,65.25,2.97,2.81,5.46,4.28,0.87,213.60,8.00,85.93,90.57,2024-08-19 00:00:00
1,1~2,12.63,62.25,9.33,34.67,0.42,0.11,9.79,2.52,1.70,68.34,2.59,15.90,49.85,1.52,2.23,0.00,66.39,43.91,57.81,3.00,2.69,4.56,4.42,1.60,208.27,7.82,84.85,87.43,2024-08-19 01:00:00
2,2~3,9.93,62.38,9.71,35.64,0.43,0.11,10.69,2.37,1.69,68.18,2.44,16.12,49.62,3.77,2.43,0.00,54.55,38.33,54.34,3.03,2.68,5.00,4.23,0.79,209.29,7.99,84.68,88.71,2024-08-19 02:00:00
3,3~4,9.13,61.30,9.56,35.00,0.43,0.11,10.71,2.35,1.69,68.34,2.56,16.66,49.12,3.43,2.29,0.00,52.35,35.04,50.04,3.07,2.75,5.25,4.24,1.18,207.25,7.70,84.46,87.44,2024-08-19 03:00:00
4,4~5,8.06,59.82,10.13,33.95,0.42,0.03,10.75,2.32,1.74,66.43,2.12,15.99,48.32,3.19,2.10,0.00,47.69,36.12,47.65,3.00,2.63,5.19,4.30,0.88,205.54,7.46,83.51,86.63,2024-08-19 04:00:00
5,5~6,8.25,60.37,8.19,34.28,0.35,0.02,11.43,2.38,1.57,65.50,1.34,15.85,48.31,3.38,1.99,0.00,44.87,30.76,48.22,2.97,2.75,5.54,1.83,1.01,206.27,8.13,83.68,86.86,2024-08-19 05:00:00
6,6~7,8.19,59.19,8.07,37.24,0.16,0.04,13.09,2.22,0.69,66.67,1.22,15.34,50.11,3.01,2.17,0.00,43.50,27.82,57.12,3.06,3.69,5.25,0.00,9.76,208.13,7.34,83.57,88.19,2024-08-19 06:00:00
7,7~8,8.44,61.56,8.25,44.12,0.15,0.04,18.26,1.93,0.69,71.24,1.25,18.79,51.20,3.28,2.24,0.00,42.57,26.18,72.79,3.03,3.93,6.22,0.00,13.66,218.09,10.62,83.94,92.08,2024-08-19 07:00:00
8,8~9,9.68,72.00,10.47,55.16,0.17,0.08,36.78,2.09,0.64,90.58,2.44,30.47,57.67,1.74,2.38,0.00,38.76,25.05,43.81,3.12,4.19,6.56,0.00,6.94,244.39,22.03,90.33,97.67,2024-08-19 08:00:00
9,9~10,11.32,104.63,11.98,62.48,0.17,0.49,50.39,6.18,0.67,102.25,3.03,34.87,64.35,1.17,2.46,0.00,36.73,25.54,39.56,3.85,4.88,7.37,0.00,4.25,276.19,26.60,100.12,107.56,2024-08-19 09:00:00
10,10~11,10.00,120.82,11.99,73.64,0.18,2.01,49.95,8.92,0.66,108.88,5.06,37.78,66.04,1.13,2.77,0.00,36.05,24.03,37.94,3.65,6.50,8.88,0.00,17.61,301.33,27.28,103.81,129.44,2024-08-19 10:00:00
