,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,9.82,53.90,5.84,25.88,0.38,0.11,8.74,2.92,1.90,---,2.40,---,58.19,1.46,0.06,0.00,32.53,31.31,32.02,1.69,3.22,1.72,---,---,---,5.58,72.07,74.49,2023-02-12 00:00:00
1,1~2,6.81,53.38,6.15,26.06,0.39,0.13,8.72,2.83,1.95,---,2.41,---,57.62,1.22,0.07,0.00,25.82,24.21,24.77,1.69,3.20,1.63,---,---,---,5.37,72.13,73.62,2023-02-12 01:00:00
2,2~3,6.19,52.56,5.80,25.75,0.38,0.06,8.61,2.99,1.95,---,2.66,---,55.90,1.32,0.07,0.00,20.31,17.13,35.01,1.71,3.29,1.68,---,---,---,5.48,72.51,71.75,2023-02-12 02:00:00
3,3~4,5.43,52.72,5.42,26.19,0.39,0.02,10.04,2.96,1.94,---,2.44,---,56.72,1.37,0.07,0.00,17.56,15.29,41.30,1.66,3.24,1.66,---,---,---,5.17,72.14,72.44,2023-02-12 03:00:00
4,4~5,5.32,52.06,5.51,26.00,0.39,0.03,12.26,4.17,1.92,---,2.50,---,56.72,1.51,0.06,0.00,15.44,14.87,18.26,1.75,3.25,1.62,---,---,---,5.85,72.28,71.41,2023-02-12 04:00:00
5,5~6,4.93,51.91,5.30,26.06,0.38,0.02,13.17,3.39,1.88,---,2.52,---,57.06,1.24,0.08,0.00,14.37,14.62,26.04,1.78,3.32,1.54,---,---,---,5.30,71.69,71.81,2023-02-12 05:00:00
6,6~7,4.63,50.85,5.68,26.94,0.33,0.03,9.73,3.09,1.04,---,2.48,---,59.41,1.07,0.08,0.00,13.53,13.03,42.91,1.78,3.67,1.71,---,---,---,5.55,71.80,73.72,2023-02-12 06:00:00
7,7~8,7.12,51.28,5.58,26.93,0.12,0.08,20.86,3.23,0.67,---,2.52,---,57.87,1.34,0.11,0.00,12.87,12.41,18.28,1.75,3.78,1.54,---,---,---,5.49,69.62,72.35,2023-02-12 07:00:00
8,8~9,5.88,45.62,5.79,27.44,0.12,0.07,46.77,4.08,1.88,---,2.85,---,56.60,0.96,0.18,0.00,12.95,12.19,119.47,1.78,3.75,1.62,---,---,---,5.14,28.80,54.74,2023-02-12 08:00:00
9,9~10,3.81,44.41,5.65,27.31,0.12,0.06,53.99,2.72,1.88,---,2.84,---,58.47,0.97,0.16,0.00,13.41,13.00,42.87,1.69,3.77,1.50,---,---,---,5.14,26.47,52.98,2023-02-12 09:00:00
10,10~11,4.56,46.84,6.05,28.00,0.11,0.04,60.71,2.31,1.89,---,2.88,---,60.43,0.98,0.17,0.00,15.34,13.62,19.63,1.69,3.97,1.66,---,---,---,5.59,45.75,54.96,2023-02-12 10:00:00
11,11~12,4.75,47.12,6.36,29.38,0.12,0.03,67.09,2.43,1.88,---,3.25,---,61.07,1.04,0.17,0.00,19.10,17.63,19.45,1.66,4.00,1.56,---,---,---,5.45,53.09,58.84,2023-02-12 11:00:00
12,12~13,6.63,49.63,8.22,29.81,0.12,0.03,62.40,2.29,2.06,---,3.56,---,63.13,1.48,0.14,0.00,18.06,20.72,22.72,1.71,3.94,2.03,---,---,---,5.88,52.32,61.22,2023-02-12 12:00:00
13,13~14,6.56,50.37,5.99,29.25,0.11,0.05,55.68,2.24,1.91,---,4.50,---,62.96,1.01,0.14,0.00,18.53,21.32,43.16,1.69,3.96,1.72,---,---,---,5.61,53.74,59.40,2023-02-12 13:00:00
14,14~15,6.13,56.38,6.79,29.13,0.12,0.02,55.38,2.30,1.91,---,6.91,---,63.76,1.06,0.15,0.00,18.87,22.31,44.60,1.69,3.98,1.90,---,---,---,5.87,61.28,59.72,2023-02-12 14:00:00
15,15~16,9.31,57.31,7.01,28.93,0.12,0.05,48.67,2.29,1.94,---,7.27,---,62.71,1.15,0.09,0.00,16.41,23.18,21.60,1.62,3.97,1.79,---,---,---,5.58,72.27,59.24,2023-02-12 15:00:00
16,16~17,9.31,58.76,6.76,28.50,0.13,0.05,43.03,2.56,2.01,---,5.92,---,63.97,1.41,0.07,0.00,19.06,28.47,22.56,1.63,3.84,1.87,---,---,---,5.65,70.96,58.36,2023-02-12 16:00:00
17,17~18,9.06,57.93,6.55,28.44,0.28,0.06,18.61,2.50,2.01,---,4.84,---,62.97,1.85,0.07,0.00,24.14,28.69,24.08,1.69,3.67,1.69,---,---,---,5.89,70.77,58.73,2023-02-12 17:00:00
