,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,21.44,49.32,5.41,27.06,0.35,0.13,9.68,4.51,1.69,87.09,7.71,19.54,59.84,1.00,0.72,0.16,41.76,44.54,130.88,1.65,2.59,2.37,4.24,0.96,131.88,5.55,54.18,55.25,2023-12-17 00:00:00
1,1~2,14.56,48.71,5.91,27.12,0.36,0.13,9.30,4.51,1.69,84.40,5.28,19.25,59.87,0.95,0.86,0.16,34.25,33.16,124.83,1.75,2.55,2.41,4.26,0.87,131.44,5.47,54.83,54.43,2023-12-17 01:00:00
2,2~3,8.75,48.41,5.54,26.50,0.36,0.12,9.69,4.34,1.70,83.71,5.10,19.20,59.41,0.93,0.68,0.16,25.70,30.03,52.68,1.69,2.59,2.31,4.25,1.27,130.08,5.47,54.12,53.62,2023-12-17 02:00:00
3,3~4,7.00,47.91,5.70,26.50,0.36,0.13,9.98,3.81,1.67,82.74,4.53,19.99,58.22,0.95,0.71,0.17,25.41,22.55,21.12,1.66,2.50,2.53,4.25,1.07,130.74,5.48,55.21,53.51,2023-12-17 03:00:00
4,4~5,6.50,48.56,5.54,26.25,0.36,0.13,11.17,3.58,1.69,82.40,3.81,19.41,59.18,0.97,0.70,0.16,19.13,18.28,22.80,1.68,2.60,2.50,4.25,0.92,130.54,4.96,55.02,53.62,2023-12-17 04:00:00
5,5~6,6.62,46.78,5.68,26.07,0.36,0.12,10.78,3.43,1.66,81.97,3.62,19.47,58.88,0.90,0.70,0.16,17.92,16.81,48.86,1.66,2.62,2.75,4.24,0.67,130.88,5.69,54.79,53.43,2023-12-17 05:00:00
6,6~7,5.44,48.35,5.49,26.06,0.29,0.03,10.13,2.84,1.41,83.13,3.66,19.13,60.34,0.87,0.68,0.17,16.02,16.20,35.20,1.66,3.38,2.59,2.30,0.88,130.28,5.47,53.56,54.32,2023-12-17 06:00:00
7,7~8,5.13,47.81,5.56,26.25,0.09,0.06,20.08,2.80,0.73,82.62,3.19,19.80,59.63,0.90,0.70,0.16,16.58,14.39,22.72,1.62,3.31,2.66,0.52,1.05,130.85,5.16,53.99,54.82,2023-12-17 07:00:00
8,8~9,6.56,48.34,6.23,26.56,0.10,0.06,53.77,2.76,1.62,82.55,3.34,19.21,60.00,1.12,0.83,0.17,18.88,15.79,37.63,1.69,3.35,3.03,0.01,1.42,129.45,5.15,53.39,54.11,2023-12-17 08:00:00
9,9~10,8.06,48.81,6.65,27.38,0.09,0.03,61.00,2.44,1.64,86.25,5.69,19.28,61.28,1.19,0.64,0.16,20.74,26.54,56.82,1.65,3.21,4.56,0.00,0.63,131.26,5.47,55.52,53.51,2023-12-17 09:00:00
10,10~11,9.81,47.62,6.69,27.81,0.09,0.03,62.62,4.25,1.59,87.15,5.53,19.03,62.59,2.14,0.67,0.10,24.37,29.79,44.46,1.69,3.25,4.76,0.00,0.86,132.87,5.19,55.37,55.69,2023-12-17 10:00:00
11,11~12,10.88,49.13,6.79,28.19,0.09,0.02,64.31,2.66,1.62,87.57,5.90,19.95,61.72,2.04,0.77,0.00,34.36,31.11,37.28,1.56,3.18,4.65,0.00,1.00,132.39,5.44,56.07,54.12,2023-12-17 11:00:00
12,12~13,13.12,48.97,6.40,28.43,0.09,0.01,66.62,2.51,1.64,89.44,7.50,21.03,60.91,1.68,0.65,0.00,38.18,25.85,55.07,1.57,3.24,3.72,0.00,0.61,131.04,5.28,55.11,53.75,2023-12-17 12:00:00
13,13~14,11.63,50.97,6.75,28.69,0.09,0.02,66.64,2.98,1.62,89.82,7.97,20.10,61.75,1.58,1.32,0.00,32.14,37.00,67.76,1.56,3.27,4.25,0.00,0.95,130.88,5.09,54.99,54.06,2023-12-17 13:00:00
14,14~15,14.06,51.60,7.14,28.19,0.09,0.02,66.28,3.00,1.63,89.84,8.00,21.31,60.53,1.30,1.06,0.11,41.71,33.17,36.34,1.50,3.24,4.25,0.00,1.10,133.43,5.63,55.19,55.88,2023-12-17 14:00:00
15,15~16,15.88,50.49,6.96,28.69,0.09,0.03,66.76,3.05,1.63,92.06,8.38,22.15,61.53,0.97,0.65,0.16,40.08,30.36,56.69,1.56,3.25,4.15,0.00,1.23,136.00,5.25,56.08,58.18,2023-12-17 15:00:00
16,16~17,13.50,50.60,5.75,28.43,0.16,0.04,59.09,4.23,1.79,96.50,8.82,23.18,64.50,1.23,0.66,0.16,35.58,36.18,73.10,1.53,3.17,3.23,0.46,0.84,139.04,5.94,56.54,59.82,2023-12-17 16:00:00
17,17~18,16.31,52.19,5.64,27.94,0.36,0.09,42.92,3.73,2.09,96.44,9.06,22.85,64.53,1.47,0.62,0.16,32.77,29.98,117.17,1.53,3.22,3.15,4.32,1.05,140.42,5.06,59.96,58.87,2023-12-17 17:00:00
18,18~19,18.94,51.24,5.36,28.19,0.35,0.09,27.64,3.71,1.70,95.33,9.44,22.52,63.37,1.45,0.79,0.16,34.47,31.85,112.10,1.60,3.03,3.00,4.29,0.90,145.06,5.06,65.68,57.94,2023-12-17 18:00:00
19,19~20,13.87,51.72,5.53,27.69,0.36,0.10,14.78,4.15,1.68,90.28,8.59,22.00,59.69,1.61,0.74,0.16,39.61,41.46,62.88,1.72,2.75,2.96,4.27,0.67,146.42,5.13,67.22,57.94,2023-12-17 19:00:00
20,20~21,17.81,48.79,5.19,27.81,0.35,0.10,14.34,4.63,1.67,88.52,8.60,21.45,58.47,2.00,0.59,0.17,44.28,44.78,103.39,1.75,2.46,2.86,4.25,0.89,141.05,5.37,62.02,56.99,2023-12-17 20:00:00
21,21~22,21.82,50.93,5.43,27.06,0.36,0.10,14.06,4.79,1.65,90.05,8.34,21.40,60.31,1.47,0.75,0.17,47.66,47.72,144.27,1.72,2.47,2.84,4.24,1.10,138.41,5.18,60.08,56.64,2023-12-17 21:00:00
22,22~23,24.31,47.75,5.37,26.19,0.35,0.12,10.49,4.88,1.70,91.66,8.59,21.03,62.04,0.99,0.61,0.16,46.34,48.67,154.34,1.71,2.56,2.71,4.23,1.31,133.73,5.82,56.64,54.43,2023-12-17 22:00:00
23,23~24,22.50,48.16,5.26,25.69,0.36,0.12,9.40,4.48,1.69,86.41,8.66,21.95,55.80,0.96,0.67,0.17,51.17,49.40,138.21,1.72,2.57,2.75,4.24,0.93,132.66,5.66,55.90,54.25,2023-12-17 23:00:00
