,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,17.62,61.25,6.59,30.22,0.48,0.12,11.15,2.97,1.69,105.49,10.68,25.06,69.75,1.38,2.54,0.17,54.01,47.03,139.68,2.47,3.12,2.72,4.31,0.97,163.08,5.00,62.36,70.75,2024-04-19 00:00:00
1,1~2,11.69,61.78,6.32,29.24,0.47,0.13,11.30,2.33,1.65,97.95,6.88,24.32,66.75,1.21,2.41,0.16,48.55,44.16,98.57,2.37,3.19,2.60,4.29,1.60,163.36,5.44,62.94,70.37,2024-04-19 01:00:00
2,2~3,9.88,61.09,6.34,29.67,0.48,0.13,11.45,2.01,1.64,94.81,6.03,24.00,64.78,1.20,2.58,0.17,44.82,33.87,35.97,2.29,3.12,2.71,4.30,0.76,161.77,5.62,60.47,70.37,2024-04-19 02:00:00
3,3~4,11.12,61.85,6.50,29.71,0.48,0.13,11.91,2.03,1.62,95.71,5.85,24.74,65.12,1.18,2.49,0.17,35.02,28.10,32.25,2.34,3.13,2.70,4.30,1.18,159.82,5.16,59.63,70.44,2024-04-19 03:00:00
4,4~5,8.06,62.27,6.31,29.73,0.48,0.02,12.89,1.92,1.68,95.17,5.93,24.19,65.05,1.22,2.39,0.16,32.15,24.17,28.59,2.34,3.19,3.36,4.30,0.76,159.78,5.87,59.82,69.25,2024-04-19 04:00:00
5,5~6,7.07,63.85,6.22,29.58,0.40,0.00,12.89,1.99,1.58,95.14,5.82,24.63,64.69,1.08,2.55,0.17,31.67,24.13,106.28,2.41,3.18,3.41,4.30,0.78,160.09,5.31,59.81,69.50,2024-04-19 05:00:00
6,6~7,6.93,63.60,6.35,31.77,0.21,0.05,12.31,1.60,0.87,96.89,5.74,23.59,67.56,1.05,2.54,0.17,28.03,22.05,86.91,2.41,4.32,3.09,1.85,1.76,163.41,5.69,60.90,71.19,2024-04-19 06:00:00
7,7~8,6.94,64.28,6.99,34.76,0.20,0.07,23.15,1.50,0.60,98.36,6.38,24.48,67.50,0.99,2.61,0.09,28.10,23.77,34.50,2.34,4.25,3.79,0.00,1.78,163.25,5.41,60.24,72.75,2024-04-19 07:00:00
8,8~9,9.88,68.37,10.50,43.18,0.20,0.07,71.67,2.18,1.53,112.08,9.85,26.87,75.36,1.05,2.60,0.00,29.62,25.96,32.99,2.34,5.12,6.94,0.00,3.05,176.17,11.52,62.90,75.94,2024-04-19 08:00:00
9,9~10,9.93,86.32,11.25,48.61,0.21,0.06,77.38,4.62,1.55,126.08,14.69,28.65,82.74,1.32,3.05,0.00,35.46,26.54,38.79,2.41,5.50,9.50,0.00,2.50,194.31,13.98,71.09,80.31,2024-04-19 09:00:00
10,10~11,9.63,99.87,14.02,51.22,0.20,0.08,74.26,6.27,1.78,131.58,13.43,32.62,85.53,1.00,3.51,0.00,30.64,27.05,36.78,2.72,5.76,10.15,0.00,7.39,207.17,19.50,71.86,85.93,2024-04-19 10:00:00
11,11~12,8.69,100.53,12.95,53.46,0.21,0.08,75.52,9.23,1.56,139.80,14.25,33.09,92.46,1.10,3.77,0.00,27.79,28.15,41.94,2.34,5.44,10.10,0.00,14.01,207.12,18.75,71.46,86.51,2024-04-19 11:00:00
12,12~13,13.31,107.37,14.34,55.96,0.21,0.08,82.36,10.01,1.57,139.54,15.53,34.74,89.27,1.00,3.93,0.00,34.71,32.17,46.06,2.47,6.31,9.84,0.00,12.71,220.74,21.25,74.82,94.12,2024-04-19 12:00:00
13,13~14,19.44,113.35,12.77,59.21,0.20,0.07,90.54,9.62,1.53,141.79,17.19,36.41,88.19,0.96,5.41,0.00,43.89,33.79,51.60,2.53,6.26,11.04,0.00,4.65,236.54,19.62,80.55,103.75,2024-04-19 13:00:00
14,14~15,11.50,112.12,12.76,61.61,0.20,0.06,85.27,10.26,1.73,143.92,18.00,36.75,89.17,1.23,5.68,0.02,40.29,35.59,68.96,2.78,6.63,12.59,0.00,4.16,256.25,28.72,79.18,112.19,2024-04-19 14:00:00
15,15~16,11.93,106.88,14.09,59.89,0.20,0.04,75.95,10.46,1.64,143.24,18.94,35.40,88.90,0.97,5.30,0.05,36.89,33.75,49.06,2.69,6.87,11.80,0.00,8.66,256.68,28.97,78.41,113.43,2024-04-19 15:00:00
16,16~17,11.19,99.82,11.72,58.09,0.20,0.08,64.54,9.36,1.70,139.71,16.75,32.71,90.25,1.31,5.66,0.17,37.80,33.19,49.41,2.50,6.14,9.17,0.42,8.66,236.55,21.97,75.32,104.26,2024-04-19 16:00:00
17,17~18,12.69,93.14,11.92,51.77,0.22,0.09,60.51,6.99,2.07,134.81,18.03,31.13,85.65,1.38,5.58,0.16,36.37,38.39,69.94,2.56,6.12,5.74,4.37,1.70,204.21,8.93,72.84,93.87,2024-04-19 17:00:00
18,18~19,13.62,93.35,10.48,41.71,0.46,0.11,70.81,5.88,1.68,134.21,19.97,29.05,85.19,1.89,5.17,0.17,38.94,36.25,54.75,2.60,4.69,5.22,4.33,0.81,194.92,6.38,68.69,92.50,2024-04-19 18:00:00
19,19~20,15.25,90.51,8.61,35.90,0.46,0.11,56.16,3.96,1.70,127.82,21.12,28.50,78.20,1.83,5.50,0.17,34.72,41.69,48.03,2.56,4.25,4.97,4.31,1.40,189.72,5.56,66.61,90.57,2024-04-19 19:00:00
20,20~21,17.38,84.75,7.43,35.39,0.46,0.11,45.99,3.92,1.67,122.88,20.78,26.79,75.31,1.59,5.31,0.16,43.87,44.24,48.19,2.56,3.75,5.19,4.31,1.09,182.66,5.44,65.02,86.18,2024-04-19 20:00:00
21,21~22,15.56,77.02,7.49,35.41,0.45,0.13,40.05,4.70,1.71,113.57,19.38,22.95,71.24,1.40,5.49,0.17,45.98,41.07,92.72,2.50,3.69,4.24,4.28,0.89,180.97,5.41,64.79,84.25,2024-04-19 21:00:00
