,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,11.69,82.51,8.26,35.62,0.08,0.10,10.58,4.05,2.62,104.10,2.65,25.32,76.13,0.93,1.56,0.17,67.86,53.95,131.96,2.00,3.42,5.60,4.76,1.50,211.54,8.72,68.48,106.10,2023-07-20 00:00:00
1,1~2,9.62,80.60,8.22,35.63,0.08,0.11,10.35,3.02,2.64,101.62,2.75,24.29,74.58,0.91,1.49,0.16,70.16,51.14,131.01,2.06,3.43,5.90,4.79,1.00,209.99,8.99,68.97,104.88,2023-07-20 01:00:00
2,2~3,8.25,76.97,8.32,35.25,0.08,0.10,10.47,2.72,2.68,97.85,2.78,24.68,70.39,0.92,1.48,0.17,56.55,44.58,80.18,2.03,3.48,5.50,4.78,0.78,208.26,8.97,68.38,103.05,2023-07-20 02:00:00
3,3~4,6.82,75.90,7.67,35.56,0.08,0.11,12.11,2.61,2.70,97.83,2.72,24.74,70.37,0.99,1.45,0.17,52.29,41.64,58.20,1.91,3.49,5.44,4.78,1.00,209.93,8.75,69.03,104.75,2023-07-20 03:00:00
4,4~5,6.00,74.43,8.13,35.25,0.08,0.01,12.08,2.67,2.62,96.40,2.65,24.28,69.47,0.89,1.55,0.16,46.79,40.76,54.82,1.88,3.44,5.37,4.79,1.06,208.41,8.47,68.54,103.57,2023-07-20 04:00:00
5,5~6,6.75,74.30,7.98,35.31,0.08,0.01,11.63,2.84,1.99,97.42,2.51,24.41,70.50,0.84,1.43,0.17,44.19,36.81,51.59,1.87,3.51,5.19,3.33,1.08,205.65,8.38,68.09,102.22,2023-07-20 05:00:00
6,6~7,6.75,75.80,8.87,35.38,0.08,0.00,11.45,2.30,1.50,98.55,2.40,24.58,71.57,1.06,1.52,0.14,42.96,35.59,51.76,1.88,3.98,5.31,0.00,7.62,214.28,8.37,69.91,107.03,2023-07-20 06:00:00
7,7~8,8.12,83.23,8.62,40.81,0.08,0.07,17.40,2.28,1.26,102.86,2.38,25.71,74.77,1.33,1.78,0.00,46.21,38.29,69.59,1.87,4.58,6.56,0.00,14.02,224.68,10.22,73.06,110.66,2023-07-20 07:00:00
8,8~9,8.56,97.32,9.07,52.81,0.09,0.64,42.76,3.52,1.30,116.30,3.71,32.81,79.78,1.20,2.08,0.00,46.70,34.98,74.14,2.28,5.42,8.88,0.00,3.58,234.71,13.54,76.51,112.97,2023-07-20 08:00:00
9,9~10,8.44,120.47,11.19,63.31,1.04,0.91,66.54,3.65,1.32,133.10,4.35,41.03,87.72,0.86,2.31,0.00,42.43,34.00,44.57,2.63,5.45,12.16,0.00,4.35,267.07,22.50,84.81,121.19,2023-07-20 09:00:00
10,10~11,9.00,134.80,13.31,71.50,0.88,1.11,67.93,7.07,1.83,143.15,5.00,42.06,96.09,1.06,3.72,0.00,36.86,31.70,43.99,3.47,5.94,13.41,0.00,16.22,285.78,20.18,88.15,137.68,2023-07-20 10:00:00
11,11~12,8.94,144.95,15.65,69.19,1.23,0.90,92.53,12.57,1.30,151.30,4.35,44.41,102.54,4.33,4.76,0.00,41.16,32.27,50.37,3.53,5.23,13.16,0.00,19.60,301.10,21.16,93.01,142.10,2023-07-20 11:00:00
12,12~13,8.56,147.24,13.58,64.25,1.08,1.17,87.76,17.64,1.32,154.77,4.37,44.93,105.47,4.15,4.30,0.00,38.66,33.97,47.26,3.18,5.29,11.96,0.00,15.40,307.33,18.43,99.63,145.62,2023-07-20 12:00:00
