,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,14.89,49.69,5.17,27.09,0.33,0.10,9.46,2.94,1.72,81.92,4.32,21.79,55.81,1.10,0.74,0.16,43.48,45.20,63.16,2.66,2.64,3.04,4.25,0.98,159.58,6.43,60.94,71.88,2023-11-27 00:00:00
1,1~2,10.20,49.95,5.17,27.02,0.31,0.10,9.46,3.23,1.72,79.95,3.55,21.31,55.09,1.08,0.84,0.17,36.45,33.42,129.69,2.65,2.67,3.16,4.25,0.69,157.20,6.29,60.01,70.69,2023-11-27 01:00:00
2,2~3,11.66,48.48,5.31,26.46,0.33,0.11,9.87,2.94,1.70,80.50,3.66,21.68,55.16,1.04,0.65,0.17,23.01,25.86,64.93,2.63,2.62,3.09,4.25,0.92,158.39,6.69,60.91,71.06,2023-11-27 02:00:00
3,3~4,7.41,47.66,5.06,26.59,0.33,0.09,10.12,2.85,1.69,78.96,3.72,21.31,53.93,1.00,0.74,0.16,20.21,20.47,23.42,2.69,2.60,2.71,4.24,0.89,156.74,6.34,60.16,69.94,2023-11-27 03:00:00
4,4~5,6.59,47.71,5.39,26.71,0.33,0.12,11.43,3.04,1.73,78.80,3.62,20.43,54.75,1.03,0.74,0.17,17.63,20.37,19.35,2.62,2.60,2.82,4.25,0.95,155.71,6.28,59.86,69.81,2023-11-27 04:00:00
5,5~6,6.28,48.70,5.65,26.35,0.32,0.07,11.87,3.19,1.67,79.01,3.57,21.12,54.32,0.90,0.74,0.17,17.17,17.69,24.42,2.47,2.63,3.25,4.24,0.68,156.92,6.56,60.24,70.25,2023-11-27 05:00:00
6,6~7,5.77,47.65,5.62,26.72,0.18,0.06,10.73,2.58,1.10,80.62,3.59,21.81,55.22,0.83,0.75,0.16,15.38,18.36,51.08,2.50,3.69,3.12,2.00,3.48,159.76,6.57,60.33,71.81,2023-11-27 06:00:00
7,7~8,6.20,47.48,5.41,27.50,0.07,0.05,14.43,2.57,0.66,83.63,3.84,22.48,57.31,0.97,0.73,0.12,15.86,15.88,20.13,2.47,3.52,2.97,0.00,6.01,161.41,7.09,59.67,73.38,2023-11-27 07:00:00
8,8~9,6.98,58.53,6.74,35.84,0.07,0.04,24.17,3.05,0.95,89.42,6.10,25.35,57.97,0.99,0.93,0.00,22.09,24.59,25.43,2.47,3.88,3.84,0.00,2.01,166.34,9.15,61.92,73.31,2023-11-27 08:00:00
9,9~10,7.35,53.24,7.33,33.27,0.06,0.03,32.75,3.41,0.92,101.15,8.72,28.00,64.43,0.87,1.57,0.00,24.19,24.49,25.86,2.68,3.96,6.13,0.00,1.79,185.30,15.54,65.74,76.19,2023-11-27 09:00:00
10,10~11,11.52,61.44,8.97,39.89,0.07,0.04,35.81,3.81,0.91,106.87,9.25,31.45,66.17,0.87,2.17,0.00,28.63,21.55,55.77,2.79,4.25,6.97,0.00,2.58,197.92,16.77,66.60,85.43,2023-11-27 10:00:00
11,11~12,13.69,65.17,8.98,39.70,0.07,0.03,36.72,4.22,0.95,112.96,8.81,33.59,70.56,0.90,1.82,0.00,25.65,22.09,29.98,2.59,4.02,6.75,0.00,2.62,193.11,12.79,67.96,87.20,2023-11-27 11:00:00
12,12~13,12.55,66.61,9.72,38.11,0.06,0.05,34.30,5.11,0.94,111.74,7.37,32.47,71.90,0.85,1.35,0.00,30.05,33.49,36.73,2.75,3.94,5.09,0.00,1.55,189.53,8.90,68.23,87.49,2023-11-27 12:00:00
13,13~14,12.29,64.70,9.15,40.62,0.07,0.04,40.21,5.91,0.92,109.58,8.06,32.48,69.04,1.13,0.84,0.00,26.48,30.24,40.67,2.87,3.59,6.28,0.00,2.15,192.16,11.51,66.96,89.07,2023-11-27 13:00:00
14,14~15,11.98,65.75,9.12,41.48,0.07,0.06,40.75,5.32,0.94,109.90,7.54,31.77,70.59,0.98,0.88,0.00,23.77,25.05,57.21,3.10,4.00,6.19,0.00,1.92,205.17,17.46,69.12,90.75,2023-11-27 14:00:00
15,15~16,10.13,69.17,7.46,41.66,0.07,0.03,38.96,4.97,0.95,110.71,7.62,30.31,72.78,1.27,0.85,0.00,24.91,21.78,26.74,3.06,4.28,6.25,0.00,5.76,216.81,20.66,76.32,91.68,2023-11-27 15:00:00
