,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,19.88,58.60,5.37,27.44,0.37,0.11,9.40,2.94,2.21,---,4.80,---,62.78,1.15,0.37,0.17,44.87,46.55,69.09,0.91,3.04,3.40,---,---,---,5.50,77.60,82.00,2023-05-15 00:00:00
1,1~2,11.00,57.37,5.08,27.43,0.37,0.11,9.28,2.70,2.22,---,5.07,---,63.30,1.24,0.28,0.17,36.31,46.20,34.89,0.91,3.04,3.65,---,---,---,5.12,77.30,82.19,2023-05-15 01:00:00
2,2~3,12.44,56.62,5.43,27.25,0.37,0.12,9.65,2.70,2.20,---,4.90,---,62.48,1.17,0.37,0.16,36.00,28.00,32.91,0.90,3.07,3.38,---,---,---,5.75,77.22,79.78,2023-05-15 02:00:00
3,3~4,7.56,56.25,5.35,27.13,0.38,0.12,10.68,2.69,2.21,---,4.63,---,62.56,1.17,0.34,0.17,28.76,24.16,103.71,0.91,3.08,3.25,---,---,---,5.50,77.17,79.41,2023-05-15 03:00:00
4,4~5,6.37,55.91,5.43,26.75,0.37,0.13,11.41,2.50,2.20,---,4.50,---,62.68,1.12,0.32,0.17,26.07,23.90,78.84,0.94,3.10,3.44,---,---,---,5.45,77.13,78.40,2023-05-15 04:00:00
5,5~6,5.82,54.84,5.35,27.19,0.21,0.09,11.70,2.44,1.26,---,4.37,---,62.42,0.96,0.28,0.16,21.87,21.26,24.23,1.00,3.11,3.31,---,---,---,5.94,75.94,77.32,2023-05-15 05:00:00
6,6~7,5.43,56.28,6.56,27.87,0.11,0.07,12.00,1.83,0.94,---,4.23,---,63.46,1.11,0.28,0.09,20.62,19.93,24.70,1.03,3.45,3.22,---,---,---,5.71,77.05,78.00,2023-05-15 06:00:00
7,7~8,8.44,58.03,7.12,30.25,0.11,0.03,13.72,1.86,0.63,---,4.46,---,64.38,1.07,0.38,0.00,24.94,20.35,25.96,0.97,3.98,3.50,---,---,---,5.78,77.36,80.40,2023-05-15 07:00:00
8,8~9,7.75,59.51,7.84,36.50,0.10,0.06,25.39,1.81,0.64,---,5.09,---,66.97,1.05,0.41,0.00,24.51,25.95,32.69,1.00,3.97,4.19,---,---,---,13.69,78.45,87.00,2023-05-15 08:00:00
9,9~10,8.63,68.56,10.47,38.06,0.11,0.07,32.98,2.69,0.63,---,5.66,---,71.65,1.06,0.35,0.00,28.18,27.58,59.53,1.18,4.19,5.69,---,---,---,26.16,82.81,91.69,2023-05-15 09:00:00
10,10~11,7.56,77.75,10.29,40.50,0.11,0.13,34.42,3.14,0.67,---,5.66,---,74.45,1.02,0.52,0.00,25.14,26.53,37.53,1.22,4.79,6.18,---,---,---,29.99,85.84,98.53,2023-05-15 10:00:00
11,11~12,8.19,86.56,11.00,40.63,0.11,0.13,37.02,4.31,0.66,---,8.35,---,76.15,1.44,0.43,0.00,27.70,30.93,33.12,1.25,4.72,6.69,---,---,---,22.09,87.72,101.22,2023-05-15 11:00:00
12,12~13,10.00,90.00,11.07,44.50,0.12,0.05,38.38,4.67,0.71,---,7.77,---,81.65,1.26,0.62,0.00,35.51,34.60,36.69,1.19,4.60,7.31,---,---,---,11.51,91.18,103.37,2023-05-15 12:00:00
13,13~14,8.81,98.00,12.80,48.62,0.12,0.06,46.01,5.18,0.67,---,10.07,---,87.25,1.62,0.58,0.00,37.49,32.00,38.73,1.19,4.39,8.87,---,---,---,17.22,93.25,113.31,2023-05-15 13:00:00
14,14~15,9.31,104.16,11.86,50.82,0.12,0.06,53.78,5.51,0.68,---,13.56,---,83.51,1.48,0.57,0.00,32.07,32.05,61.62,1.37,4.67,9.70,---,---,---,29.12,95.33,124.25,2023-05-15 14:00:00
15,15~16,9.19,106.81,10.04,50.50,0.12,0.07,54.53,6.50,0.68,---,12.97,---,84.34,1.70,0.71,0.00,37.13,31.14,42.51,1.63,4.69,8.78,---,---,---,29.66,95.32,127.84,2023-05-15 15:00:00
16,16~17,13.50,103.71,9.94,50.12,0.13,0.03,53.88,6.42,0.74,---,13.03,---,91.18,1.88,1.24,0.00,32.69,32.49,41.56,1.62,4.30,7.96,---,---,---,24.94,95.29,123.57,2023-05-15 16:00:00
17,17~18,15.12,92.23,11.31,46.25,0.12,0.07,88.58,6.08,1.27,---,11.72,---,88.47,1.79,0.55,0.05,35.18,31.26,39.95,1.53,4.01,6.85,---,---,---,9.53,91.71,116.56,2023-05-15 17:00:00
18,18~19,12.63,83.94,10.51,41.63,0.36,0.10,108.16,5.24,1.89,---,9.75,---,86.56,2.14,0.55,0.17,41.33,41.06,43.76,1.66,3.86,4.88,---,---,---,7.28,88.26,110.38,2023-05-15 18:00:00
19,19~20,12.44,76.05,9.66,40.18,0.37,0.11,105.76,5.40,2.23,---,10.53,---,85.56,1.85,0.48,0.16,40.06,41.59,67.87,1.53,3.29,4.25,---,---,---,6.50,85.90,104.12,2023-05-15 19:00:00
20,20~21,12.75,72.69,9.30,37.07,0.38,0.11,96.96,5.24,2.23,---,13.13,---,78.13,1.73,0.40,0.17,47.94,41.27,65.76,1.41,3.29,4.31,---,---,---,6.03,95.01,102.72,2023-05-15 20:00:00
21,21~22,15.87,73.82,9.22,34.43,0.37,0.12,75.29,5.79,2.19,---,12.75,---,73.60,1.72,0.58,0.16,58.24,47.97,157.10,1.43,3.29,4.09,---,---,---,6.16,92.08,92.32,2023-05-15 21:00:00
22,22~23,20.88,64.71,6.45,32.50,0.38,0.11,15.34,5.44,2.24,---,8.30,---,73.00,1.36,0.42,0.17,61.52,69.08,114.78,1.47,3.26,4.35,---,---,---,7.31,80.45,89.96,2023-05-15 22:00:00
23,23~24,19.87,62.48,5.97,30.88,0.37,0.12,12.18,3.98,2.21,---,7.82,---,68.34,1.18,0.46,0.17,58.23,60.12,149.13,1.44,3.14,4.14,---,---,---,7.18,79.13,86.38,2023-05-15 23:00:00
