,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,16.68,58.46,6.18,30.57,0.36,0.01,10.80,3.89,1.70,95.71,2.56,30.12,63.03,2.09,0.93,0.16,58.42,53.79,155.36,2.69,2.53,3.90,4.38,1.06,186.87,3.78,68.53,85.31,2023-11-05 00:00:00
1,1~2,11.25,58.40,5.77,30.62,0.36,0.02,10.31,4.38,1.72,92.88,2.41,27.62,62.85,1.20,1.07,0.17,57.70,43.84,82.04,2.69,2.61,3.94,4.39,1.09,185.26,4.10,68.10,83.75,2023-11-05 01:00:00
2,2~3,10.38,58.05,5.77,30.69,0.35,0.01,10.53,4.06,1.67,90.76,2.40,26.34,62.02,1.22,0.86,0.17,57.28,40.26,48.55,2.75,2.56,4.09,4.40,0.74,185.56,3.96,68.82,83.69,2023-11-05 02:00:00
3,3~4,8.00,57.45,5.75,30.75,0.36,0.01,10.87,3.91,1.68,90.13,2.41,26.72,61.00,1.19,1.05,0.16,48.46,41.69,43.39,2.72,2.64,3.96,4.41,0.94,183.07,3.57,68.23,82.62,2023-11-05 03:00:00
4,4~5,8.25,58.06,5.82,30.75,0.36,0.02,12.66,3.78,1.67,91.46,2.40,26.87,62.19,1.21,0.95,0.17,40.85,35.52,46.10,2.75,2.63,4.16,4.41,0.69,181.48,3.91,67.75,80.94,2023-11-05 04:00:00
5,5~6,7.75,56.99,5.77,30.37,0.36,0.01,12.58,3.61,1.65,90.39,2.38,26.60,61.41,1.12,0.83,0.16,37.70,32.30,40.12,2.75,2.57,4.69,4.39,0.94,180.19,4.06,67.33,80.31,2023-11-05 05:00:00
6,6~7,6.87,57.97,5.91,30.94,0.16,0.09,11.55,3.10,0.95,93.03,2.44,27.56,63.03,1.04,0.84,0.17,37.42,33.46,66.64,2.59,3.23,4.50,1.90,0.89,181.34,3.78,68.51,80.63,2023-11-05 06:00:00
7,7~8,10.82,58.11,5.76,31.06,0.10,0.07,18.54,3.21,0.68,92.49,2.25,26.74,63.50,1.08,0.90,0.14,36.92,31.84,46.15,2.72,3.38,4.13,0.00,1.09,184.72,3.72,68.24,83.74,2023-11-05 07:00:00
8,8~9,11.12,60.66,6.14,31.94,0.10,0.06,67.46,3.29,1.62,94.48,2.22,28.29,63.97,1.42,1.05,0.00,38.59,35.66,46.06,2.53,4.19,5.75,0.00,0.70,190.30,3.81,69.49,86.95,2023-11-05 08:00:00
9,9~10,10.50,62.15,7.46,34.81,0.09,0.05,73.00,3.32,1.65,100.63,2.62,29.82,68.19,1.09,1.05,0.00,42.94,43.77,45.23,2.50,4.79,8.46,0.00,1.44,193.55,3.56,70.87,89.18,2023-11-05 09:00:00
10,10~11,12.81,67.03,7.44,35.57,0.10,0.04,72.33,2.98,1.61,105.90,2.44,31.97,71.49,1.13,1.22,0.00,47.08,32.30,48.38,2.66,4.85,9.69,0.00,0.68,197.92,4.72,71.40,91.38,2023-11-05 10:00:00
11,11~12,9.75,71.59,8.37,38.18,0.09,0.07,72.80,2.92,1.64,107.33,3.16,28.82,75.35,1.06,1.50,0.00,51.85,38.94,60.60,2.59,4.87,10.22,0.00,1.08,202.23,4.03,72.77,94.31,2023-11-05 11:00:00
