,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,17.88,53.65,6.08,30.00,0.36,0.12,10.57,3.55,1.70,90.38,4.41,20.43,65.54,0.96,2.03,0.16,45.05,45.98,128.18,1.75,2.59,2.72,4.22,1.38,164.61,3.53,62.08,77.94,2023-12-15 00:00:00
1,1~2,12.43,54.04,6.20,29.19,0.36,0.12,10.19,3.44,1.67,91.48,4.77,20.53,66.18,0.99,2.09,0.17,39.86,43.75,49.62,1.72,2.61,2.94,4.22,0.98,162.11,3.66,61.77,77.56,2023-12-15 01:00:00
2,2~3,10.13,55.90,5.86,28.44,0.36,0.11,10.89,2.86,1.69,88.38,4.01,20.53,63.84,0.98,2.07,0.17,34.56,28.37,33.26,1.75,2.63,2.96,4.23,0.64,161.76,3.63,61.70,78.00,2023-12-15 02:00:00
3,3~4,8.19,56.07,6.29,28.69,0.35,0.13,10.81,2.31,1.68,89.10,3.56,20.22,65.32,0.98,2.01,0.16,27.28,23.16,95.91,1.59,2.67,3.23,4.23,1.09,158.57,3.37,61.02,75.69,2023-12-15 03:00:00
4,4~5,7.18,55.41,6.44,28.81,0.36,0.03,11.47,2.60,1.70,89.15,3.22,20.75,65.18,1.00,2.03,0.17,21.90,22.28,86.78,1.57,2.64,2.90,4.23,0.71,158.06,3.78,61.18,74.50,2023-12-15 04:00:00
5,5~6,8.75,55.27,6.27,28.50,0.36,0.00,12.15,3.78,1.66,88.78,3.06,20.06,65.66,1.38,2.00,0.17,21.11,20.34,23.87,1.62,2.72,4.06,4.23,1.00,157.43,3.57,61.38,73.37,2023-12-15 05:00:00
6,6~7,10.19,55.35,5.91,28.94,0.28,0.05,10.64,2.93,1.17,88.55,3.00,19.13,66.42,0.95,2.01,0.16,19.81,19.30,22.36,1.59,3.85,3.97,2.15,1.69,158.76,3.59,61.61,74.50,2023-12-15 06:00:00
7,7~8,7.69,54.94,6.76,30.56,0.09,0.06,15.41,2.84,0.66,90.43,3.16,20.09,67.18,1.07,2.12,0.17,19.86,19.20,25.11,1.57,3.72,4.32,0.00,3.02,159.61,3.53,60.95,75.19,2023-12-15 07:00:00
8,8~9,6.56,56.43,10.79,37.00,0.10,0.05,44.17,2.92,1.67,98.62,4.12,24.88,69.62,1.26,2.08,0.17,25.10,21.18,40.71,1.75,4.04,5.28,0.00,2.61,166.46,4.68,63.48,77.87,2023-12-15 08:00:00
9,9~10,8.81,62.85,9.82,41.50,0.09,0.01,53.58,3.05,1.62,106.68,5.50,28.15,73.03,1.02,3.05,0.07,24.50,21.76,52.62,2.00,4.71,7.91,0.00,2.37,178.25,7.88,69.02,79.01,2023-12-15 09:00:00
