,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,19.94,58.59,5.48,29.82,0.33,0.11,10.62,3.94,2.04,90.20,5.42,24.06,60.72,1.12,0.99,0.17,45.49,40.31,134.71,2.75,2.56,2.63,4.23,1.01,167.72,6.12,64.74,78.31,2023-11-24 00:00:00
1,1~2,16.25,59.30,5.41,29.62,0.33,0.12,10.13,3.21,1.97,87.95,3.09,23.92,60.94,1.14,1.04,0.17,32.22,35.75,38.34,2.63,2.63,2.50,4.23,0.82,165.77,5.87,64.09,77.94,2023-11-24 01:00:00
2,2~3,12.94,57.79,5.29,29.63,0.34,0.12,10.73,3.43,1.95,86.84,2.97,23.81,60.06,1.04,0.89,0.16,24.90,27.73,26.96,2.56,2.62,2.25,4.24,1.01,165.37,5.97,64.47,76.88,2023-11-24 02:00:00
3,3~4,8.00,57.33,5.49,29.43,0.33,0.11,10.92,3.17,2.04,84.90,2.87,23.28,58.75,1.07,0.99,0.17,24.80,23.63,44.76,2.59,2.63,2.75,4.24,1.01,165.74,6.13,64.35,76.80,2023-11-24 03:00:00
4,4~5,7.87,56.36,5.44,29.32,0.33,0.02,11.73,3.15,1.86,85.17,2.85,23.60,58.72,1.03,0.90,0.17,26.82,25.49,124.71,2.53,2.63,2.59,4.24,1.02,164.29,5.99,64.39,75.69,2023-11-24 04:00:00
5,5~6,7.19,55.80,5.49,29.25,0.34,0.01,12.24,3.07,1.70,85.16,2.78,22.94,59.44,1.05,1.01,0.16,18.26,18.12,43.87,2.47,2.72,2.66,4.25,1.39,163.58,6.04,65.06,74.63,2023-11-24 05:00:00
6,6~7,6.94,55.87,5.50,29.12,0.19,0.05,11.11,2.20,1.10,87.55,2.74,23.78,61.03,0.98,0.87,0.17,17.33,17.48,20.90,2.50,3.78,2.50,2.00,2.07,164.39,6.03,64.30,75.06,2023-11-24 06:00:00
7,7~8,9.75,58.54,6.16,30.19,0.07,0.06,20.56,2.25,0.70,87.22,2.91,23.93,60.38,1.62,0.93,0.16,17.79,18.52,23.92,2.41,3.72,2.90,0.00,5.98,165.80,6.31,65.71,74.94,2023-11-24 07:00:00
8,8~9,7.12,60.48,7.20,34.69,0.08,0.01,46.94,2.53,0.91,90.16,3.25,25.48,61.43,1.08,1.00,0.17,18.21,18.53,38.76,2.47,3.80,4.13,0.00,1.92,168.83,8.91,63.34,77.43,2023-11-24 08:00:00
9,9~10,9.44,63.39,8.97,37.37,0.06,0.03,51.39,3.18,0.95,95.34,4.23,26.83,64.28,1.03,0.99,0.00,24.65,17.70,58.01,2.68,3.72,5.00,0.00,2.08,177.79,9.97,66.23,80.76,2023-11-24 09:00:00
10,10~11,10.13,66.85,10.23,38.94,0.07,0.06,47.62,3.34,0.91,101.28,6.24,27.35,67.69,1.05,0.82,0.00,26.21,19.35,31.50,2.79,4.18,6.03,0.00,2.24,180.60,12.47,65.34,81.37,2023-11-24 10:00:00
11,11~12,12.93,67.81,8.75,40.37,0.07,0.08,46.62,3.67,0.95,104.77,7.44,29.46,67.87,1.05,0.89,0.00,25.89,23.81,35.79,2.84,3.68,5.81,0.00,2.64,186.76,10.56,67.98,86.00,2023-11-24 11:00:00
12,12~13,9.19,67.62,9.05,40.69,0.07,0.07,52.12,4.09,0.95,108.83,8.56,30.24,70.03,1.08,1.73,0.00,33.92,26.45,30.77,2.91,3.50,4.84,0.00,1.53,185.19,9.78,67.41,87.75,2023-11-24 12:00:00
13,13~14,10.19,66.21,8.49,40.69,0.07,0.05,54.36,4.99,0.94,108.81,9.31,30.22,69.28,1.03,1.88,0.00,29.83,23.94,55.82,2.96,3.43,6.60,0.00,2.43,187.54,9.03,68.57,90.19,2023-11-24 13:00:00
14,14~15,13.19,67.75,9.10,42.50,0.07,0.07,56.92,5.70,0.95,114.39,8.76,31.13,74.50,1.26,1.91,0.00,32.97,25.94,51.79,2.88,3.91,6.78,0.00,2.54,192.76,12.15,67.90,92.87,2023-11-24 14:00:00
15,15~16,11.43,67.62,8.59,42.19,0.07,0.06,51.70,5.05,0.98,109.69,9.75,30.78,69.16,1.02,1.80,0.07,29.77,31.03,27.51,2.78,3.99,6.47,0.00,5.74,195.63,11.32,68.40,94.13,2023-11-24 15:00:00
16,16~17,12.32,65.54,8.67,42.43,0.16,0.07,53.01,5.56,1.08,114.05,13.18,31.09,69.78,1.20,2.08,0.17,26.95,30.82,36.11,2.75,3.72,4.94,0.52,3.88,193.56,10.18,66.92,94.37,2023-11-24 16:00:00
