,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,17.56,57.34,4.57,28.13,0.38,0.09,8.84,4.06,2.10,---,2.91,---,63.22,1.21,0.14,0.00,51.08,46.53,153.19,1.63,3.07,2.91,---,---,---,2.99,72.92,73.19,2023-03-10 00:00:00
1,1~2,13.31,55.35,4.15,27.44,0.38,0.13,8.97,2.71,2.07,---,2.90,---,61.81,1.34,0.07,0.00,34.97,33.84,66.96,1.78,3.04,3.03,---,---,---,3.44,71.49,72.72,2023-03-10 01:00:00
2,2~3,7.75,54.90,4.32,26.87,0.38,0.14,8.83,2.62,2.10,---,2.82,---,62.22,1.25,0.11,0.00,23.26,25.63,39.97,1.69,3.17,3.10,---,---,---,3.35,70.70,72.68,2023-03-10 02:00:00
3,3~4,5.44,54.28,4.03,26.50,0.38,0.12,10.39,2.58,2.07,---,2.87,---,61.25,1.21,0.15,0.00,17.66,22.31,126.47,1.75,3.04,3.16,---,---,---,3.41,70.71,72.13,2023-03-10 03:00:00
4,4~5,5.31,53.81,4.31,26.56,0.38,0.02,10.69,2.56,2.10,---,3.04,---,61.59,1.23,0.16,0.00,16.59,17.81,54.35,1.78,3.00,3.12,---,---,---,3.14,70.90,70.57,2023-03-10 04:00:00
5,5~6,5.07,53.60,4.12,27.00,0.37,0.01,11.16,2.49,1.98,---,2.90,---,61.97,1.11,0.17,0.00,15.62,20.19,17.74,1.81,3.04,3.15,---,---,---,3.36,70.38,70.91,2023-03-10 05:00:00
6,6~7,4.06,52.75,5.71,27.50,0.21,0.05,9.57,2.11,0.85,---,2.84,---,62.97,1.02,0.12,0.00,14.66,13.94,16.18,1.75,3.86,3.19,---,---,---,3.06,70.14,73.11,2023-03-10 06:00:00
7,7~8,5.00,53.15,5.72,29.38,0.11,0.03,12.11,1.98,0.63,---,2.85,---,63.66,1.13,0.17,0.00,14.97,15.93,18.57,1.75,3.79,3.53,---,---,---,3.46,72.18,74.31,2023-03-10 07:00:00
8,8~9,5.81,55.94,5.94,34.12,0.10,0.01,19.28,2.00,1.60,---,5.19,---,67.10,1.28,0.18,0.00,21.97,17.22,51.42,1.69,4.01,4.29,---,---,---,4.15,73.93,77.76,2023-03-10 08:00:00
9,9~10,9.88,62.00,7.26,36.07,0.10,0.02,25.62,2.40,1.57,---,6.53,---,68.96,0.99,0.16,0.00,23.03,21.00,38.59,2.09,4.18,4.63,---,---,---,5.75,78.59,79.21,2023-03-10 09:00:00
10,10~11,9.06,70.60,9.73,38.75,0.12,0.03,31.92,3.23,1.54,---,9.18,---,78.12,1.06,0.13,0.00,24.00,20.01,24.26,2.22,4.60,5.47,---,---,---,6.35,82.51,82.60,2023-03-10 10:00:00
