,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,21.12,67.12,6.68,32.69,0.42,0.11,9.68,7.88,1.68,84.06,3.15,16.31,64.60,1.08,2.09,0.00,63.16,45.52,68.62,3.56,2.51,4.60,4.52,1.05,200.05,7.16,80.27,83.89,2024-09-15 00:00:00
1,1~2,12.81,64.82,6.70,31.66,0.42,0.10,10.46,4.73,1.61,84.59,3.29,16.12,65.18,1.56,1.83,0.00,61.65,46.23,63.23,3.53,2.45,3.97,4.51,0.75,199.68,7.49,80.05,83.32,2024-09-15 01:00:00
2,2~3,13.13,62.93,6.73,31.86,0.42,0.12,10.87,4.13,1.64,84.76,3.14,16.31,65.31,3.51,1.88,0.00,61.01,38.05,50.62,3.44,2.19,3.97,4.52,1.03,199.68,7.35,79.41,84.15,2024-09-15 02:00:00
3,3~4,10.25,62.57,6.30,31.42,0.41,0.11,10.99,3.07,1.68,83.80,3.19,16.35,64.26,3.31,1.82,0.00,53.54,34.65,44.31,3.37,2.14,4.10,4.53,0.77,200.29,7.60,80.11,84.20,2024-09-15 03:00:00
4,4~5,8.31,62.50,6.61,31.56,0.42,0.12,11.66,3.09,1.63,83.03,3.13,17.02,62.88,2.90,1.66,0.00,48.24,32.45,42.75,3.35,2.13,4.50,4.52,1.24,198.08,7.31,78.87,83.45,2024-09-15 04:00:00
5,5~6,6.94,61.07,6.42,31.13,0.39,0.11,12.51,2.93,1.56,82.12,3.03,15.90,63.19,2.92,1.83,0.00,44.18,32.38,40.06,3.37,2.64,4.21,2.00,0.72,197.69,7.21,79.37,82.43,2024-09-15 05:00:00
6,6~7,6.94,63.36,6.55,31.47,0.15,0.07,14.38,2.81,0.77,83.13,3.03,16.06,64.04,2.97,1.77,0.00,41.56,29.81,69.19,3.41,2.69,4.41,0.00,1.31,200.14,7.41,80.10,84.21,2024-09-15 06:00:00
7,7~8,6.75,64.51,6.52,32.15,0.15,0.06,18.45,3.24,0.65,85.10,3.04,17.44,64.62,2.94,1.85,0.00,42.96,29.12,54.97,3.50,3.06,5.25,0.00,0.94,202.40,6.51,81.59,85.27,2024-09-15 07:00:00
8,8~9,7.12,66.87,6.60,32.91,0.16,0.05,45.48,3.27,1.72,92.11,3.05,21.00,68.06,1.64,2.14,0.00,43.86,31.07,47.68,3.56,3.71,6.88,0.00,0.78,211.18,7.83,82.60,90.09,2024-09-15 08:00:00
9,9~10,8.19,73.13,9.43,38.26,0.16,0.06,44.09,3.41,1.73,93.28,3.16,20.75,69.37,0.97,2.74,0.00,46.10,31.70,50.23,3.66,4.19,10.46,0.00,1.19,216.50,7.44,85.24,92.62,2024-09-15 09:00:00
10,10~11,11.00,82.31,9.97,40.11,0.16,0.05,43.97,4.03,1.67,98.44,3.00,23.65,71.79,1.06,3.18,0.00,49.97,35.16,48.44,4.34,4.32,10.66,0.00,0.72,221.37,8.32,86.23,95.81,2024-09-15 10:00:00
11,11~12,11.81,84.19,13.00,40.14,0.16,0.06,66.61,4.82,1.72,103.91,3.07,26.72,74.12,1.02,3.32,0.00,55.49,38.95,53.37,4.22,4.31,10.59,0.00,0.91,226.22,8.74,88.01,97.25,2024-09-15 11:00:00
12,12~13,10.19,89.13,12.71,40.02,0.16,0.03,73.20,6.80,1.69,106.00,3.09,27.81,75.10,1.04,3.40,0.00,55.52,45.17,54.65,4.25,4.32,9.31,0.00,0.73,228.28,7.94,88.79,99.44,2024-09-15 12:00:00
13,13~14,11.06,96.74,13.03,41.28,0.17,0.04,71.31,7.32,1.65,112.96,3.15,29.69,80.12,1.09,4.01,0.00,55.93,45.13,59.88,4.19,4.51,11.78,0.00,0.72,233.71,9.63,90.64,101.48,2024-09-15 13:00:00
14,14~15,11.75,98.37,14.03,41.84,0.17,0.04,72.66,12.21,1.76,116.33,6.04,30.03,80.26,1.05,4.02,0.00,54.25,41.76,78.53,4.18,4.50,11.88,0.00,1.21,235.64,8.97,90.10,104.10,2024-09-15 14:00:00
15,15~16,12.75,101.57,13.55,43.79,0.17,0.04,72.48,15.90,1.71,119.73,6.15,31.44,82.14,1.33,3.73,0.00,61.23,42.48,70.44,4.22,4.51,12.22,0.00,0.78,237.63,10.06,90.93,104.25,2024-09-15 15:00:00
16,16~17,12.69,102.19,13.73,43.00,0.17,0.07,44.22,13.53,1.80,112.85,6.88,25.65,80.32,1.03,3.43,0.00,49.03,41.37,55.87,4.25,4.13,10.06,0.00,0.76,239.28,8.84,89.70,108.04,2024-09-15 16:00:00
17,17~18,13.62,104.43,12.68,42.48,0.29,0.06,16.57,13.24,1.77,112.62,8.96,22.72,80.94,1.67,3.36,0.00,51.02,39.24,51.44,4.22,2.87,7.62,0.27,1.58,236.89,8.78,88.47,107.62,2024-09-15 17:00:00
18,18~19,15.63,99.25,11.61,41.42,0.43,0.10,15.44,13.06,1.66,111.69,4.60,25.50,81.59,1.48,2.74,0.00,49.94,45.59,57.25,4.25,2.76,7.10,4.42,0.80,231.42,8.66,87.75,103.66,2024-09-15 18:00:00
