,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,10.19,72.68,7.19,36.12,0.49,0.10,11.15,3.98,1.80,83.74,1.68,23.56,58.50,2.41,1.49,0.17,66.47,51.59,65.15,2.22,2.75,4.40,4.68,1.24,187.07,8.28,52.16,103.29,2023-08-11 00:00:00
1,1~2,9.81,71.23,7.56,35.38,0.48,0.10,10.86,3.98,1.81,82.16,1.69,23.24,57.23,1.12,1.59,0.16,60.83,48.11,58.33,2.19,2.75,3.44,4.69,1.44,183.27,7.00,52.70,100.55,2023-08-11 01:00:00
2,2~3,11.50,68.79,7.40,35.12,0.47,0.10,11.18,4.04,1.79,82.10,1.79,23.38,56.93,1.05,1.52,0.17,56.48,44.64,65.75,2.22,2.79,3.22,4.68,1.00,182.26,7.44,52.89,99.04,2023-08-11 02:00:00
3,3~4,7.25,64.17,8.12,35.38,0.47,0.11,12.31,3.91,1.79,81.19,1.62,22.63,56.94,1.00,1.54,0.17,50.61,40.95,73.57,2.15,2.78,4.02,4.69,1.13,178.07,6.97,51.90,96.66,2023-08-11 03:00:00
4,4~5,6.19,63.96,7.16,34.87,0.47,0.12,12.30,3.95,1.74,81.83,1.69,22.49,57.65,0.98,1.44,0.16,46.43,38.90,49.75,2.06,2.78,4.25,4.69,0.79,177.96,7.22,51.88,96.25,2023-08-11 04:00:00
5,5~6,6.25,64.70,7.19,35.38,0.38,0.08,12.37,4.01,1.39,82.15,1.59,22.84,57.72,0.95,1.50,0.17,43.79,36.51,48.00,2.04,2.86,3.54,3.34,0.89,177.88,7.40,52.52,95.25,2023-08-11 05:00:00
6,6~7,6.93,65.18,7.19,35.43,0.20,0.06,11.61,3.73,0.93,82.19,1.44,22.03,58.72,1.04,1.46,0.08,40.91,35.41,46.06,2.03,4.15,3.56,0.00,6.70,180.88,7.78,51.93,96.97,2023-08-11 06:00:00
7,7~8,8.32,68.48,8.29,39.38,0.20,0.07,21.61,3.80,0.86,90.82,1.72,26.59,62.51,1.51,1.53,0.00,41.27,34.04,55.51,2.03,4.13,4.24,0.00,12.16,186.43,8.25,52.91,100.06,2023-08-11 07:00:00
8,8~9,9.31,84.28,9.24,49.31,0.20,0.05,92.55,6.20,0.90,101.68,2.81,29.53,69.34,1.30,1.81,0.00,40.26,32.81,59.58,2.03,5.28,7.01,0.00,6.35,210.96,15.60,56.84,111.31,2023-08-11 08:00:00
9,9~10,10.19,109.83,9.66,55.50,0.20,0.13,97.61,10.45,0.90,119.54,3.01,38.32,78.21,1.11,2.13,0.00,38.01,34.81,43.11,1.87,5.40,9.47,0.00,11.39,248.46,30.87,67.16,117.09,2023-08-11 09:00:00
