,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,21.25,64.43,8.03,37.47,0.51,0.11,12.33,3.11,1.72,87.26,3.81,20.43,63.02,1.20,1.66,0.00,88.97,63.28,81.88,3.03,2.51,5.03,4.57,1.05,230.43,7.29,81.96,109.89,2024-09-25 00:00:00
1,1~2,12.69,64.63,7.82,37.33,0.51,0.09,10.82,3.05,1.70,86.06,3.63,18.63,63.80,2.11,1.63,0.00,74.17,49.12,145.59,2.94,2.45,4.59,4.56,0.92,223.10,7.15,80.28,103.83,2024-09-25 01:00:00
2,2~3,9.38,64.00,7.56,36.76,0.50,0.10,11.67,2.83,1.68,83.98,3.25,18.80,61.93,3.11,1.82,0.00,64.74,39.83,64.78,2.84,2.32,4.62,4.54,0.96,221.81,7.19,81.10,101.79,2024-09-25 02:00:00
3,3~4,8.75,64.44,8.03,36.71,0.51,0.06,11.90,2.66,1.72,82.20,3.12,18.94,60.14,2.90,1.56,0.00,60.00,36.75,48.07,2.84,2.39,4.54,4.54,1.09,220.70,7.19,80.03,102.24,2024-09-25 03:00:00
4,4~5,7.62,63.88,8.03,36.31,0.51,0.02,13.73,2.52,1.71,82.39,2.81,18.98,60.60,2.66,1.58,0.00,55.63,34.30,45.68,2.85,2.39,4.69,4.53,0.85,221.72,7.78,81.22,101.19,2024-09-25 04:00:00
5,5~6,8.19,64.69,8.14,36.89,0.49,0.06,13.18,2.57,1.62,80.67,2.79,18.24,59.64,2.65,1.73,0.00,51.68,33.32,45.03,2.90,2.94,4.71,4.07,0.80,220.28,7.88,80.05,100.93,2024-09-25 05:00:00
6,6~7,7.12,65.31,8.36,39.22,0.24,0.08,14.60,2.34,0.92,70.05,2.62,17.47,49.96,2.63,1.58,0.00,48.26,36.61,43.00,2.91,3.51,4.72,0.00,3.16,222.65,8.22,79.78,101.62,2024-09-25 06:00:00
7,7~8,11.94,67.24,8.48,45.54,0.23,0.03,22.11,2.08,0.68,73.98,2.44,19.68,51.86,2.86,1.64,0.00,50.49,35.52,52.91,2.87,3.52,5.91,0.00,9.22,232.87,11.08,81.09,104.98,2024-09-25 07:00:00
8,8~9,11.50,82.57,12.84,57.13,0.25,0.04,50.50,6.75,1.69,91.19,3.66,28.85,58.68,1.13,2.51,0.00,56.59,37.03,72.81,2.97,4.20,7.84,0.00,3.41,263.10,26.29,84.94,114.48,2024-09-25 08:00:00
9,9~10,11.69,102.87,12.83,67.36,0.25,0.67,62.29,8.65,1.73,119.78,7.94,34.81,77.03,1.00,3.14,0.00,53.14,35.73,72.15,3.25,4.76,12.57,0.00,4.10,313.89,43.53,96.39,131.25,2024-09-25 09:00:00
