,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,6.75,45.15,5.55,23.62,0.37,0.11,7.13,3.05,1.89,---,2.65,---,50.89,1.13,0.07,0.00,13.47,18.25,49.48,1.87,3.15,2.70,---,---,---,5.56,49.69,52.86,2023-01-22 00:00:00
1,1~2,6.00,44.34,5.23,23.44,0.38,0.13,6.96,3.02,1.84,---,2.59,---,49.65,1.14,0.07,0.00,13.49,15.28,23.25,1.91,3.15,2.68,---,---,---,5.80,49.31,52.69,2023-01-22 01:00:00
2,2~3,4.44,43.76,5.65,23.31,0.37,0.12,6.94,3.04,1.85,---,2.66,---,50.63,1.17,0.05,0.00,13.04,14.06,13.11,1.90,3.25,2.72,---,---,---,5.39,49.26,51.49,2023-01-22 02:00:00
3,3~4,4.00,44.43,5.57,23.38,0.37,0.13,7.53,2.12,1.88,---,2.68,---,49.72,1.13,0.08,0.00,12.93,13.53,23.56,1.91,3.21,2.78,---,---,---,5.82,49.66,53.19,2023-01-22 03:00:00
4,4~5,3.81,44.81,5.26,23.37,0.37,0.13,7.14,2.09,1.85,---,2.73,---,50.56,1.22,0.07,0.00,12.78,13.22,46.93,2.06,3.22,2.78,---,---,---,5.50,49.38,52.98,2023-01-22 04:00:00
5,5~6,3.69,45.73,5.46,23.56,0.38,0.12,7.78,2.10,1.84,---,2.66,---,50.75,1.18,0.06,0.00,12.48,12.87,17.19,1.97,3.24,3.06,---,---,---,5.34,49.46,52.98,2023-01-22 05:00:00
6,6~7,3.50,45.02,5.30,23.88,0.34,0.11,7.53,1.72,1.15,---,2.61,---,52.06,1.23,0.06,0.00,11.12,11.29,12.83,1.97,3.58,2.60,---,---,---,5.63,49.73,55.03,2023-01-22 06:00:00
7,7~8,3.19,45.13,5.51,24.06,0.11,0.04,9.14,1.64,0.63,---,2.66,---,52.76,1.66,0.06,0.00,10.68,10.97,32.54,1.97,3.72,2.75,---,---,---,5.72,49.67,53.90,2023-01-22 07:00:00
8,8~9,3.50,45.75,5.01,24.31,0.11,0.07,8.56,1.74,1.90,---,3.04,---,52.93,1.35,0.08,0.00,11.35,10.75,33.02,1.97,3.64,3.13,---,---,---,5.63,49.79,52.93,2023-01-22 08:00:00
9,9~10,3.37,45.56,5.62,24.32,0.11,0.06,8.78,1.65,1.88,---,2.97,---,53.47,1.34,0.07,0.00,11.07,10.61,12.28,1.97,3.67,3.09,---,---,---,5.22,49.10,51.89,2023-01-22 09:00:00
10,10~11,3.13,46.28,5.28,24.87,0.11,0.06,10.05,1.63,1.88,---,2.62,---,54.25,1.33,0.09,0.00,11.40,10.82,12.51,2.00,3.67,3.09,---,---,---,5.78,49.49,51.17,2023-01-22 10:00:00
11,11~12,3.06,46.50,5.21,24.81,0.11,0.06,10.65,1.64,1.87,---,2.44,---,56.13,1.35,0.08,0.00,12.87,10.94,45.38,1.97,3.87,3.38,---,---,---,5.61,51.21,50.35,2023-01-22 11:00:00
12,12~13,3.44,46.19,5.53,25.13,0.11,0.05,11.51,1.64,1.89,---,2.71,---,55.89,1.43,0.08,0.00,12.12,11.28,19.83,1.93,4.03,3.71,---,---,---,5.53,51.14,53.08,2023-01-22 12:00:00
13,13~14,3.06,47.28,5.18,25.69,0.10,0.05,11.24,1.63,1.91,---,2.51,---,55.83,1.09,0.07,0.00,11.42,14.53,12.20,1.97,4.09,3.48,---,---,---,5.53,52.48,52.69,2023-01-22 13:00:00
14,14~15,3.19,47.19,5.59,25.93,0.11,0.06,10.69,1.62,1.88,---,2.56,---,58.09,1.77,0.07,0.00,12.47,10.66,12.36,1.97,4.06,3.36,---,---,---,5.59,52.28,52.52,2023-01-22 14:00:00
15,15~16,3.25,47.53,5.28,26.00,0.11,0.06,10.32,1.67,1.88,---,2.52,---,57.74,1.53,0.07,0.00,12.04,10.97,38.06,1.97,4.00,3.47,---,---,---,5.90,52.70,52.64,2023-01-22 15:00:00
16,16~17,3.00,46.66,5.35,26.44,0.11,0.05,9.01,1.69,1.95,---,2.57,---,57.66,1.16,0.05,0.00,11.25,10.84,24.30,1.94,3.90,3.20,---,---,---,5.50,52.98,52.63,2023-01-22 16:00:00
17,17~18,4.12,46.78,5.20,25.50,0.34,0.10,10.91,1.66,2.01,---,2.65,---,57.28,2.03,0.07,0.00,11.43,11.60,12.41,2.00,3.37,2.96,---,---,---,5.39,50.16,53.28,2023-01-22 17:00:00
18,18~19,4.75,46.19,5.13,25.38,0.37,0.11,11.42,2.01,1.79,---,2.54,---,55.38,1.55,0.08,0.00,12.28,13.04,13.62,1.97,3.18,2.90,---,---,---,5.70,49.76,53.06,2023-01-22 18:00:00
19,19~20,4.75,47.03,5.62,24.93,0.37,0.11,11.15,2.03,1.82,---,2.50,---,54.43,1.15,0.09,0.00,12.38,12.55,42.58,1.93,3.12,2.29,---,---,---,5.67,51.01,52.41,2023-01-22 19:00:00
20,20~21,4.69,45.87,5.16,24.57,0.37,0.11,9.82,2.03,1.84,---,2.53,---,52.35,1.17,0.08,0.00,12.16,13.40,36.33,2.00,3.18,2.62,---,---,---,5.39,50.45,52.35,2023-01-22 20:00:00
21,21~22,4.87,46.13,5.49,24.81,0.37,0.11,9.23,2.02,1.79,---,2.38,---,51.84,1.44,0.07,0.00,13.52,17.04,13.31,2.00,3.25,2.88,---,---,---,5.08,49.40,50.92,2023-01-22 21:00:00
22,22~23,5.69,46.03,5.42,24.50,0.37,0.11,7.75,2.07,1.79,---,2.50,---,50.82,1.20,0.11,0.00,14.22,16.13,14.22,2.03,3.28,2.72,---,---,---,6.11,49.33,50.25,2023-01-22 22:00:00
23,23~24,5.19,46.47,5.68,24.12,0.38,0.12,7.04,2.32,1.81,---,2.87,---,51.37,1.15,0.07,0.00,14.91,15.99,35.13,2.07,3.33,2.57,---,---,---,5.55,49.39,50.19,2023-01-22 23:00:00
