,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,18.18,70.63,6.94,34.69,0.45,0.11,10.63,2.12,1.91,98.98,2.90,26.21,69.87,2.74,1.50,0.17,76.92,66.71,78.32,2.72,2.89,4.66,4.85,0.81,209.14,11.91,70.90,94.82,2023-08-29 00:00:00
1,1~2,13.75,70.20,7.04,33.81,0.44,0.11,10.02,2.26,1.89,86.96,2.38,24.70,59.88,0.94,1.58,0.16,73.20,65.67,74.03,2.72,2.88,3.84,4.86,1.05,205.88,11.91,69.52,92.68,2023-08-29 01:00:00
2,2~3,8.63,69.85,6.89,33.94,0.44,0.11,10.64,2.18,1.84,82.46,1.75,24.15,56.56,0.91,1.61,0.17,61.11,57.76,65.86,2.75,2.91,3.47,4.86,1.00,204.58,11.56,69.84,91.84,2023-08-29 02:00:00
3,3~4,7.50,68.73,7.18,34.06,0.44,0.09,10.81,2.19,1.86,81.30,1.60,24.11,55.59,0.97,1.50,0.17,52.94,49.20,64.10,2.72,2.89,4.15,4.86,0.77,203.99,11.22,69.58,91.72,2023-08-29 03:00:00
4,4~5,7.44,68.15,6.99,33.81,0.45,0.01,12.25,2.18,1.83,80.19,1.62,22.97,55.60,0.90,1.42,0.16,50.43,47.00,83.88,2.53,2.88,4.50,4.86,0.78,202.23,11.84,69.06,90.19,2023-08-29 04:00:00
5,5~6,7.12,68.52,6.85,33.63,0.38,0.02,11.95,2.15,1.53,81.32,1.53,23.82,55.97,0.86,1.48,0.17,51.54,43.35,55.24,2.50,2.96,3.88,3.51,1.35,200.73,11.22,68.97,89.40,2023-08-29 05:00:00
6,6~7,7.75,68.23,6.63,34.81,0.18,0.04,12.72,1.81,0.95,81.81,1.41,24.09,56.31,0.95,1.50,0.04,49.02,43.17,54.35,2.50,4.14,3.94,0.00,2.26,205.47,11.34,69.91,92.07,2023-08-29 06:00:00
7,7~8,8.94,72.88,8.71,39.94,0.17,0.13,18.47,1.53,0.70,88.53,1.85,26.68,60.00,1.04,1.60,0.00,47.58,41.29,55.20,2.53,4.35,4.47,0.00,8.95,214.24,12.81,72.36,95.12,2023-08-29 07:00:00
8,8~9,14.56,84.00,10.72,48.94,0.18,0.14,44.08,1.48,0.76,94.04,2.78,30.75,60.51,1.32,1.83,0.00,48.17,40.27,74.22,2.78,5.36,6.87,0.00,3.46,238.92,27.56,77.24,99.91,2023-08-29 08:00:00
9,9~10,15.75,105.19,12.06,58.12,0.19,0.16,64.69,7.44,0.72,101.52,3.15,32.25,66.12,1.06,2.26,0.00,47.28,39.28,59.17,3.38,5.54,9.72,0.00,4.51,276.15,34.85,87.80,111.53,2023-08-29 09:00:00
10,10~11,15.44,125.50,13.48,65.75,0.19,0.04,68.21,9.44,0.71,138.80,14.15,39.72,84.93,1.07,2.73,0.00,47.25,37.69,47.01,3.56,6.20,10.75,0.00,11.04,297.33,40.43,91.09,123.97,2023-08-29 10:00:00
11,11~12,13.62,140.58,14.94,68.69,0.19,0.06,72.81,11.85,0.72,157.58,15.32,45.35,96.91,1.34,2.68,0.00,48.95,37.87,44.90,3.47,6.58,11.69,0.00,18.75,313.68,44.51,91.86,134.03,2023-08-29 11:00:00
12,12~13,14.19,143.98,15.72,70.69,0.18,0.07,68.71,13.20,0.72,153.18,9.13,49.15,94.90,1.09,2.72,0.00,47.97,34.35,41.47,3.44,6.13,10.75,0.00,17.14,319.38,40.06,92.04,145.19,2023-08-29 12:00:00
13,13~14,15.19,151.75,16.33,72.00,0.20,0.05,70.34,13.28,0.68,152.04,8.49,48.30,95.25,0.99,3.20,0.00,53.43,36.14,64.66,3.56,5.08,11.94,0.00,14.10,320.28,38.31,93.91,145.44,2023-08-29 13:00:00
14,14~15,13.00,155.48,15.79,74.18,0.19,0.43,72.75,13.88,0.69,161.36,17.13,50.22,94.01,1.03,3.51,0.00,45.93,35.49,53.41,3.59,5.44,12.27,0.00,11.76,325.74,35.53,95.81,151.53,2023-08-29 14:00:00
15,15~16,12.06,147.25,16.03,72.07,0.19,0.76,71.08,13.51,0.72,166.43,17.34,51.59,97.50,0.96,3.27,0.00,38.12,38.82,50.55,3.66,5.68,12.60,0.00,18.34,337.47,34.35,99.62,161.25,2023-08-29 15:00:00
16,16~17,14.63,142.19,16.31,70.56,0.19,0.16,60.35,13.40,0.75,164.96,17.78,52.00,95.18,0.88,3.17,0.00,45.57,38.99,47.98,3.78,5.27,12.03,0.00,19.66,327.81,29.47,96.91,158.56,2023-08-29 16:00:00
17,17~18,12.31,129.37,15.91,62.12,0.23,0.06,50.38,15.49,1.25,150.31,9.00,50.84,90.47,0.91,2.68,0.07,46.42,45.51,48.48,3.81,4.76,9.16,0.03,2.48,292.18,13.00,88.55,153.34,2023-08-29 17:00:00
18,18~19,12.56,125.73,11.47,50.38,0.45,0.10,38.36,15.58,1.62,148.16,11.76,47.62,88.78,2.17,1.93,0.16,46.11,46.95,50.59,3.63,4.67,7.40,4.86,0.93,270.58,9.03,79.14,149.56,2023-08-29 18:00:00
19,19~20,14.50,111.34,10.18,45.50,0.45,0.11,36.64,9.11,1.87,140.88,13.71,44.14,83.03,3.97,2.01,0.17,49.85,46.96,70.71,3.62,4.42,7.00,4.89,0.81,255.40,9.10,77.68,137.06,2023-08-29 19:00:00
20,20~21,13.31,99.83,7.45,42.62,0.44,0.10,33.88,6.93,1.92,129.62,12.84,35.21,81.57,3.73,1.90,0.16,54.73,55.44,62.90,3.50,3.45,6.78,4.87,0.98,254.81,8.81,78.65,135.10,2023-08-29 20:00:00
21,21~22,13.44,93.98,7.14,42.69,0.45,0.11,24.58,7.08,1.87,121.31,10.29,32.90,78.12,3.66,1.98,0.17,60.93,58.45,152.77,3.47,3.22,6.35,4.84,0.93,248.44,8.84,76.70,131.13,2023-08-29 21:00:00
22,22~23,14.00,90.02,8.06,39.50,0.44,0.08,14.17,6.80,1.93,110.57,8.90,29.29,72.38,3.65,2.02,0.17,68.99,67.70,85.17,3.44,3.26,6.44,4.83,0.99,236.45,9.16,74.49,120.94,2023-08-29 22:00:00
23,23~24,16.94,86.03,7.95,37.13,0.44,0.10,12.86,5.51,1.85,98.99,4.44,28.18,66.37,3.58,1.97,0.16,89.40,77.06,95.68,3.28,3.16,5.90,4.81,0.70,226.68,9.00,72.91,113.28,2023-08-29 23:00:00
