,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,11.56,61.49,4.64,29.63,0.38,0.14,11.16,3.62,2.23,---,5.01,---,67.31,1.10,0.28,0.17,53.35,44.32,157.19,1.78,3.20,4.68,---,---,---,6.94,78.85,82.10,2023-05-13 00:00:00
1,1~2,11.06,59.01,5.12,28.94,0.38,0.12,10.95,2.83,2.23,---,4.71,---,64.51,1.02,0.40,0.17,42.56,42.43,60.97,1.41,3.08,4.53,---,---,---,7.26,78.47,81.90,2023-05-13 01:00:00
2,2~3,12.88,59.00,5.15,28.81,0.38,0.13,11.92,2.36,2.27,---,3.91,---,64.40,0.94,0.30,0.16,39.22,33.88,38.03,1.09,3.12,4.50,---,---,---,7.00,79.00,81.34,2023-05-13 02:00:00
3,3~4,12.00,57.74,4.78,29.19,0.39,0.14,13.62,2.40,2.22,---,3.59,---,65.09,0.93,0.28,0.17,36.47,32.25,33.91,1.06,3.11,4.38,---,---,---,7.53,78.03,81.66,2023-05-13 03:00:00
4,4~5,7.31,58.07,4.61,28.81,0.38,0.13,12.66,2.45,2.23,---,3.44,---,65.32,0.97,0.29,0.16,30.41,34.37,31.86,1.07,3.12,4.62,---,---,---,6.75,78.77,79.72,2023-05-13 04:00:00
5,5~6,6.44,57.28,4.79,28.31,0.23,0.09,11.84,2.39,1.49,---,3.34,---,65.44,0.88,0.28,0.17,28.98,29.19,60.42,1.12,3.08,4.19,---,---,---,6.80,78.11,79.78,2023-05-13 05:00:00
6,6~7,5.81,57.66,4.39,28.38,0.12,0.09,11.69,2.06,0.89,---,3.41,---,67.40,1.24,0.32,0.17,28.79,25.34,28.75,1.16,3.07,4.00,---,---,---,6.85,78.32,80.12,2023-05-13 06:00:00
7,7~8,6.44,57.43,4.77,29.06,0.11,0.08,26.36,2.17,0.62,---,3.59,---,66.63,1.20,0.37,0.10,26.27,23.87,28.58,1.15,3.61,3.72,---,---,---,6.40,79.31,80.48,2023-05-13 07:00:00
8,8~9,9.37,58.94,4.60,29.31,0.12,0.08,62.33,2.05,0.65,---,3.72,---,67.10,1.08,0.30,0.00,25.06,27.69,29.40,1.04,3.64,4.29,---,---,---,7.98,79.34,82.72,2023-05-13 08:00:00
9,9~10,7.44,58.10,5.71,30.06,0.11,0.04,67.44,2.39,0.64,---,5.85,---,70.14,1.02,0.29,0.00,25.76,29.40,56.47,1.06,3.61,6.12,---,---,---,9.84,79.95,81.93,2023-05-13 09:00:00
10,10~11,8.31,60.28,5.59,32.82,0.11,0.04,68.63,2.29,0.62,---,6.74,---,72.85,1.06,0.28,0.07,26.01,28.32,35.64,1.28,3.56,7.71,---,---,---,8.29,79.48,89.47,2023-05-13 10:00:00
11,11~12,7.44,68.47,5.45,31.37,0.12,0.04,67.96,2.71,0.62,---,7.91,---,70.24,1.29,0.29,0.17,30.73,25.81,33.00,1.31,3.64,8.10,---,---,---,8.96,79.22,88.84,2023-05-13 11:00:00
12,12~13,8.31,72.28,5.28,31.75,0.11,0.05,62.25,3.13,0.60,---,8.93,---,71.10,1.55,0.18,0.17,30.35,27.32,34.61,1.19,3.64,6.44,---,---,---,7.25,80.19,92.16,2023-05-13 12:00:00
13,13~14,8.38,72.65,4.88,31.94,0.12,0.05,64.75,3.28,0.64,---,6.60,---,70.41,1.13,0.28,0.16,29.06,25.90,57.25,1.09,3.62,7.31,---,---,---,6.68,79.29,96.53,2023-05-13 13:00:00
14,14~15,8.81,74.60,5.02,32.25,0.12,0.07,63.72,3.56,0.60,---,6.15,---,71.18,1.35,1.11,0.17,32.18,26.38,49.38,1.16,3.68,7.44,---,---,---,6.76,79.38,92.41,2023-05-13 14:00:00
15,15~16,11.63,76.99,4.56,32.12,0.12,0.06,62.05,3.59,0.70,---,6.07,---,74.57,1.41,1.44,0.13,30.69,28.72,32.46,1.25,3.66,7.16,---,---,---,8.41,80.59,89.88,2023-05-13 15:00:00
16,16~17,9.06,76.57,4.53,32.00,0.12,0.06,56.92,3.47,0.75,---,8.38,---,70.60,2.05,1.20,0.05,30.38,25.94,33.94,1.25,3.70,6.31,---,---,---,7.24,79.36,87.18,2023-05-13 16:00:00
17,17~18,8.75,74.97,4.49,31.94,0.12,0.06,45.37,3.47,1.05,---,9.69,---,70.81,1.42,1.21,0.17,29.95,37.21,55.68,1.16,3.63,5.81,---,---,---,6.10,79.60,85.32,2023-05-13 17:00:00
18,18~19,13.50,69.56,4.57,31.81,0.35,0.10,24.63,3.28,1.65,---,8.37,---,71.22,1.64,1.05,0.17,29.37,29.49,45.75,1.06,3.57,3.84,---,---,---,5.12,78.75,84.99,2023-05-13 18:00:00
19,19~20,10.62,66.87,4.89,31.13,0.37,0.10,14.79,2.77,1.88,---,7.94,---,66.47,1.72,0.41,0.16,32.14,30.05,49.44,1.00,3.04,3.69,---,---,---,5.90,77.64,84.66,2023-05-13 19:00:00
20,20~21,9.88,64.66,4.90,29.94,0.38,0.10,13.26,2.79,2.21,---,7.50,---,64.31,1.65,0.37,0.17,36.16,31.81,138.06,1.00,3.04,3.53,---,---,---,5.63,78.02,84.06,2023-05-13 20:00:00
21,21~22,10.00,63.09,4.67,29.68,0.37,0.10,12.70,2.75,2.22,---,7.56,---,63.32,1.69,0.48,0.17,37.36,32.21,60.27,1.03,3.10,3.75,---,---,---,6.00,77.74,83.12,2023-05-13 21:00:00
22,22~23,11.25,58.63,4.65,29.69,0.37,0.12,10.81,2.71,2.20,---,4.87,---,62.65,1.33,0.39,0.16,44.81,45.53,64.45,1.00,3.08,3.78,---,---,---,5.75,77.40,83.63,2023-05-13 22:00:00
23,23~24,15.75,56.82,4.57,27.56,0.37,0.12,9.64,2.70,2.20,---,5.03,---,62.06,1.22,0.44,0.17,46.62,43.10,149.54,0.87,3.10,3.53,---,---,---,5.10,78.25,80.76,2023-05-13 23:00:00
