,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,14.50,78.63,8.72,34.25,0.14,0.09,11.48,3.52,2.11,101.11,3.10,26.13,71.88,1.07,1.71,0.17,81.27,58.77,81.64,1.66,3.25,6.22,4.49,0.78,227.55,11.35,75.94,105.63,2023-07-04 00:00:00
1,1~2,10.31,73.23,7.91,33.75,0.14,0.10,11.13,3.28,2.14,101.23,3.00,26.08,72.15,1.08,1.57,0.16,69.72,53.44,71.94,1.66,3.25,6.28,4.50,1.24,223.62,10.12,73.11,105.56,2023-07-04 01:00:00
2,2~3,11.00,72.21,8.34,33.62,0.14,0.10,11.24,3.01,2.18,95.63,2.78,25.28,67.57,1.04,1.72,0.17,58.98,47.30,67.92,1.65,3.23,5.63,4.50,0.79,220.57,10.25,73.26,102.69,2023-07-04 02:00:00
3,3~4,10.13,71.80,8.00,33.25,0.14,0.09,12.36,2.48,2.17,84.53,2.06,23.19,59.28,1.04,1.50,0.17,51.04,43.69,54.89,1.66,3.23,5.52,4.51,1.02,220.87,10.28,72.66,103.75,2023-07-04 03:00:00
4,4~5,11.93,69.85,8.31,33.75,0.14,0.00,13.06,2.03,2.16,84.05,2.03,23.12,58.90,1.35,1.52,0.16,45.79,40.30,84.09,1.62,3.23,5.26,4.49,0.76,216.62,9.66,72.32,100.62,2023-07-04 04:00:00
5,5~6,7.38,68.99,8.17,33.50,0.15,0.01,12.82,2.12,1.24,85.26,2.03,23.95,59.28,0.99,1.47,0.17,44.47,43.19,50.31,1.50,3.28,5.06,2.98,1.01,218.72,10.59,71.86,102.19,2023-07-04 05:00:00
6,6~7,7.62,69.72,9.13,34.88,0.14,0.00,12.37,1.72,0.98,86.14,1.85,23.97,60.32,1.18,1.63,0.17,43.86,36.93,48.59,1.50,4.17,5.09,0.00,9.11,223.67,10.16,72.73,105.62,2023-07-04 06:00:00
7,7~8,8.38,73.79,9.47,39.62,0.14,0.14,17.01,1.62,0.72,90.15,1.87,26.69,61.59,0.89,1.66,0.08,43.60,38.36,55.01,1.53,4.54,6.63,0.00,13.90,230.89,10.28,76.32,108.06,2023-07-04 07:00:00
8,8~9,10.44,92.01,10.78,52.13,0.15,0.29,39.89,2.08,0.72,103.55,2.63,31.82,69.10,0.75,2.18,0.00,45.98,37.50,75.27,1.79,5.34,8.97,0.00,3.76,261.06,26.12,78.43,118.29,2023-07-04 08:00:00
9,9~10,11.31,124.49,11.36,57.94,0.17,1.27,53.62,7.94,0.76,114.71,3.78,37.00,73.93,1.15,2.85,0.00,44.23,35.18,55.67,2.09,5.56,12.68,0.00,3.73,296.11,32.73,88.05,128.31,2023-07-04 09:00:00
10,10~11,11.87,139.14,16.37,65.37,0.18,1.92,55.23,9.68,0.74,131.35,4.16,41.06,86.13,1.06,3.52,0.00,44.19,37.34,49.49,2.16,5.93,13.28,0.24,12.31,305.30,29.94,92.93,133.69,2023-07-04 10:00:00
