,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,9.18,49.53,5.53,26.01,0.33,0.13,8.16,3.31,1.67,78.53,2.53,20.19,55.81,0.90,1.67,0.17,25.94,22.81,65.84,2.47,2.97,2.38,4.39,0.94,142.02,3.07,58.20,60.00,2024-02-05 00:00:00
1,1~2,12.38,49.59,5.64,26.23,0.33,0.14,8.14,3.36,1.69,77.06,2.46,19.38,55.22,1.01,1.57,0.17,21.23,18.53,30.88,2.43,3.03,2.25,4.40,0.76,141.06,3.09,57.83,59.19,2024-02-05 01:00:00
2,2~3,8.19,48.81,5.61,26.40,0.33,0.14,8.75,3.25,1.66,79.66,2.44,21.38,55.84,0.95,1.74,0.17,19.85,16.14,21.53,2.41,3.03,2.28,4.40,1.07,142.21,2.97,58.84,59.56,2024-02-05 02:00:00
3,3~4,6.75,50.07,5.52,26.22,0.33,0.14,8.67,3.27,1.69,77.65,2.50,19.99,55.16,0.97,1.74,0.16,17.36,14.58,20.56,2.41,3.10,2.35,4.40,0.94,142.10,3.16,58.57,59.25,2024-02-05 03:00:00
4,4~5,6.25,49.68,5.65,25.47,0.33,0.10,9.82,3.31,1.68,78.43,2.47,20.64,55.32,0.98,1.67,0.17,15.60,14.02,51.01,2.43,3.16,2.37,4.40,0.67,141.08,2.87,58.41,58.75,2024-02-05 04:00:00
5,5~6,6.12,50.88,5.83,25.80,0.33,0.02,10.57,3.30,1.67,76.91,2.56,19.79,54.56,1.01,1.68,0.17,15.71,14.04,34.46,2.50,3.15,2.37,4.40,1.19,141.45,3.06,58.47,58.56,2024-02-05 05:00:00
6,6~7,5.38,49.31,5.55,25.96,0.28,0.05,9.18,2.57,1.23,78.56,2.44,19.27,56.85,1.30,1.65,0.16,13.89,13.05,16.86,2.44,4.22,2.57,2.36,2.29,143.84,3.19,58.70,59.75,2024-02-05 06:00:00
7,7~8,4.62,49.41,6.24,26.98,0.07,0.07,12.58,2.23,0.66,79.33,2.31,20.25,56.77,0.99,1.67,0.17,13.43,12.01,22.78,2.53,4.15,2.81,0.09,2.60,143.90,4.22,57.67,59.51,2024-02-05 07:00:00
8,8~9,5.00,51.00,7.63,33.24,0.06,0.06,20.46,2.54,0.67,85.78,2.72,22.22,60.84,0.84,1.93,0.03,13.81,12.99,49.38,2.53,4.28,3.71,0.00,2.13,148.06,5.22,59.64,61.05,2024-02-05 08:00:00
9,9~10,4.88,59.43,7.97,34.84,0.07,0.05,24.75,2.72,0.69,94.71,3.66,23.69,67.36,0.87,1.64,0.05,12.37,15.52,19.20,2.54,4.21,4.20,0.00,2.01,152.86,5.66,63.05,61.26,2024-02-05 09:00:00
