,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,14.12,48.28,5.62,26.31,0.33,0.10,8.79,5.40,1.66,---,3.20,---,57.82,1.12,1.12,0.16,29.12,30.29,40.70,1.59,3.28,2.56,4.39,0.88,---,3.19,57.80,62.87,2024-01-07 00:00:00
1,1~2,8.94,47.87,5.40,26.06,0.34,0.12,9.24,3.35,1.70,---,3.09,---,57.27,1.05,1.10,0.17,26.76,22.66,32.84,1.60,3.28,2.56,4.39,0.87,---,3.03,58.91,62.57,2024-01-07 01:00:00
2,2~3,7.00,47.29,5.37,25.75,0.34,0.12,9.62,3.45,1.66,---,3.19,---,57.96,1.09,1.24,0.17,19.35,20.67,127.20,1.59,3.28,2.48,4.39,0.88,---,3.18,57.46,61.87,2024-01-07 02:00:00
3,3~4,6.69,47.62,5.48,25.75,0.34,0.11,10.17,3.48,1.69,---,3.25,---,56.22,1.08,1.07,0.16,17.58,21.46,77.46,1.56,3.34,2.78,4.39,0.98,---,3.07,58.26,61.94,2024-01-07 03:00:00
4,4~5,6.50,47.60,5.46,25.57,0.34,0.13,11.82,3.34,1.66,---,2.96,---,57.63,1.14,1.08,0.17,19.39,17.53,23.11,1.60,3.28,2.77,4.40,1.03,---,3.25,57.38,61.87,2024-01-07 04:00:00
5,5~6,5.75,47.55,5.35,26.00,0.33,0.11,12.16,3.56,1.66,---,2.94,---,56.23,1.04,1.04,0.17,15.49,16.55,22.26,1.59,3.35,2.85,4.39,1.68,---,3.09,57.75,61.56,2024-01-07 05:00:00
6,6~7,5.37,47.20,5.66,25.50,0.31,0.10,11.36,3.57,1.25,---,2.85,---,58.13,0.93,1.07,0.17,13.98,15.18,22.53,1.56,4.28,2.66,2.32,0.62,---,3.41,57.81,61.44,2024-01-07 06:00:00
7,7~8,5.32,47.43,5.99,25.81,0.07,0.05,15.91,3.28,0.63,---,2.75,---,58.48,1.04,1.09,0.16,13.79,14.68,21.32,1.56,4.28,2.87,0.05,0.86,---,3.31,56.97,61.62,2024-01-07 07:00:00
8,8~9,5.62,48.63,5.50,26.25,0.08,0.03,36.84,3.35,1.63,---,2.78,---,59.05,1.26,1.07,0.17,14.55,16.05,51.41,1.57,4.21,2.78,0.00,0.81,---,3.35,57.11,62.63,2024-01-07 08:00:00
9,9~10,5.38,50.15,5.47,26.44,0.07,0.02,41.50,3.78,1.62,---,2.78,---,61.29,0.95,1.10,0.08,15.10,15.01,55.93,1.62,4.15,3.31,0.00,0.97,---,3.06,56.59,60.81,2024-01-07 09:00:00
