,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,21.31,53.79,5.35,27.38,0.37,0.11,9.19,3.25,1.57,82.00,3.59,16.85,61.56,1.05,1.40,0.16,51.82,39.15,161.91,2.28,4.13,2.44,4.39,0.93,156.06,5.40,59.50,71.87,2024-03-21 00:00:00
1,1~2,15.38,51.68,5.18,27.21,0.37,0.12,8.75,2.78,1.58,80.15,3.13,16.59,60.43,1.08,1.25,0.16,32.03,38.65,149.75,2.25,4.12,2.63,4.42,0.70,153.25,5.60,60.09,68.25,2024-03-21 01:00:00
2,2~3,8.12,52.13,5.53,26.62,0.36,0.13,9.23,2.80,1.61,79.25,2.53,16.73,59.99,1.05,1.37,0.17,23.46,25.72,141.00,2.25,4.19,2.41,4.40,1.19,151.54,5.49,59.30,67.81,2024-03-21 02:00:00
3,3~4,6.50,50.65,5.15,26.15,0.38,0.12,10.56,2.91,1.61,77.83,2.44,16.52,58.87,1.06,1.19,0.16,22.86,21.53,90.15,2.25,4.19,2.59,4.40,0.95,152.72,5.54,59.96,67.94,2024-03-21 03:00:00
4,4~5,6.50,51.34,5.39,26.18,0.37,0.03,12.57,2.46,1.59,78.39,2.40,16.55,59.44,1.07,1.21,0.17,17.79,18.41,43.38,2.22,4.25,2.53,4.41,1.52,151.82,5.31,59.35,67.63,2024-03-21 04:00:00
5,5~6,5.94,50.19,5.17,26.25,0.36,0.01,11.29,2.56,1.57,79.15,2.47,16.46,60.22,1.02,1.29,0.17,16.78,16.66,18.03,2.28,4.37,2.65,4.39,1.00,152.17,5.22,59.99,67.75,2024-03-21 05:00:00
6,6~7,5.88,51.19,5.41,26.97,0.16,0.06,9.70,1.86,0.85,81.06,2.31,16.80,61.95,1.39,1.11,0.16,16.15,15.85,17.65,2.38,5.44,2.51,1.99,1.33,153.44,5.62,59.52,68.12,2024-03-21 06:00:00
7,7~8,5.56,52.47,6.35,29.96,0.09,0.03,14.32,1.65,0.59,80.98,2.54,17.23,61.21,1.24,1.37,0.00,16.01,16.74,45.48,2.40,4.94,2.89,0.00,2.27,154.76,5.60,60.38,68.69,2024-03-21 07:00:00
8,8~9,6.81,55.07,7.05,35.03,0.10,0.05,26.46,1.51,1.61,86.14,3.18,19.13,63.83,0.98,1.45,0.00,18.76,18.55,42.87,2.41,5.06,3.11,0.00,1.73,162.04,8.31,62.16,70.81,2024-03-21 08:00:00
9,9~10,7.19,61.81,7.94,37.52,0.10,0.04,30.18,1.72,1.54,92.23,3.60,21.49,67.14,0.94,1.27,0.00,21.19,20.68,27.59,2.62,4.81,3.68,0.00,1.67,173.14,11.19,67.40,73.19,2024-03-21 09:00:00
10,10~11,9.69,64.56,8.62,41.00,0.11,0.04,33.57,2.93,1.55,99.27,8.19,22.90,68.18,0.93,1.48,0.00,24.44,18.25,30.60,2.57,5.38,4.63,0.00,2.50,181.94,11.46,69.07,79.50,2024-03-21 10:00:00
11,11~12,10.43,69.02,10.77,43.23,0.10,0.05,42.51,3.12,1.52,103.61,8.12,22.44,73.05,1.02,1.68,0.00,25.15,24.05,55.59,2.40,5.18,4.43,0.00,3.38,187.00,10.11,69.42,85.25,2024-03-21 11:00:00
12,12~13,12.25,70.88,10.54,40.07,0.10,0.05,45.05,3.07,1.56,104.14,7.53,23.76,72.85,0.91,1.55,0.00,28.38,23.67,51.22,2.41,5.19,4.07,0.00,2.15,189.88,9.43,70.13,87.75,2024-03-21 12:00:00
13,13~14,9.50,70.28,9.81,42.64,0.10,0.04,48.53,3.94,1.57,107.96,9.97,25.66,72.33,0.95,2.43,0.00,26.86,27.26,30.00,2.40,5.13,5.00,0.00,1.65,195.23,9.81,71.29,91.37,2024-03-21 13:00:00
14,14~15,9.07,70.66,10.00,45.18,0.11,0.10,46.33,3.20,1.89,117.53,10.28,26.62,80.63,1.13,2.40,0.00,22.76,24.01,34.66,2.57,5.43,5.02,0.00,1.69,199.17,13.00,71.76,91.19,2024-03-21 14:00:00
15,15~16,10.25,74.63,9.99,44.67,0.10,0.08,46.12,3.45,2.75,115.96,9.75,27.93,78.28,0.98,2.62,0.00,24.74,25.70,29.90,2.47,5.75,4.35,0.00,6.54,198.89,12.85,72.06,91.13,2024-03-21 15:00:00
16,16~17,12.75,73.75,10.40,44.22,0.11,0.06,46.99,3.82,2.84,116.87,9.62,27.46,79.79,1.14,2.46,0.00,22.72,22.70,29.85,2.40,4.94,3.44,0.16,5.62,196.51,11.15,72.72,89.62,2024-03-21 16:00:00
17,17~18,11.37,69.49,9.85,40.90,0.18,0.05,50.31,4.60,2.63,111.89,8.41,26.03,77.45,1.53,2.41,0.11,27.90,24.56,37.62,2.60,4.44,2.88,4.02,2.11,192.82,6.28,79.97,85.88,2024-03-21 17:00:00
18,18~19,14.25,64.63,8.39,34.98,0.37,0.10,54.35,4.33,1.61,107.14,8.26,25.56,73.32,1.66,2.41,0.17,30.72,32.81,66.76,2.50,4.31,3.03,4.44,1.22,176.20,4.35,74.10,77.50,2024-03-21 18:00:00
19,19~20,19.88,61.16,8.04,32.46,0.36,0.10,54.89,4.55,1.59,105.55,10.24,23.05,72.26,1.55,3.13,0.17,33.00,37.17,70.93,2.37,3.88,2.81,4.42,1.26,164.68,3.44,67.15,74.31,2024-03-21 19:00:00
20,20~21,19.00,58.90,8.41,31.05,0.37,0.11,49.29,4.65,1.58,102.31,10.50,21.59,70.22,1.26,2.55,0.16,40.20,41.93,123.04,2.28,3.68,2.77,4.40,0.93,157.93,3.25,64.39,70.31,2024-03-21 20:00:00
21,21~22,15.81,57.35,8.48,30.23,0.36,0.11,42.98,4.33,1.56,102.05,10.51,21.60,69.94,1.41,2.32,0.17,42.72,45.73,119.96,2.22,3.69,2.66,4.38,0.96,156.45,3.58,64.47,68.62,2024-03-21 21:00:00
22,22~23,20.87,56.81,7.25,28.49,0.36,0.11,12.30,4.01,1.61,93.84,7.97,20.35,65.52,1.26,1.47,0.17,46.46,54.30,170.59,2.25,3.69,2.72,4.38,0.93,155.78,3.13,64.71,68.13,2024-03-21 22:00:00
23,23~24,20.38,55.59,5.90,28.07,0.37,0.11,9.83,3.74,1.60,88.03,6.55,18.93,62.55,1.23,1.63,0.17,50.11,55.77,172.91,2.28,3.75,2.54,4.38,0.99,156.74,2.78,65.20,68.69,2024-03-21 23:00:00
