,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,18.13,57.49,6.00,31.50,0.40,0.02,9.69,3.46,1.67,80.74,1.85,26.48,52.41,1.23,0.84,0.16,62.42,55.62,136.14,2.63,2.45,3.34,4.79,0.92,168.86,3.22,67.31,73.53,2023-10-15 00:00:00
1,1~2,11.31,57.13,6.06,30.13,0.40,0.02,9.62,3.57,1.70,81.94,2.12,26.00,53.82,1.07,0.75,0.17,51.62,36.66,49.12,2.62,2.32,3.47,4.80,0.92,167.62,3.49,66.58,72.77,2023-10-15 01:00:00
2,2~3,9.00,57.37,6.16,29.81,0.40,0.02,10.26,3.24,1.71,77.99,1.63,25.69,50.67,0.87,0.76,0.17,40.90,30.02,37.94,2.66,2.36,3.06,4.80,0.79,168.26,3.79,66.72,72.79,2023-10-15 02:00:00
3,3~4,8.62,57.23,6.44,30.06,0.40,0.03,10.28,2.34,1.67,78.81,1.66,25.71,51.44,0.95,0.75,0.16,37.02,29.89,34.15,2.69,2.36,3.28,4.80,0.93,167.11,3.53,66.64,72.31,2023-10-15 03:00:00
4,4~5,7.50,55.20,6.30,29.69,0.40,0.02,11.37,2.17,1.71,78.98,1.56,26.51,50.91,0.91,0.67,0.17,33.41,28.00,31.08,2.65,2.32,3.37,4.79,0.69,166.73,3.32,66.78,72.19,2023-10-15 04:00:00
5,5~6,7.75,55.32,6.08,29.56,0.40,0.02,11.53,2.22,1.64,77.71,1.56,25.56,50.59,0.90,0.81,0.16,31.32,26.45,39.47,2.82,2.40,3.51,3.63,1.62,169.51,3.64,69.78,71.22,2023-10-15 05:00:00
6,6~7,10.50,54.72,6.27,29.56,0.15,0.03,10.85,1.86,0.93,78.09,1.50,25.25,51.34,1.01,0.80,0.17,29.29,24.19,54.63,2.84,2.92,3.12,0.30,0.87,176.42,3.67,76.56,72.00,2023-10-15 06:00:00
7,7~8,6.44,55.07,7.33,29.88,0.14,0.01,18.75,1.75,0.62,78.34,1.43,25.22,51.69,1.07,0.66,0.08,29.15,22.48,29.43,2.56,2.98,3.66,0.00,0.83,176.31,3.08,76.40,72.28,2023-10-15 07:00:00
8,8~9,7.69,56.51,6.06,30.75,0.14,0.02,54.89,2.11,0.64,79.73,2.16,24.44,53.13,0.97,0.83,0.00,30.71,25.23,33.12,2.60,3.57,5.41,0.00,0.89,180.68,3.70,77.69,74.69,2023-10-15 08:00:00
9,9~10,9.37,58.26,6.12,32.50,0.13,0.01,55.47,2.19,0.64,87.69,4.63,27.12,55.94,0.96,0.87,0.00,33.24,30.12,34.53,2.59,3.90,7.78,0.00,0.60,182.58,4.03,79.05,74.18,2023-10-15 09:00:00
10,10~11,11.88,64.65,6.82,33.87,0.14,0.00,59.86,5.61,0.61,93.71,7.12,28.44,58.15,0.91,0.88,0.00,45.13,33.31,58.50,2.56,4.62,9.19,0.00,0.89,185.99,3.93,78.81,78.28,2023-10-15 10:00:00
11,11~12,14.50,65.71,7.51,35.07,0.13,0.01,62.74,6.98,0.64,97.38,8.22,29.09,60.07,0.98,1.13,0.00,48.68,38.32,56.34,2.60,4.67,9.53,0.00,0.82,188.64,3.62,79.53,79.63,2023-10-15 11:00:00
12,12~13,15.00,65.05,6.34,35.12,0.13,0.01,55.22,8.84,0.65,99.37,6.72,30.75,61.90,0.95,1.09,0.00,47.30,36.63,38.69,2.59,4.65,8.53,0.00,0.97,190.30,4.38,79.64,80.62,2023-10-15 12:00:00
13,13~14,10.37,67.87,6.03,34.94,0.14,0.01,54.38,7.21,0.64,98.51,6.34,29.47,62.70,0.91,0.94,0.00,41.15,33.34,42.47,2.59,4.19,9.27,0.00,0.71,190.01,3.78,79.46,81.19,2023-10-15 13:00:00
14,14~15,14.94,68.05,6.16,36.44,0.13,0.01,56.99,6.89,0.61,99.92,6.00,30.06,63.86,1.28,0.86,0.00,39.93,35.37,38.43,2.57,3.74,8.79,0.00,0.89,189.42,3.63,79.76,81.03,2023-10-15 14:00:00
15,15~16,12.44,66.36,6.12,37.06,0.14,0.02,56.60,6.99,0.68,102.17,7.88,31.97,62.32,0.88,0.94,0.00,43.07,32.81,63.49,2.59,3.76,8.97,0.00,1.24,202.30,3.63,91.14,82.41,2023-10-15 15:00:00
16,16~17,14.44,67.38,6.51,37.25,0.13,0.01,48.64,7.02,0.74,99.09,6.84,31.12,61.13,1.07,0.81,0.06,43.35,36.83,50.68,2.66,3.51,6.84,0.30,1.12,200.16,4.22,89.64,81.68,2023-10-15 16:00:00
17,17~18,19.12,64.34,6.88,35.81,0.38,0.01,38.18,7.54,1.49,97.92,8.75,28.86,60.31,0.94,0.85,0.17,43.34,33.09,45.83,2.62,3.47,4.41,4.67,0.74,185.96,3.50,78.26,79.97,2023-10-15 17:00:00
18,18~19,16.75,62.24,6.58,35.63,0.40,0.01,18.17,7.89,1.68,97.67,7.98,29.62,60.07,1.26,0.86,0.16,44.83,40.54,105.61,2.60,3.42,3.99,4.82,0.88,184.05,3.46,77.80,78.39,2023-10-15 18:00:00
19,19~20,14.63,62.19,5.88,34.87,0.39,0.02,15.44,8.15,1.70,91.57,7.52,27.69,56.36,1.46,0.79,0.17,49.65,43.34,116.26,2.65,3.22,3.60,4.71,0.89,180.11,3.28,76.36,75.96,2023-10-15 19:00:00
20,20~21,17.81,63.93,6.23,35.06,0.39,0.01,14.58,7.49,1.67,88.54,5.66,27.44,55.44,1.51,0.87,0.17,50.85,49.53,52.12,2.53,2.66,3.44,4.45,0.88,179.79,3.82,76.11,75.32,2023-10-15 20:00:00
21,21~22,22.75,62.69,6.49,34.75,0.40,0.01,14.22,7.15,1.68,87.81,5.28,28.28,54.25,1.45,0.78,0.16,58.14,67.24,86.90,2.57,2.70,3.99,4.44,0.90,172.35,3.49,72.37,72.33,2023-10-15 21:00:00
22,22~23,18.12,59.23,6.28,32.32,0.40,0.02,10.37,5.69,1.69,85.02,5.41,28.04,51.57,1.34,0.77,0.17,69.01,56.07,143.38,2.53,2.69,3.54,4.42,0.72,164.45,3.85,65.38,70.82,2023-10-15 22:00:00
23,23~24,19.44,58.05,6.23,31.00,0.39,0.02,9.59,3.41,1.68,79.01,1.90,25.46,51.65,1.32,0.79,0.17,68.49,53.88,66.88,2.53,2.67,3.32,4.42,0.89,164.51,3.60,65.55,70.68,2023-10-15 23:00:00
