,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,12.88,55.97,6.39,26.38,0.40,0.12,8.42,2.08,1.98,---,2.75,---,58.69,1.35,0.08,0.00,35.06,25.72,32.18,1.82,3.22,3.10,---,---,---,5.62,64.27,78.20,2023-02-08 00:00:00
1,1~2,11.25,54.15,6.33,25.75,0.40,0.12,8.05,2.08,1.94,---,2.75,---,57.87,1.29,0.09,0.00,23.40,20.82,42.50,1.81,3.26,3.12,---,---,---,5.73,63.84,78.16,2023-02-08 01:00:00
2,2~3,7.56,53.60,6.29,25.37,0.39,0.13,8.04,2.13,1.95,---,2.60,---,57.10,1.29,0.08,0.00,18.04,17.98,72.91,1.81,3.27,3.41,---,---,---,4.93,63.94,77.06,2023-02-08 02:00:00
3,3~4,6.44,52.81,6.41,25.63,0.39,0.12,9.28,2.08,1.94,---,2.50,---,57.78,1.29,0.08,0.00,17.14,16.08,112.67,1.81,3.21,3.13,---,---,---,5.98,64.38,75.19,2023-02-08 03:00:00
4,4~5,4.81,52.81,6.52,25.37,0.40,0.03,10.02,2.10,1.97,---,2.56,---,56.75,1.30,0.08,0.00,15.27,15.12,33.39,1.97,3.13,3.16,---,---,---,5.31,64.48,73.89,2023-02-08 04:00:00
5,5~6,4.69,51.88,6.70,26.06,0.39,0.02,10.73,2.10,1.95,---,2.56,---,57.28,1.30,0.07,0.00,14.00,14.69,18.87,1.94,3.31,3.18,---,---,---,5.35,63.84,74.42,2023-02-08 05:00:00
6,6~7,4.69,53.09,7.48,26.69,0.34,0.00,10.32,1.64,1.13,---,2.56,---,60.34,1.08,0.07,0.00,13.13,12.91,17.73,1.91,3.81,3.12,---,---,---,5.14,63.74,76.23,2023-02-08 06:00:00
7,7~8,4.43,53.60,7.22,27.94,0.13,0.04,15.03,1.70,0.66,---,3.16,---,58.51,1.56,0.07,0.00,12.38,12.80,40.66,1.75,3.98,2.85,---,---,---,5.35,63.62,77.91,2023-02-08 07:00:00
8,8~9,4.63,55.27,7.70,33.12,0.13,0.07,26.80,1.76,1.88,---,4.19,---,61.56,0.99,0.06,0.00,14.49,14.73,42.12,1.78,4.25,3.87,---,---,---,7.54,66.96,79.93,2023-02-08 08:00:00
9,9~10,4.87,66.60,9.78,36.50,0.13,0.05,32.58,2.32,1.92,---,6.06,---,67.15,0.93,0.08,0.00,15.63,17.90,17.99,1.90,4.53,4.81,---,---,---,10.35,70.31,80.82,2023-02-08 09:00:00
10,10~11,5.75,69.85,10.71,39.07,0.14,0.04,34.53,2.91,1.88,---,6.63,---,73.63,0.96,0.08,0.00,16.75,17.13,20.38,1.97,4.90,6.32,---,---,---,10.86,72.10,84.37,2023-02-08 10:00:00
11,11~12,7.57,70.31,10.09,40.00,0.13,0.06,36.07,3.33,1.89,---,8.06,---,71.32,0.99,0.08,0.00,16.75,15.66,35.06,2.03,4.41,7.21,---,---,---,10.37,72.30,90.41,2023-02-08 11:00:00
12,12~13,6.18,69.62,10.74,40.93,0.14,0.09,35.08,3.07,1.90,---,6.90,---,72.66,1.00,0.07,0.00,14.84,15.46,51.08,2.07,4.46,6.51,---,---,---,8.46,73.24,89.27,2023-02-08 12:00:00
