,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,15.18,52.57,5.99,28.06,0.33,0.14,7.73,3.52,1.65,85.95,2.77,21.37,61.81,0.97,1.67,0.17,23.85,18.52,28.04,2.50,3.03,2.97,4.39,0.79,160.47,2.85,72.88,63.51,2024-02-03 00:00:00
1,1~2,7.63,52.28,6.37,27.94,0.34,0.14,7.83,2.55,1.69,83.80,2.54,21.12,60.14,0.98,1.75,0.17,19.04,19.58,80.05,2.46,3.10,3.25,4.40,1.74,160.54,3.15,73.13,63.50,2024-02-03 01:00:00
2,2~3,6.50,51.66,6.32,27.71,0.32,0.15,8.26,4.52,1.68,82.32,2.53,20.65,59.14,0.99,1.58,0.16,19.26,17.81,99.52,2.50,3.10,3.21,4.40,0.98,159.83,3.07,73.26,62.56,2024-02-03 02:00:00
3,3~4,5.81,51.18,5.89,27.61,0.34,0.14,8.48,4.46,1.70,83.85,2.78,20.41,60.66,0.98,1.70,0.17,18.66,16.89,32.00,2.44,3.03,3.04,4.39,0.73,159.72,3.09,72.76,62.57,2024-02-03 03:00:00
4,4~5,5.94,51.85,5.76,26.73,0.32,0.14,9.34,4.28,1.69,82.36,2.66,20.71,58.99,1.01,1.64,0.17,17.23,14.46,18.04,2.44,3.03,2.75,4.40,1.27,158.70,2.88,72.16,62.56,2024-02-03 04:00:00
5,5~6,6.00,51.13,5.85,26.91,0.34,0.14,10.29,4.34,1.63,81.67,2.65,19.72,59.30,1.05,1.60,0.16,16.96,14.43,20.80,2.44,3.11,3.38,4.40,0.92,160.07,3.15,72.81,62.50,2024-02-03 05:00:00
6,6~7,5.44,51.65,5.90,26.77,0.29,0.02,8.90,4.03,1.27,83.52,2.59,20.19,60.74,1.02,1.56,0.17,13.93,15.06,29.29,2.53,3.91,3.21,2.32,2.08,161.25,2.95,72.48,63.87,2024-02-03 06:00:00
7,7~8,4.93,51.12,5.97,26.40,0.06,0.00,11.24,3.98,0.69,82.49,2.60,20.68,59.21,1.24,1.69,0.17,13.15,14.36,47.77,2.53,3.72,2.75,0.00,1.76,161.02,3.43,72.30,63.50,2024-02-03 07:00:00
8,8~9,4.88,51.81,6.42,28.02,0.07,0.01,13.06,3.88,0.70,85.28,2.66,20.44,62.18,0.93,1.60,0.17,12.44,13.11,23.28,2.34,3.72,3.07,0.00,5.57,159.78,3.10,71.79,63.56,2024-02-03 08:00:00
9,9~10,5.25,52.22,6.57,29.97,0.06,0.00,13.88,3.25,0.67,89.31,2.69,21.12,65.50,1.18,1.70,0.04,16.94,12.95,17.94,2.35,3.53,4.12,0.00,1.26,161.14,3.81,73.48,62.32,2024-02-03 09:00:00
10,10~11,6.25,52.72,7.41,32.33,0.07,0.00,15.95,2.11,0.66,94.21,2.81,22.15,69.25,0.90,1.61,0.00,15.26,13.81,17.43,2.31,3.65,5.18,0.00,1.73,165.39,3.21,73.35,66.24,2024-02-03 10:00:00
11,11~12,5.31,56.41,7.84,34.29,0.07,0.00,18.09,2.03,0.67,98.17,2.81,23.60,71.76,0.94,1.73,0.00,15.20,13.04,51.40,2.28,4.15,5.92,0.00,1.72,167.36,3.45,74.48,66.81,2024-02-03 11:00:00
12,12~13,6.19,60.31,8.03,34.81,0.07,0.00,19.28,2.22,0.66,94.40,2.63,23.16,68.61,0.86,1.78,0.00,15.84,13.48,31.73,2.28,4.04,5.00,0.00,1.72,171.49,3.25,76.81,68.57,2024-02-03 12:00:00
13,13~14,7.94,57.41,8.04,34.25,0.06,0.00,19.24,2.45,0.67,97.37,2.77,23.88,70.72,1.12,1.90,0.00,14.34,14.34,18.90,2.31,4.09,4.87,0.00,1.66,173.10,2.96,78.22,68.75,2024-02-03 13:00:00
14,14~15,6.62,61.12,6.72,34.66,0.07,0.01,20.00,3.22,0.65,95.71,2.91,23.63,69.17,1.67,1.86,0.00,14.56,16.82,20.09,2.29,4.11,4.62,0.00,1.58,162.70,4.03,66.35,69.62,2024-02-03 14:00:00
15,15~16,5.81,60.38,5.70,34.90,0.07,0.00,19.92,4.67,0.70,96.18,3.16,25.12,67.90,1.21,1.72,0.00,16.25,18.93,27.49,2.34,3.90,4.78,0.00,1.22,160.14,3.56,65.12,69.51,2024-02-03 15:00:00
16,16~17,5.82,60.12,5.56,34.01,0.07,0.00,17.60,3.78,0.78,97.78,2.75,24.74,70.29,0.94,1.66,0.02,16.63,17.69,57.68,2.41,3.71,4.10,0.15,2.22,157.71,3.63,63.95,67.62,2024-02-03 16:00:00
17,17~18,6.12,58.34,5.49,32.23,0.27,0.03,15.56,2.97,1.63,94.02,3.00,22.80,68.22,1.10,1.82,0.17,19.18,14.32,26.70,2.34,3.66,3.72,4.30,1.05,153.37,2.91,61.85,67.19,2024-02-03 17:00:00
18,18~19,6.94,57.17,5.94,31.59,0.33,0.03,13.76,3.33,1.73,93.20,3.78,23.17,66.25,0.93,1.72,0.17,21.57,16.24,22.90,2.28,3.60,3.15,4.47,0.94,156.27,3.77,61.19,70.06,2024-02-03 18:00:00
19,19~20,7.62,57.18,6.48,30.81,0.33,0.03,14.07,3.68,1.66,91.43,3.53,23.08,64.82,1.00,1.74,0.16,21.77,18.23,29.65,2.44,3.28,3.34,4.44,0.91,156.66,2.69,61.59,71.18,2024-02-03 19:00:00
20,20~21,8.07,56.78,6.47,30.86,0.34,0.03,13.68,3.54,1.70,95.12,3.56,22.28,69.28,1.01,1.83,0.17,22.01,22.06,57.64,2.34,2.96,3.66,4.42,0.87,155.32,3.16,61.14,69.76,2024-02-03 20:00:00
21,21~22,8.25,52.82,6.93,29.64,0.33,0.07,13.83,2.89,1.71,91.03,3.66,22.53,64.84,1.01,1.76,0.17,21.94,26.43,30.82,2.38,2.91,3.34,4.41,0.88,153.06,3.31,60.94,68.00,2024-02-03 21:00:00
22,22~23,7.93,53.25,6.48,29.37,0.33,0.13,10.88,3.50,1.69,88.80,2.96,22.13,63.71,1.01,1.79,0.17,22.26,23.11,26.56,2.28,2.90,3.32,4.39,0.98,152.19,3.23,61.75,65.63,2024-02-03 22:00:00
23,23~24,8.07,52.37,5.59,29.48,0.33,0.12,7.92,3.39,1.67,87.88,2.82,20.65,64.41,1.09,1.59,0.16,28.89,22.30,63.74,2.34,2.97,3.44,4.39,0.78,151.34,3.09,61.14,65.43,2024-02-03 23:00:00
