,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,15.93,71.98,8.11,34.81,0.38,0.10,9.44,7.62,1.75,109.97,4.81,32.59,72.57,2.13,1.83,0.17,99.03,83.71,171.17,2.40,2.86,4.85,4.73,0.91,211.16,9.06,73.75,98.72,2023-09-25 00:00:00
1,1~2,14.94,69.98,8.56,34.44,0.39,0.11,10.19,3.10,1.76,107.54,4.10,31.57,71.87,0.78,1.88,0.17,95.35,75.16,95.46,2.41,2.90,4.16,4.75,1.06,208.16,9.22,73.40,95.16,2023-09-25 01:00:00
2,2~3,9.94,69.39,8.26,33.12,0.38,0.11,10.32,3.05,1.76,105.67,3.53,31.89,70.25,0.83,1.77,0.16,80.88,68.80,91.04,2.44,2.89,3.80,4.74,1.33,205.04,8.94,73.25,93.53,2023-09-25 02:00:00
3,3~4,8.69,68.33,8.33,32.94,0.39,0.11,11.08,2.98,1.72,106.02,3.53,31.81,70.68,0.82,1.87,0.17,70.60,60.97,74.03,2.53,2.92,4.66,4.75,0.97,204.74,9.75,73.03,92.75,2023-09-25 03:00:00
4,4~5,8.06,67.88,8.11,32.25,0.38,0.11,11.96,2.82,1.74,105.72,3.47,31.96,70.29,0.77,1.77,0.17,64.51,56.94,70.84,2.50,2.93,4.66,4.73,0.78,203.14,8.96,73.16,91.69,2023-09-25 04:00:00
5,5~6,7.06,67.42,8.31,32.56,0.37,0.07,12.40,3.04,1.56,105.58,3.56,31.62,70.40,0.78,1.73,0.16,60.20,50.42,78.43,2.47,2.92,4.00,3.84,1.20,202.30,9.23,72.60,91.21,2023-09-25 05:00:00
6,6~7,6.06,67.80,8.79,33.75,0.12,0.05,10.91,2.62,0.94,107.78,3.31,31.75,72.72,0.80,1.79,0.17,63.63,49.74,85.07,2.46,3.86,4.09,0.00,2.68,206.09,8.94,73.21,93.91,2023-09-25 06:00:00
7,7~8,9.07,70.11,8.98,39.38,0.12,0.11,19.64,2.71,0.71,110.72,3.63,32.50,74.59,1.12,1.85,0.07,58.89,54.00,73.06,2.47,4.17,4.98,0.00,9.53,214.53,10.49,74.50,97.16,2023-09-25 07:00:00
8,8~9,14.62,89.73,10.92,52.81,0.13,0.06,39.88,6.90,0.71,130.38,5.31,47.00,78.07,1.31,2.19,0.00,58.77,55.10,75.71,2.63,5.20,7.75,0.00,6.06,240.09,20.94,77.99,107.69,2023-09-25 08:00:00
9,9~10,11.81,119.72,13.53,64.69,0.13,0.22,53.63,11.99,0.71,145.63,15.53,44.79,85.31,1.01,2.74,0.00,57.71,49.60,72.96,3.19,5.35,10.74,0.00,4.20,307.61,53.66,87.58,124.75,2023-09-25 09:00:00
10,10~11,14.38,137.24,15.09,73.68,0.14,0.72,63.96,11.39,0.72,173.91,15.94,56.87,101.10,1.09,2.80,0.00,55.20,47.11,61.54,3.15,6.07,12.72,0.00,10.91,327.33,63.87,91.18,130.91,2023-09-25 10:00:00
11,11~12,17.56,141.97,13.46,73.57,0.14,0.58,62.24,10.60,0.73,191.45,17.68,62.90,110.87,1.20,2.98,0.00,57.17,46.03,85.77,2.88,5.46,14.07,0.00,19.31,318.99,44.06,92.38,139.56,2023-09-25 11:00:00
12,12~13,16.25,145.87,14.19,70.68,0.15,0.49,57.54,13.49,0.72,180.69,17.01,61.62,102.06,1.16,3.01,0.00,54.69,46.73,64.14,3.28,5.30,14.09,0.00,16.71,316.24,43.31,94.29,136.75,2023-09-25 12:00:00
13,13~14,16.88,152.85,17.10,72.32,0.14,0.02,62.56,13.63,0.76,195.34,28.62,59.20,107.52,0.99,3.50,0.00,53.60,49.09,60.91,4.84,4.92,15.81,0.00,4.53,320.32,42.95,96.07,139.69,2023-09-25 13:00:00
14,14~15,12.81,151.18,17.33,74.56,0.14,0.01,69.26,11.36,0.72,195.74,29.38,57.75,108.61,1.23,4.69,0.00,44.54,46.82,53.14,4.97,4.98,15.90,0.00,4.89,349.81,56.49,106.66,142.71,2023-09-25 14:00:00
15,15~16,13.25,144.91,13.99,74.50,0.15,0.32,70.04,12.78,0.71,192.93,30.90,54.85,107.18,1.03,4.56,0.00,43.04,46.41,53.33,4.84,5.24,15.94,0.00,16.15,349.71,53.00,110.95,141.26,2023-09-25 15:00:00
16,16~17,14.87,145.68,12.91,70.56,0.14,0.29,65.22,11.93,0.78,191.61,29.01,57.29,105.31,1.20,3.89,0.00,48.95,50.25,83.58,4.72,4.97,12.85,0.00,16.04,320.54,38.00,99.70,140.74,2023-09-25 16:00:00
17,17~18,15.75,143.49,14.97,60.63,0.30,0.07,115.02,13.01,1.40,175.22,20.37,55.41,99.44,1.07,3.33,0.17,53.56,53.61,69.67,4.69,4.15,9.25,0.45,13.25,282.45,11.73,92.10,140.25,2023-09-25 17:00:00
18,18~19,17.38,125.77,12.73,50.37,0.40,0.09,141.06,13.94,1.78,166.38,19.28,51.10,96.00,2.65,2.69,0.17,56.76,60.29,70.94,4.22,3.70,7.68,4.73,6.87,263.39,10.77,82.83,136.06,2023-09-25 18:00:00
