,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,22.56,57.85,5.48,29.67,0.38,0.11,---,3.25,1.67,95.98,7.65,22.54,65.79,1.04,2.66,0.16,43.56,41.29,105.31,2.38,3.44,3.03,4.42,1.45,151.53,3.22,67.38,60.81,2024-04-09 00:00:00
1,1~2,11.87,58.13,5.92,28.95,0.37,0.11,---,3.13,1.65,92.81,4.23,21.73,66.85,1.04,2.36,0.17,36.08,30.52,114.13,2.34,3.38,2.50,4.42,0.85,150.95,3.47,67.83,60.13,2024-04-09 01:00:00
2,2~3,8.25,56.75,5.66,28.52,0.37,0.11,---,3.09,1.63,91.28,3.52,21.39,66.37,1.06,2.39,0.17,29.50,25.35,49.72,2.37,3.43,2.41,4.41,1.11,150.16,3.37,67.33,59.37,2024-04-09 02:00:00
3,3~4,7.38,56.90,5.46,28.66,0.37,0.07,---,3.09,1.64,90.85,3.54,21.13,66.18,1.05,2.30,0.16,25.61,21.62,30.13,2.38,3.50,2.69,4.39,0.80,150.23,3.19,67.72,59.69,2024-04-09 03:00:00
4,4~5,7.12,55.60,5.36,28.71,0.37,0.06,---,3.16,1.61,90.00,3.03,21.38,65.59,0.99,2.28,0.17,24.22,20.06,28.97,2.41,3.44,2.40,4.41,1.12,151.21,3.44,67.83,59.88,2024-04-09 04:00:00
5,5~6,6.75,56.22,5.17,28.95,0.34,0.07,---,2.31,1.61,87.70,3.24,19.98,64.48,1.31,1.99,0.17,23.62,19.53,28.21,2.46,3.50,2.65,4.40,0.93,150.53,3.19,68.16,59.43,2024-04-09 05:00:00
6,6~7,6.75,55.49,5.08,30.40,0.10,0.04,---,1.36,0.99,87.94,2.94,20.19,64.81,1.01,2.32,0.17,22.51,18.97,41.29,2.38,4.81,2.53,2.43,1.51,151.79,3.22,67.65,60.38,2024-04-09 06:00:00
7,7~8,7.63,56.00,5.82,31.97,0.11,0.05,---,1.45,0.60,91.02,3.50,21.16,66.36,1.22,2.32,0.16,20.34,19.07,57.62,2.44,4.50,2.44,0.35,2.60,153.12,4.19,67.13,60.69,2024-04-09 07:00:00
8,8~9,8.75,56.63,6.68,38.02,0.09,0.03,---,1.67,1.58,97.61,4.98,23.09,69.54,0.98,2.20,0.17,23.02,20.70,34.94,2.53,4.82,4.91,0.00,3.25,154.94,4.96,67.18,61.43,2024-04-09 08:00:00
9,9~10,14.06,59.28,8.15,41.87,0.11,0.04,---,2.32,1.54,104.87,7.24,24.46,73.17,0.98,2.11,0.17,25.57,23.63,30.97,2.72,4.81,5.38,0.00,2.56,168.07,9.44,71.76,65.25,2024-04-09 09:00:00
10,10~11,11.38,68.16,10.84,45.75,0.10,0.03,---,2.89,1.53,106.49,8.20,24.81,73.48,1.10,2.65,0.17,24.09,23.28,34.56,2.65,5.12,6.24,0.00,2.86,174.91,8.29,75.26,68.00,2024-04-09 10:00:00
