,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,14.69,52.40,4.71,27.63,0.33,0.11,9.48,4.52,2.07,85.73,7.06,23.58,55.09,1.23,0.66,0.17,38.52,35.12,112.94,2.75,2.63,2.41,4.17,0.94,142.99,3.16,58.23,63.94,2023-11-20 00:00:00
1,1~2,10.06,52.77,4.72,27.56,0.32,0.11,9.02,6.11,2.10,84.22,6.00,23.43,54.79,1.96,0.68,0.16,32.84,32.80,131.88,2.81,2.65,2.40,4.17,0.67,142.10,3.09,58.11,63.31,2023-11-20 01:00:00
2,2~3,11.50,51.20,4.85,27.00,0.33,0.12,9.61,3.39,2.10,81.70,4.35,22.26,55.09,1.97,0.71,0.17,30.25,23.80,36.91,2.75,2.69,2.29,4.17,0.90,142.33,3.15,58.47,63.19,2023-11-20 02:00:00
3,3~4,7.31,50.31,4.60,27.12,0.33,0.11,9.71,2.72,2.07,81.59,4.22,22.87,54.50,1.98,0.69,0.17,20.53,20.36,27.09,2.81,2.60,2.59,4.18,0.88,141.96,3.07,58.00,63.12,2023-11-20 03:00:00
4,4~5,6.50,50.37,4.92,27.25,0.33,0.13,11.24,2.92,2.13,81.95,4.15,23.12,54.68,1.90,0.66,0.16,16.90,16.24,24.87,2.81,2.70,2.50,4.18,1.03,141.91,2.75,58.56,63.06,2023-11-20 04:00:00
5,5~6,6.19,51.36,5.17,26.88,0.33,0.08,11.70,2.80,2.10,78.60,3.06,21.19,54.35,1.01,0.75,0.17,15.54,16.24,40.60,2.82,2.69,2.63,4.17,0.80,141.32,3.09,58.02,62.75,2023-11-20 05:00:00
6,6~7,5.69,50.31,5.14,27.25,0.18,0.07,10.43,2.13,1.44,78.66,3.09,20.44,55.13,0.91,0.70,0.17,14.30,15.57,47.42,2.81,3.84,2.65,1.88,3.44,145.12,2.94,59.14,64.44,2023-11-20 06:00:00
7,7~8,6.12,50.16,4.95,28.06,0.07,0.06,14.97,3.75,1.07,78.94,3.16,21.22,54.56,1.07,0.67,0.17,14.42,14.94,22.22,2.75,3.66,2.90,0.00,5.81,146.75,3.03,60.08,64.94,2023-11-20 07:00:00
8,8~9,6.31,56.95,5.61,33.50,0.06,0.04,21.68,4.17,2.18,84.05,3.53,23.90,56.62,1.02,0.72,0.05,17.32,25.97,25.86,2.75,4.02,3.73,0.00,1.61,152.09,4.84,61.77,66.06,2023-11-20 08:00:00
9,9~10,7.82,61.16,7.19,37.00,0.07,0.03,29.86,3.20,2.20,92.05,4.54,25.35,62.16,0.93,0.72,0.00,20.81,30.26,45.35,2.66,4.27,4.66,0.00,1.42,164.94,7.95,64.96,69.43,2023-11-20 09:00:00
