,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,18.81,54.73,4.48,27.31,0.35,0.12,8.94,2.44,2.12,---,4.37,---,61.19,1.14,0.20,0.00,52.60,41.48,101.70,1.16,2.72,3.19,---,---,---,3.00,74.07,75.03,2023-04-10 00:00:00
1,1~2,13.56,53.44,4.53,27.00,0.36,0.11,8.63,2.30,2.13,---,3.84,---,60.55,1.07,0.18,0.00,39.42,34.78,48.85,1.12,2.67,3.00,---,---,---,3.78,73.59,74.26,2023-04-10 01:00:00
2,2~3,7.25,53.14,4.38,26.88,0.35,0.13,8.42,2.24,2.14,---,3.75,---,59.60,1.20,0.15,0.00,28.44,28.09,125.73,1.16,2.75,3.00,---,---,---,3.12,73.42,72.84,2023-04-10 02:00:00
3,3~4,7.31,53.91,4.09,26.75,0.36,0.13,10.10,2.32,2.14,---,3.35,---,59.72,1.07,0.14,0.00,25.16,23.53,49.65,1.12,2.69,3.09,---,---,---,3.25,73.57,73.28,2023-04-10 03:00:00
4,4~5,6.19,52.94,4.23,26.81,0.35,0.12,10.56,2.28,2.13,---,3.37,---,59.62,1.08,0.16,0.00,21.63,19.42,19.75,1.29,2.60,3.00,---,---,---,3.22,72.54,72.53,2023-04-10 04:00:00
5,5~6,5.50,53.94,4.14,27.00,0.32,0.11,10.98,2.31,1.64,---,3.44,---,60.19,0.99,0.14,0.00,21.08,17.49,18.79,1.21,2.82,3.10,---,---,---,3.44,73.01,71.81,2023-04-10 05:00:00
6,6~7,4.69,52.59,5.52,27.56,0.09,0.08,9.03,1.68,0.88,---,3.43,---,61.69,1.35,0.20,0.00,16.77,16.75,18.44,1.25,4.96,3.00,---,---,---,2.97,73.02,73.34,2023-04-10 06:00:00
7,7~8,5.31,54.47,5.19,28.31,0.09,0.05,16.63,1.62,0.67,---,3.51,---,62.90,1.37,0.21,0.00,15.87,16.03,48.70,1.22,4.83,3.24,---,---,---,3.24,73.58,73.50,2023-04-10 07:00:00
8,8~9,6.63,57.94,5.16,33.69,0.10,0.02,29.68,1.70,1.57,---,4.75,---,65.60,1.16,0.20,0.00,20.41,20.47,41.26,1.22,4.96,3.63,---,---,---,4.17,75.63,78.76,2023-04-10 08:00:00
9,9~10,10.50,66.78,5.86,35.81,0.09,0.03,34.18,1.85,1.57,---,6.84,---,71.28,1.18,0.21,0.00,23.47,20.59,25.71,1.25,5.32,4.34,---,---,---,5.56,80.34,81.65,2023-04-10 09:00:00
10,10~11,13.62,73.63,7.95,40.00,0.09,0.02,39.27,2.73,1.57,---,7.53,---,72.85,1.10,0.18,0.00,23.68,20.00,25.92,1.31,6.08,4.85,---,---,---,6.08,82.33,85.91,2023-04-10 10:00:00
11,11~12,11.06,84.37,9.81,42.75,0.10,0.03,38.21,3.38,1.58,---,7.06,---,81.61,1.06,0.15,0.00,28.75,27.22,34.62,1.66,5.57,5.06,---,---,---,6.20,84.07,88.31,2023-04-10 11:00:00
12,12~13,9.75,86.50,11.55,44.44,0.10,0.02,37.77,3.22,1.57,---,7.88,---,83.19,1.09,0.15,0.00,30.40,30.16,53.69,1.38,5.43,5.28,---,---,---,6.22,91.55,92.94,2023-04-10 12:00:00
13,13~14,10.25,87.28,9.41,45.19,0.10,0.03,40.56,3.74,1.61,---,9.72,---,88.41,1.27,0.14,0.00,29.48,25.66,47.72,1.46,5.27,7.10,---,---,---,6.02,90.09,100.74,2023-04-10 13:00:00
