,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,16.37,---,7.32,34.44,0.45,0.06,9.75,8.25,2.26,105.75,7.85,29.13,68.77,1.20,1.29,0.17,86.84,76.77,124.90,1.97,3.25,4.16,4.52,0.77,224.33,7.34,87.76,97.16,2023-06-07 00:00:00
1,1~2,16.44,---,7.12,33.87,0.44,0.10,9.22,7.44,2.27,103.96,6.60,29.38,67.98,1.07,1.20,0.16,78.13,67.59,144.22,1.97,3.29,4.53,4.52,1.21,225.92,8.00,87.98,98.13,2023-06-07 01:00:00
2,2~3,13.25,---,6.98,33.57,0.45,0.12,10.07,7.04,2.32,100.49,4.55,28.89,67.05,1.04,1.28,0.17,70.06,54.73,68.72,1.96,3.31,5.22,4.53,0.85,220.93,7.94,87.29,93.78,2023-06-07 02:00:00
3,3~4,9.50,---,6.85,33.00,0.46,0.11,10.82,7.04,2.28,97.09,4.88,27.90,64.31,1.03,1.19,0.17,66.07,49.46,59.54,1.94,3.35,4.12,4.54,1.61,221.80,7.38,86.81,95.44,2023-06-07 03:00:00
4,4~5,7.37,---,6.97,33.12,0.45,0.01,11.08,6.76,2.27,97.52,5.13,27.82,64.57,1.02,1.03,0.16,52.93,45.79,54.41,1.94,3.35,4.19,4.54,0.73,218.15,8.30,86.04,92.37,2023-06-07 04:00:00
5,5~6,6.94,---,6.93,33.31,0.27,0.00,10.91,7.21,1.30,101.33,3.46,28.53,69.34,1.08,1.14,0.15,48.37,43.07,52.34,2.06,3.41,4.16,2.59,1.11,219.57,7.29,86.03,93.81,2023-06-07 05:00:00
6,6~7,6.50,---,11.11,34.82,0.19,0.01,11.81,6.82,1.04,106.04,3.04,29.99,73.01,1.13,1.22,0.00,49.40,42.08,61.72,2.06,3.98,4.24,0.00,9.81,229.01,7.65,87.95,100.38,2023-06-07 06:00:00
7,7~8,8.75,---,10.69,38.62,0.20,0.07,17.20,6.97,0.91,113.30,3.62,32.81,76.87,0.94,1.35,0.00,49.37,45.00,81.41,2.00,4.60,4.54,0.00,12.43,234.47,7.94,89.32,103.03,2023-06-07 07:00:00
8,8~9,11.44,---,10.22,49.69,0.19,0.06,36.34,7.27,0.91,124.23,4.85,39.29,80.09,1.06,1.73,0.00,50.18,46.73,61.76,2.29,5.31,6.41,0.00,12.94,250.83,12.56,90.38,111.06,2023-06-07 08:00:00
9,9~10,12.31,---,11.11,55.56,0.20,0.06,58.62,7.90,0.88,141.87,9.18,48.72,83.97,1.09,2.13,0.00,51.07,53.21,63.34,3.00,6.12,10.21,0.00,13.09,287.06,22.22,98.98,122.34,2023-06-07 09:00:00
10,10~11,11.63,---,11.19,59.31,0.20,0.65,67.46,9.94,0.72,154.46,14.47,51.87,88.12,1.37,2.76,0.00,48.69,46.85,58.85,3.12,6.38,12.91,0.00,17.62,295.49,23.28,103.21,125.16,2023-06-07 10:00:00
11,11~12,16.43,---,13.84,62.25,0.20,1.66,71.59,10.02,0.74,157.37,15.06,50.58,91.73,3.43,2.66,0.00,55.88,41.12,58.82,3.00,6.03,11.97,0.00,17.75,303.96,25.04,105.02,128.00,2023-06-07 11:00:00
12,12~13,19.63,---,13.94,61.69,0.20,1.37,68.21,9.14,0.84,162.09,17.69,51.34,93.06,3.40,2.31,0.00,54.52,45.53,59.05,3.09,5.75,9.68,0.00,14.51,312.38,29.46,105.93,132.60,2023-06-07 12:00:00
13,13~14,15.00,---,14.38,63.69,0.21,1.10,69.89,10.67,0.85,170.31,17.82,53.59,98.90,3.39,2.27,0.00,61.06,47.06,71.63,3.07,5.47,11.48,0.00,3.57,318.51,26.25,108.72,137.87,2023-06-07 13:00:00
14,14~15,14.81,---,15.83,63.50,0.21,0.91,71.71,13.82,0.85,172.81,21.65,52.65,98.51,3.53,2.28,0.00,51.78,42.50,82.44,3.12,5.59,11.40,0.01,3.90,326.80,27.63,108.57,144.68,2023-06-07 14:00:00
15,15~16,14.19,---,16.32,60.87,0.21,1.42,58.38,13.76,0.86,172.40,22.97,52.63,96.80,3.08,2.53,0.07,59.36,49.85,54.89,3.50,5.47,10.97,0.00,12.46,324.50,30.09,107.36,142.31,2023-06-07 15:00:00
16,16~17,16.94,---,15.00,59.32,0.21,1.23,53.03,16.63,0.94,171.03,25.25,54.12,91.66,3.00,2.89,0.00,55.54,46.25,57.84,3.06,5.00,9.66,0.00,14.06,310.70,20.62,107.39,137.60,2023-06-07 16:00:00
17,17~18,13.68,---,12.14,52.87,0.21,0.16,74.62,19.74,1.49,156.07,20.22,45.56,90.29,2.19,2.78,0.02,54.22,52.94,61.12,3.38,4.89,8.75,0.21,1.89,293.16,10.63,105.96,134.88,2023-06-07 17:00:00
18,18~19,14.19,---,11.81,46.94,0.38,0.09,103.06,17.61,2.04,158.37,21.38,44.65,92.34,1.39,2.76,0.16,61.14,53.58,77.22,3.34,4.44,5.72,4.45,0.84,284.35,10.79,109.59,125.18,2023-06-07 18:00:00
19,19~20,15.38,---,11.50,41.94,0.46,0.12,100.18,16.50,2.42,153.83,21.58,44.00,88.25,1.45,2.57,0.17,66.16,55.98,83.40,2.66,3.64,5.43,4.59,0.73,275.68,8.52,109.02,122.51,2023-06-07 19:00:00
20,20~21,22.81,---,10.90,39.68,0.46,0.12,91.38,16.47,2.30,146.09,20.29,43.24,82.56,1.50,1.82,0.17,75.35,67.03,160.26,2.56,3.62,5.22,4.56,1.20,270.50,8.54,105.77,120.28,2023-06-07 20:00:00
21,21~22,21.81,---,9.03,39.69,0.47,0.11,66.10,14.05,2.26,136.44,17.25,40.97,78.22,1.40,1.53,0.16,84.35,67.38,92.63,2.03,3.57,4.97,4.54,0.89,263.14,8.30,101.11,118.65,2023-06-07 21:00:00
22,22~23,20.50,---,6.30,38.00,0.45,0.10,13.68,12.97,2.26,132.78,17.53,38.66,76.59,1.55,1.37,0.17,83.47,74.93,110.39,1.88,3.53,5.40,4.53,0.91,249.09,7.57,91.65,114.72,2023-06-07 22:00:00
23,23~24,21.38,---,6.45,35.75,0.44,0.10,10.35,9.40,2.13,120.59,8.49,38.06,74.04,1.13,1.48,0.16,88.48,73.98,181.51,1.90,3.50,5.32,4.52,1.02,243.87,8.03,90.40,110.69,2023-06-07 23:00:00
