,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,17.25,59.68,6.12,29.69,0.38,0.12,11.25,3.89,2.20,---,6.13,---,64.76,1.10,0.53,0.16,63.54,54.66,87.26,1.41,3.07,3.89,---,---,---,6.60,78.16,86.34,2023-05-16 00:00:00
1,1~2,21.75,60.04,5.94,29.06,0.37,0.13,10.57,3.12,2.21,---,4.62,---,64.71,1.24,0.39,0.17,51.09,49.81,136.69,1.40,3.11,3.90,---,---,---,6.37,79.10,86.76,2023-05-16 01:00:00
2,2~3,12.25,59.12,6.01,28.81,0.38,0.12,10.80,2.68,2.22,---,4.50,---,63.85,1.40,0.51,0.16,40.32,40.09,49.70,1.41,3.10,3.88,---,---,---,6.16,78.56,84.05,2023-05-16 02:00:00
3,3~4,7.94,58.37,6.16,28.88,0.37,0.11,12.63,2.87,2.20,---,4.44,---,64.93,1.11,0.51,0.17,37.13,38.63,35.25,1.37,3.14,3.71,---,---,---,6.22,77.82,84.16,2023-05-16 03:00:00
4,4~5,7.50,59.25,5.92,28.81,0.38,0.02,12.29,2.91,2.21,---,4.27,---,64.56,1.13,0.40,0.17,32.93,28.43,32.28,1.41,3.10,4.10,---,---,---,6.16,78.07,82.47,2023-05-16 04:00:00
5,5~6,6.69,58.34,6.05,28.94,0.21,0.00,12.77,2.86,1.19,---,4.07,---,64.38,0.96,0.49,0.16,31.19,26.85,36.69,1.53,3.15,4.03,---,---,---,6.30,77.41,82.75,2023-05-16 05:00:00
6,6~7,7.31,60.23,7.83,29.50,0.12,0.04,11.00,2.00,0.90,---,3.87,---,66.09,1.83,0.39,0.02,31.01,25.25,62.12,1.53,3.66,3.50,---,---,---,6.26,79.58,86.25,2023-05-16 06:00:00
7,7~8,8.31,62.06,7.30,32.43,0.11,0.06,14.66,2.21,0.60,---,4.01,---,67.81,1.32,0.55,0.00,32.31,28.04,34.91,1.41,4.14,3.85,---,---,---,6.34,80.38,93.06,2023-05-16 07:00:00
8,8~9,7.81,67.59,7.29,39.44,0.11,0.08,31.48,6.74,0.67,---,5.09,---,76.19,1.21,0.57,0.00,35.51,29.39,37.79,1.41,4.47,4.43,---,---,---,15.32,83.56,100.91,2023-05-16 08:00:00
9,9~10,8.57,88.25,9.65,43.75,0.12,0.08,34.59,3.52,0.67,---,5.37,---,81.00,1.28,0.97,0.00,33.96,32.73,38.65,1.71,5.47,7.88,---,---,---,28.49,91.24,113.62,2023-05-16 09:00:00
10,10~11,12.62,100.69,13.12,49.13,0.12,0.11,45.59,3.08,0.64,---,8.04,---,88.16,1.39,0.90,0.00,35.28,28.69,42.08,1.97,6.17,9.09,---,---,---,29.75,92.81,115.85,2023-05-16 10:00:00
11,11~12,10.81,111.91,13.96,51.37,0.12,0.14,50.57,3.89,0.68,---,7.68,---,88.91,2.07,0.88,0.00,34.17,31.15,65.51,2.07,5.64,9.94,---,---,---,28.04,95.76,116.16,2023-05-16 11:00:00
12,12~13,15.75,115.99,16.31,54.00,0.13,0.03,53.94,4.31,0.72,---,8.57,---,94.71,2.01,0.98,0.00,38.91,35.06,45.83,2.37,5.60,9.66,---,---,---,14.02,99.15,123.49,2023-05-16 12:00:00
13,13~14,13.00,116.73,15.14,56.31,0.13,0.04,61.88,8.79,0.68,---,9.90,---,96.60,1.95,1.01,0.00,46.04,36.90,53.39,2.34,5.14,9.62,---,---,---,14.82,101.96,130.00,2023-05-16 13:00:00
14,14~15,14.19,117.84,16.17,57.19,0.12,0.54,65.38,12.37,0.68,---,11.62,---,101.25,2.34,1.10,0.00,39.16,36.63,50.28,2.32,5.22,9.65,---,---,---,32.22,107.14,135.59,2023-05-16 14:00:00
15,15~16,11.19,123.25,15.91,56.75,0.13,0.17,54.87,12.21,0.67,---,10.60,---,100.59,1.88,1.67,0.00,37.91,33.31,49.12,2.15,5.26,8.60,---,---,---,30.90,109.64,134.91,2023-05-16 15:00:00
16,16~17,12.44,117.88,14.81,53.38,0.13,0.05,48.93,12.44,0.79,---,12.56,---,92.38,1.81,2.01,0.00,34.60,36.22,63.46,2.35,4.61,9.09,---,---,---,23.10,109.33,133.82,2023-05-16 16:00:00
17,17~18,10.25,108.99,11.98,48.75,0.13,0.06,78.65,11.62,1.29,---,14.16,---,89.10,1.45,1.76,0.03,36.04,39.75,47.25,2.56,4.05,8.25,---,---,---,10.47,98.69,126.21,2023-05-16 17:00:00
18,18~19,14.68,98.98,10.66,42.50,0.36,0.10,98.54,10.21,1.93,---,14.06,---,86.80,1.89,1.23,0.17,40.85,45.85,50.02,2.50,3.82,5.25,---,---,---,10.43,91.61,119.84,2023-05-16 18:00:00
19,19~20,14.13,92.96,7.26,38.81,0.39,0.11,98.70,7.03,2.26,---,13.88,---,84.79,1.82,1.32,0.16,45.98,44.25,66.07,2.00,3.29,4.28,---,---,---,9.66,88.16,117.57,2023-05-16 19:00:00
20,20~21,14.50,91.06,6.64,37.56,0.39,0.12,92.17,6.89,2.28,---,13.63,---,81.68,2.03,2.16,0.17,50.47,46.31,139.25,1.94,3.33,4.47,---,---,---,8.91,88.21,111.63,2023-05-16 20:00:00
21,21~22,20.87,81.44,6.85,36.69,0.38,0.11,77.69,7.50,2.27,---,11.55,---,78.63,1.74,0.98,0.17,65.35,59.34,132.32,1.62,3.36,4.19,---,---,---,9.50,85.36,108.22,2023-05-16 21:00:00
22,22~23,19.69,76.31,5.99,34.56,0.38,0.12,15.00,4.25,2.24,---,5.29,---,76.99,1.28,0.40,0.16,69.73,72.16,142.71,1.56,3.36,4.12,---,---,---,8.03,84.53,105.59,2023-05-16 22:00:00
23,23~24,17.69,73.38,5.22,33.06,0.38,0.08,10.12,4.30,2.22,---,4.65,---,74.70,1.19,0.49,0.17,78.28,78.15,132.26,1.57,3.36,3.85,---,---,---,8.69,84.91,99.97,2023-05-16 23:00:00
