,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,19.25,70.97,8.15,34.41,0.42,0.11,10.07,3.27,1.68,100.03,7.84,22.41,69.78,1.32,3.01,0.17,76.71,54.02,145.84,2.41,4.00,3.71,4.29,0.80,203.81,2.97,74.63,99.38,2024-04-24 00:00:00
1,1~2,14.50,72.56,7.92,33.52,0.43,0.09,9.72,3.25,1.63,93.05,4.31,21.65,67.09,0.98,2.91,0.16,69.62,47.17,104.43,2.43,3.94,3.22,4.26,0.93,201.76,3.24,73.89,97.99,2024-04-24 01:00:00
2,2~3,12.06,69.16,7.70,33.00,0.41,0.12,10.05,3.11,1.62,91.64,3.66,21.94,66.04,0.98,2.90,0.17,58.68,42.15,46.79,2.47,3.82,3.19,4.28,0.86,198.55,3.09,74.17,95.51,2024-04-24 02:00:00
3,3~4,8.69,69.62,8.13,33.13,0.42,0.11,10.57,3.08,1.67,91.47,3.21,22.38,65.88,0.99,3.09,0.17,51.41,37.27,43.28,2.47,3.75,3.13,4.28,0.97,196.52,2.79,73.67,95.05,2024-04-24 03:00:00
4,4~5,7.37,68.00,8.27,33.25,0.41,0.00,11.60,2.97,1.65,88.85,3.16,22.06,63.63,1.00,3.06,0.16,47.39,31.99,39.78,2.50,3.69,3.81,4.29,0.79,196.25,3.18,73.06,94.20,2024-04-24 04:00:00
5,5~6,7.38,67.62,8.25,32.90,0.33,0.01,11.79,3.08,1.55,88.20,3.07,21.47,63.66,1.11,2.90,0.17,43.61,29.51,38.00,2.47,3.88,3.50,4.33,1.55,194.63,3.38,72.26,92.55,2024-04-24 05:00:00
6,6~7,6.62,68.04,8.00,35.29,0.15,0.03,10.77,2.79,0.66,89.42,3.03,21.16,65.23,2.00,2.53,0.16,38.45,27.31,65.68,2.50,6.46,3.41,4.17,1.35,193.81,3.29,71.83,91.70,2024-04-24 06:00:00
7,7~8,6.75,66.62,8.67,37.60,0.14,0.06,18.19,2.63,0.63,89.39,3.28,21.87,64.24,1.68,2.64,0.16,36.06,26.24,39.13,2.47,5.57,3.71,1.82,2.37,192.26,4.08,70.30,89.86,2024-04-24 07:00:00
8,8~9,10.13,72.54,9.33,44.93,0.15,0.04,37.87,3.06,1.56,97.47,6.60,23.87,67.00,1.04,2.51,0.16,32.63,26.31,37.00,2.47,5.02,5.25,0.06,2.97,195.06,8.59,71.10,87.82,2024-04-24 08:00:00
9,9~10,10.37,74.77,9.39,46.02,0.17,0.04,42.48,3.46,1.56,112.43,8.43,33.01,70.99,1.07,2.72,0.16,31.67,29.24,54.50,2.75,5.32,6.94,0.10,2.41,226.78,32.54,74.76,91.25,2024-04-24 09:00:00
