,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,25.31,82.29,5.71,36.75,0.43,0.10,10.83,5.53,2.45,129.80,21.62,36.99,71.19,1.13,3.07,0.16,91.66,72.83,186.91,1.72,3.50,5.53,4.51,0.98,241.99,8.38,89.14,108.81,2023-06-09 00:00:00
1,1~2,14.12,78.30,5.61,34.62,0.44,0.10,10.59,5.22,2.36,126.21,19.09,35.71,71.41,1.08,3.00,0.17,82.80,65.36,99.34,1.68,3.50,5.75,4.56,0.80,238.90,7.46,87.96,108.37,2023-06-09 01:00:00
2,2~3,15.44,75.10,5.78,34.44,0.44,0.11,9.89,4.44,2.33,123.72,18.50,36.35,68.87,1.07,1.68,0.16,70.47,53.00,75.56,1.72,3.43,5.56,4.61,1.08,234.47,9.10,88.28,101.88,2023-06-09 02:00:00
3,3~4,11.88,74.45,5.63,33.69,0.44,0.07,11.44,3.78,2.34,117.46,14.82,35.07,67.57,0.98,1.17,0.17,56.56,48.56,65.63,1.66,3.39,5.04,4.65,0.85,231.31,7.97,85.99,102.54,2023-06-09 03:00:00
4,4~5,7.75,72.96,5.41,33.43,0.44,0.02,11.62,3.52,2.32,115.09,14.03,34.38,66.68,0.93,1.13,0.17,50.56,45.46,58.56,1.72,3.37,4.78,4.65,0.99,227.00,7.50,85.74,99.43,2023-06-09 04:00:00
5,5~6,7.62,72.58,5.79,33.25,0.26,0.00,11.87,3.54,1.41,115.31,13.34,34.57,67.40,0.87,1.11,0.16,44.87,40.48,54.66,1.84,3.41,4.59,2.94,1.21,227.90,8.00,85.70,100.03,2023-06-09 05:00:00
6,6~7,8.38,73.76,9.47,35.07,0.17,0.01,11.36,2.99,1.02,108.34,5.03,34.40,68.91,0.77,1.24,0.07,45.39,40.52,81.62,1.78,4.00,4.41,0.00,3.45,234.95,7.43,86.09,105.56,2023-06-09 06:00:00
7,7~8,10.18,75.63,10.41,38.31,0.17,0.03,24.37,2.82,0.83,111.35,3.73,36.21,71.41,0.86,1.19,0.00,47.50,41.76,68.66,1.81,4.72,4.38,0.00,3.27,248.15,9.01,88.09,113.97,2023-06-09 07:00:00
8,8~9,16.13,85.51,10.60,47.25,0.18,0.03,51.62,6.16,0.86,127.35,4.78,44.09,78.48,0.93,1.44,0.00,52.20,46.72,63.03,1.79,4.78,5.74,0.00,6.24,263.74,12.93,88.17,126.60,2023-06-09 08:00:00
9,9~10,14.25,114.14,10.16,54.50,0.18,0.04,65.56,8.07,0.96,144.60,11.21,47.03,86.36,1.10,1.51,0.00,49.68,44.93,56.45,2.31,5.58,9.69,0.00,3.33,282.92,13.78,97.23,129.84,2023-06-09 09:00:00
10,10~11,11.31,138.08,12.37,58.75,0.19,0.78,75.04,9.93,0.92,164.77,21.91,50.73,92.13,1.02,1.66,0.00,45.61,40.66,52.06,2.69,6.49,13.19,0.01,7.94,297.87,13.19,102.97,138.34,2023-06-09 10:00:00
11,11~12,11.94,140.45,11.52,56.25,0.18,1.15,68.93,10.08,0.89,163.19,19.56,49.66,93.97,2.69,1.50,0.00,49.64,43.59,67.48,2.46,5.35,12.72,0.00,16.23,304.91,18.22,103.90,138.07,2023-06-09 11:00:00
12,12~13,15.31,136.19,11.95,56.25,0.19,0.96,61.80,15.25,0.89,161.86,19.13,49.70,93.03,3.03,1.48,0.00,45.55,39.19,68.24,2.47,5.15,9.81,0.00,12.03,309.26,23.63,105.81,136.84,2023-06-09 12:00:00
13,13~14,15.94,133.02,13.20,56.81,0.18,0.85,60.06,16.14,0.90,162.19,20.65,52.89,88.65,2.46,3.29,0.00,47.69,43.24,51.36,2.32,4.29,9.87,0.00,3.40,314.77,30.34,107.40,135.96,2023-06-09 13:00:00
14,14~15,13.25,135.25,13.21,57.38,0.18,1.10,71.41,16.87,0.89,168.78,20.85,55.39,92.54,2.49,3.98,0.00,51.49,50.17,52.73,2.12,4.39,10.50,0.00,3.43,315.54,28.34,105.21,140.66,2023-06-09 14:00:00
15,15~16,19.50,132.00,12.83,54.93,0.18,0.88,67.90,18.14,0.81,178.60,25.16,56.07,97.37,2.61,3.93,0.00,51.99,48.22,54.70,2.09,4.60,9.45,0.00,12.34,305.24,25.81,103.24,134.38,2023-06-09 15:00:00
16,16~17,12.12,127.50,12.71,54.25,0.18,0.99,69.04,15.00,0.84,177.41,28.21,55.94,93.26,2.79,4.04,0.02,50.24,50.62,70.12,2.16,4.40,8.93,0.00,13.53,297.67,21.31,107.85,126.75,2023-06-09 16:00:00
17,17~18,13.82,114.71,11.97,51.25,0.18,0.24,79.51,12.80,1.29,168.81,28.41,50.50,89.90,1.48,3.22,0.17,51.24,46.97,46.45,2.03,4.19,8.41,0.18,2.35,285.53,13.07,111.13,124.53,2023-06-09 17:00:00
18,18~19,10.75,98.32,12.88,43.00,0.37,0.11,82.04,12.86,1.85,154.03,24.72,47.34,81.97,1.54,2.50,0.16,64.52,41.35,42.09,1.85,3.91,5.71,4.38,1.23,271.61,10.25,106.60,119.78,2023-06-09 18:00:00
