,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,20.44,67.74,4.77,34.56,0.50,0.08,9.46,4.43,2.45,109.96,11.40,30.34,68.22,1.17,3.09,0.17,61.87,46.50,104.55,1.87,3.14,5.02,4.46,1.08,204.26,7.72,84.80,85.13,2023-06-17 00:00:00
1,1~2,11.94,66.95,4.66,34.19,0.50,0.09,9.44,4.32,2.40,110.51,11.35,31.59,67.57,1.21,3.04,0.17,53.50,46.48,113.66,1.60,3.16,5.20,4.48,1.31,208.41,8.62,84.60,87.06,2023-06-17 01:00:00
2,2~3,9.68,66.71,4.97,33.25,0.49,0.09,10.09,4.33,2.36,106.21,8.78,30.19,67.24,1.09,1.06,0.16,48.70,37.86,46.96,1.65,3.20,5.30,4.47,1.46,206.07,8.69,84.99,85.15,2023-06-17 02:00:00
3,3~4,8.44,65.36,4.51,33.50,0.49,0.08,10.67,4.24,2.40,103.34,5.69,30.96,66.69,1.83,1.08,0.17,40.12,32.23,42.75,1.63,3.20,4.85,4.48,0.87,206.20,8.53,84.30,86.16,2023-06-17 03:00:00
4,4~5,8.06,65.60,4.76,33.12,0.49,0.01,11.63,3.79,2.32,101.99,3.91,30.70,67.38,1.04,1.00,0.16,36.00,30.24,38.63,1.59,3.16,5.12,4.47,1.03,203.37,7.75,84.90,83.40,2023-06-17 04:00:00
5,5~6,7.25,65.02,4.96,32.75,0.29,0.00,11.30,3.70,1.42,100.55,3.87,29.21,67.47,0.97,1.04,0.17,33.75,28.04,38.03,1.63,3.22,4.88,3.07,0.72,204.33,8.69,84.63,84.29,2023-06-17 05:00:00
6,6~7,7.00,65.44,4.88,33.44,0.22,0.01,10.47,2.84,1.04,99.03,3.78,26.32,68.93,1.29,0.96,0.17,33.83,26.34,48.02,1.56,3.61,4.31,0.00,2.28,208.12,8.34,84.97,86.84,2023-06-17 06:00:00
7,7~8,7.44,66.10,4.97,33.56,0.21,0.00,19.93,1.82,0.88,101.19,3.66,28.19,69.34,0.92,1.10,0.16,32.31,25.34,56.59,1.47,4.10,4.34,0.00,3.60,212.09,8.72,84.38,90.03,2023-06-17 07:00:00
8,8~9,8.19,71.64,5.27,40.63,0.20,0.12,29.38,1.84,0.84,109.05,4.63,30.91,73.51,0.94,1.11,0.04,32.31,28.19,35.55,1.47,4.17,5.22,0.00,2.79,225.70,13.44,84.38,98.09,2023-06-17 08:00:00
9,9~10,9.12,80.19,7.25,43.68,0.21,0.08,31.39,1.85,0.86,119.31,8.27,35.41,75.63,1.23,1.65,0.00,32.57,29.54,37.54,1.50,4.25,7.88,0.00,2.74,243.26,19.87,85.40,104.38,2023-06-17 09:00:00
10,10~11,13.13,88.42,7.87,45.82,0.21,0.07,43.14,2.25,0.89,130.89,14.98,35.66,80.25,0.96,1.92,0.00,31.87,35.40,37.10,1.53,4.44,9.59,0.00,9.55,243.94,17.23,86.91,106.47,2023-06-17 10:00:00
11,11~12,18.94,96.41,7.30,48.25,0.20,0.06,38.86,2.97,0.93,142.89,18.81,36.97,87.11,1.78,3.03,0.00,33.82,30.69,46.92,1.75,4.35,9.66,0.00,12.93,251.23,14.58,89.61,112.28,2023-06-17 11:00:00
12,12~13,9.87,97.48,8.12,49.00,0.21,0.07,37.99,2.74,0.91,144.67,19.96,38.40,86.31,1.85,4.21,0.00,32.62,37.90,60.04,1.84,4.28,8.56,0.00,10.66,262.08,24.88,90.17,112.10,2023-06-17 12:00:00
13,13~14,9.19,95.73,8.49,49.12,0.20,0.07,44.37,4.54,0.94,146.89,19.57,41.30,86.02,1.85,4.10,0.00,35.27,37.31,35.85,1.94,4.12,10.19,0.00,3.07,272.99,24.10,102.72,113.28,2023-06-17 13:00:00
14,14~15,9.94,105.64,8.75,50.88,0.21,0.50,44.08,5.59,0.93,147.29,18.03,40.77,88.49,2.29,4.24,0.00,32.69,34.32,39.26,2.28,4.66,10.19,0.00,3.23,272.66,21.06,103.37,115.12,2023-06-17 14:00:00
15,15~16,11.00,106.24,9.72,50.00,0.21,1.01,43.11,5.56,0.95,147.29,18.59,41.55,87.15,2.27,3.77,0.00,32.87,38.90,44.41,2.16,5.09,10.10,0.00,9.14,264.72,21.50,95.71,113.71,2023-06-17 15:00:00
16,16~17,10.75,100.20,9.46,49.00,0.21,1.06,37.28,7.46,1.00,150.85,20.38,39.87,90.60,2.03,3.61,0.00,36.32,32.70,45.19,2.31,4.58,8.52,0.00,12.63,259.42,21.09,92.01,113.51,2023-06-17 16:00:00
17,17~18,8.68,92.88,9.39,45.68,0.20,0.06,24.91,7.84,1.55,149.08,19.59,42.47,87.02,1.19,3.10,0.02,36.68,34.99,67.32,1.44,4.03,7.63,0.17,0.78,249.73,13.35,95.63,110.28,2023-06-17 17:00:00
18,18~19,9.75,91.91,8.93,40.63,0.38,0.11,15.19,5.12,2.16,139.12,17.71,38.09,83.32,1.53,3.09,0.17,37.32,36.76,41.23,1.22,3.91,5.12,4.25,1.18,248.96,12.93,96.22,109.72,2023-06-17 18:00:00
19,19~20,10.75,87.05,6.57,37.44,0.47,0.10,15.86,4.12,2.52,136.13,19.98,33.65,82.50,1.31,2.85,0.16,35.70,35.99,48.62,1.21,3.29,5.23,4.53,0.73,235.83,9.38,90.60,106.50,2023-06-17 19:00:00
20,20~21,11.44,81.45,6.44,35.68,0.47,0.10,14.56,4.80,2.53,130.00,19.03,31.59,79.38,1.58,2.58,0.17,38.06,36.19,50.50,1.19,3.25,4.71,4.51,0.74,226.65,9.18,88.27,99.97,2023-06-17 20:00:00
21,21~22,12.75,75.23,6.12,34.75,0.46,0.11,14.22,6.08,2.57,121.25,18.00,30.79,72.46,1.44,2.74,0.17,45.25,42.62,59.76,1.22,3.23,4.38,4.49,1.15,220.12,7.29,88.91,95.56,2023-06-17 21:00:00
22,22~23,14.19,70.97,5.14,33.75,0.46,0.11,9.87,6.27,2.46,117.09,18.56,28.34,70.19,1.23,2.57,0.16,48.82,51.60,152.87,1.19,3.07,5.08,4.47,0.74,217.87,9.50,87.19,93.10,2023-06-17 22:00:00
23,23~24,15.19,70.40,4.94,32.88,0.46,0.11,8.60,6.31,2.46,114.16,15.25,28.69,70.22,1.41,2.51,0.17,67.94,48.38,78.06,1.19,3.16,5.10,4.45,1.14,215.31,8.43,86.99,92.15,2023-06-17 23:00:00
