=== Training Log Started: 2025-10-22 23:28:34.128529 ===
Run Name: LightWeightModel_With_BatchNorm_V3_HigherLR
Device: cuda
Data Source: supervised_learning/training_data/merged_windowed_dataset.csv
Feature Info: supervised_learning/training_data/feature_info.json
Output Directory: supervised_learning/output/LightWeightModel_With_BatchNorm_V3_HigherLR
Checkpoint Directory: supervised_learning/output/LightWeightModel_With_BatchNorm_V3_HigherLR/checkpoints
Plot Save Path: supervised_learning/output/LightWeightModel_With_BatchNorm_V3_HigherLR/trainingresults_plot.png
Epochs: 10000, Batch Size: 16, Learning Rate: 0.025
LR Scheduler: Step Size = 200, Gamma = 0.9
============================================================
✅ Dataset split: 107 train, 23 val, 23 test

✅ Model initialized with 555170 trainable parameters.

TemporalAttentiveFusionNet(
  (seriesEmbedding): Embedding(8000, 64)
  (attn): MultiheadAttention(
    (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
  )
  (attn_norm): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
  (attn_fc): Linear(in_features=64, out_features=1, bias=True)
  (dropout): Dropout(p=0.5, inplace=False)
  (fc1): Linear(in_features=129, out_features=128, bias=True)
  (bn1): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (fc2): Linear(in_features=128, out_features=64, bias=True)
  (bn2): BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (fc3): Linear(in_features=64, out_features=16, bias=True)
  (fc4): Linear(in_features=16, out_features=1, bias=True)
  (relu): ReLU()
)
StepLR Scheduler: step_size = 200 , gamma = 0.9
============================================================
Starting training...

✅ Saved best model to supervised_learning/output/LightWeightModel_With_BatchNorm_V3_HigherLR/checkpoints/best_model_5.309_r2_0.563.pth

Epoch 33/10000 | Train RMSE: 5.08933 kWh | Val RMSE: 4.95232 kWh | Train R²: 0.658 | Val R²: 0.619

✅ Saved best model to supervised_learning/output/LightWeightModel_With_BatchNorm_V3_HigherLR/checkpoints/best_model_4.952_r2_0.619.pth

Epoch 34/10000 | Train RMSE: 4.15334 kWh | Val RMSE: 5.88675 kWh | Train R²: 0.750 | Val R²: 0.445
Epoch 35/10000 | Train RMSE: 4.12258 kWh | Val RMSE: 5.54748 kWh | Train R²: 0.774 | Val R²: 0.524
Epoch 36/10000 | Train RMSE: 4.70012 kWh | Val RMSE: 6.56031 kWh | Train R²: 0.681 | Val R²: 0.354
Epoch 37/10000 | Train RMSE: 4.44719 kWh | Val RMSE: 5.37503 kWh | Train R²: 0.716 | Val R²: 0.566
Epoch 38/10000 | Train RMSE: 4.53240 kWh | Val RMSE: 5.31329 kWh | Train R²: 0.714 | Val R²: 0.564
Epoch 39/10000 | Train RMSE: 4.91286 kWh | Val RMSE: 5.23213 kWh | Train R²: 0.660 | Val R²: 0.569
Epoch 40/10000 | Train RMSE: 4.58802 kWh | Val RMSE: 5.38378 kWh | Train R²: 0.696 | Val R²: 0.551
Epoch 41/10000 | Train RMSE: 4.58578 kWh | Val RMSE: 4.97652 kWh | Train R²: 0.712 | Val R²: 0.610
Epoch 42/10000 | Train RMSE: 4.43597 kWh | Val RMSE: 4.64146 kWh | Train R²: 0.727 | Val R²: 0.679

✅ Saved best model to supervised_learning/output/LightWeightModel_With_BatchNorm_V3_HigherLR/checkpoints/best_model_4.641_r2_0.679.pth

Epoch 43/10000 | Train RMSE: 4.98783 kWh | Val RMSE: 4.86781 kWh | Train R²: 0.662 | Val R²: 0.661
Epoch 44/10000 | Train RMSE: 4.37522 kWh | Val RMSE: 5.25298 kWh | Train R²: 0.733 | Val R²: 0.586
Epoch 45/10000 | Train RMSE: 4.67246 kWh | Val RMSE: 5.02759 kWh | Train R²: 0.689 | Val R²: 0.624
Epoch 46/10000 | Train RMSE: 4.70166 kWh | Val RMSE: 6.03438 kWh | Train R²: 0.682 | Val R²: 0.452
Epoch 47/10000 | Train RMSE: 4.25555 kWh | Val RMSE: 5.94618 kWh | Train R²: 0.736 | Val R²: 0.446
Epoch 48/10000 | Train RMSE: 4.06500 kWh | Val RMSE: 5.17566 kWh | Train R²: 0.760 | Val R²: 0.567
Epoch 49/10000 | Train RMSE: 4.20848 kWh | Val RMSE: 4.72823 kWh | Train R²: 0.754 | Val R²: 0.651
Epoch 50/10000 | Train RMSE: 3.98125 kWh | Val RMSE: 5.14045 kWh | Train R²: 0.773 | Val R²: 0.622
Epoch 51/10000 | Train RMSE: 4.59226 kWh | Val RMSE: 5.17442 kWh | Train R²: 0.697 | Val R²: 0.621
Epoch 52/10000 | Train RMSE: 4.43536 kWh | Val RMSE: 5.74995 kWh | Train R²: 0.731 | Val R²: 0.466
Epoch 53/10000 | Train RMSE: 4.64260 kWh | Val RMSE: 5.33833 kWh | Train R²: 0.715 | Val R²: 0.534
Epoch 54/10000 | Train RMSE: 4.30595 kWh | Val RMSE: 5.81743 kWh | Train R²: 0.737 | Val R²: 0.482
Epoch 55/10000 | Train RMSE: 4.15654 kWh | Val RMSE: 4.72045 kWh | Train R²: 0.751 | Val R²: 0.663
Epoch 56/10000 | Train RMSE: 4.82468 kWh | Val RMSE: 4.98627 kWh | Train R²: 0.673 | Val R²: 0.635
Epoch 57/10000 | Train RMSE: 4.47238 kWh | Val RMSE: 4.97638 kWh | Train R²: 0.720 | Val R²: 0.633
Epoch 58/10000 | Train RMSE: 4.73086 kWh | Val RMSE: 5.54174 kWh | Train R²: 0.687 | Val R²: 0.531
Epoch 59/10000 | Train RMSE: 4.42854 kWh | Val RMSE: 5.03993 kWh | Train R²: 0.719 | Val R²: 0.610
Epoch 60/10000 | Train RMSE: 3.88954 kWh | Val RMSE: 4.53892 kWh | Train R²: 0.785 | Val R²: 0.707

✅ Saved best model to supervised_learning/output/LightWeightModel_With_BatchNorm_V3_HigherLR/checkpoints/best_model_4.539_r2_0.707.pth

Epoch 61/10000 | Train RMSE: 4.32944 kWh | Val RMSE: 4.52559 kWh | Train R²: 0.738 | Val R²: 0.711

✅ Saved best model to supervised_learning/output/LightWeightModel_With_BatchNorm_V3_HigherLR/checkpoints/best_model_4.526_r2_0.711.pth

Epoch 62/10000 | Train RMSE: 3.82832 kWh | Val RMSE: 4.76429 kWh | Train R²: 0.798 | Val R²: 0.667
Epoch 63/10000 | Train RMSE: 3.68043 kWh | Val RMSE: 4.81838 kWh | Train R²: 0.812 | Val R²: 0.665
Epoch 64/10000 | Train RMSE: 3.96942 kWh | Val RMSE: 5.28918 kWh | Train R²: 0.773 | Val R²: 0.625
Epoch 65/10000 | Train RMSE: 4.30701 kWh | Val RMSE: 5.39651 kWh | Train R²: 0.748 | Val R²: 0.601
Epoch 66/10000 | Train RMSE: 3.93564 kWh | Val RMSE: 6.11552 kWh | Train R²: 0.788 | Val R²: 0.421
Epoch 67/10000 | Train RMSE: 3.75082 kWh | Val RMSE: 5.64246 kWh | Train R²: 0.796 | Val R²: 0.521
Epoch 68/10000 | Train RMSE: 3.97812 kWh | Val RMSE: 5.45821 kWh | Train R²: 0.777 | Val R²: 0.556
Epoch 69/10000 | Train RMSE: 3.98835 kWh | Val RMSE: 5.20194 kWh | Train R²: 0.774 | Val R²: 0.608
Epoch 70/10000 | Train RMSE: 4.44731 kWh | Val RMSE: 4.99907 kWh | Train R²: 0.736 | Val R²: 0.631
Epoch 71/10000 | Train RMSE: 4.28967 kWh | Val RMSE: 4.88838 kWh | Train R²: 0.743 | Val R²: 0.641
Epoch 72/10000 | Train RMSE: 4.46172 kWh | Val RMSE: 4.70268 kWh | Train R²: 0.718 | Val R²: 0.669
Epoch 73/10000 | Train RMSE: 3.85003 kWh | Val RMSE: 4.80352 kWh | Train R²: 0.792 | Val R²: 0.650
Epoch 74/10000 | Train RMSE: 3.94851 kWh | Val RMSE: 5.53412 kWh | Train R²: 0.776 | Val R²: 0.508
Epoch 75/10000 | Train RMSE: 4.64957 kWh | Val RMSE: 5.66189 kWh | Train R²: 0.704 | Val R²: 0.493
Epoch 76/10000 | Train RMSE: 4.26078 kWh | Val RMSE: 5.53320 kWh | Train R²: 0.751 | Val R²: 0.528
Epoch 77/10000 | Train RMSE: 3.82860 kWh | Val RMSE: 4.99701 kWh | Train R²: 0.796 | Val R²: 0.627
Epoch 78/10000 | Train RMSE: 3.60182 kWh | Val RMSE: 5.07281 kWh | Train R²: 0.827 | Val R²: 0.626
Epoch 79/10000 | Train RMSE: 3.56381 kWh | Val RMSE: 5.34799 kWh | Train R²: 0.822 | Val R²: 0.560
Epoch 80/10000 | Train RMSE: 3.23875 kWh | Val RMSE: 5.34295 kWh | Train R²: 0.856 | Val R²: 0.552
Epoch 81/10000 | Train RMSE: 4.50079 kWh | Val RMSE: 5.14641 kWh | Train R²: 0.736 | Val R²: 0.596
Epoch 82/10000 | Train RMSE: 3.74460 kWh | Val RMSE: 5.60321 kWh | Train R²: 0.809 | Val R²: 0.553
Epoch 83/10000 | Train RMSE: 4.08440 kWh | Val RMSE: 5.08190 kWh | Train R²: 0.760 | Val R²: 0.627
Epoch 84/10000 | Train RMSE: 3.64502 kWh | Val RMSE: 4.92515 kWh | Train R²: 0.821 | Val R²: 0.637
Epoch 85/10000 | Train RMSE: 3.98469 kWh | Val RMSE: 4.92917 kWh | Train R²: 0.781 | Val R²: 0.636
Epoch 86/10000 | Train RMSE: 3.43619 kWh | Val RMSE: 4.80403 kWh | Train R²: 0.837 | Val R²: 0.647
Epoch 87/10000 | Train RMSE: 3.23479 kWh | Val RMSE: 4.75605 kWh | Train R²: 0.852 | Val R²: 0.665
Epoch 88/10000 | Train RMSE: 4.04623 kWh | Val RMSE: 4.57639 kWh | Train R²: 0.767 | Val R²: 0.704
Epoch 89/10000 | Train RMSE: 3.59860 kWh | Val RMSE: 4.77545 kWh | Train R²: 0.823 | Val R²: 0.678
Epoch 90/10000 | Train RMSE: 3.90458 kWh | Val RMSE: 4.99027 kWh | Train R²: 0.786 | Val R²: 0.653
Epoch 91/10000 | Train RMSE: 3.63117 kWh | Val RMSE: 5.08923 kWh | Train R²: 0.818 | Val R²: 0.639
Epoch 92/10000 | Train RMSE: 3.45896 kWh | Val RMSE: 5.35558 kWh | Train R²: 0.834 | Val R²: 0.582
Epoch 93/10000 | Train RMSE: 4.31714 kWh | Val RMSE: 5.70293 kWh | Train R²: 0.732 | Val R²: 0.500
Epoch 94/10000 | Train RMSE: 3.82880 kWh | Val RMSE: 5.81941 kWh | Train R²: 0.792 | Val R²: 0.473
Epoch 95/10000 | Train RMSE: 3.78063 kWh | Val RMSE: 5.83837 kWh | Train R²: 0.800 | Val R²: 0.484
Epoch 96/10000 | Train RMSE: 3.60039 kWh | Val RMSE: 5.52681 kWh | Train R²: 0.817 | Val R²: 0.549
Epoch 97/10000 | Train RMSE: 3.62429 kWh | Val RMSE: 5.09751 kWh | Train R²: 0.814 | Val R²: 0.619
Epoch 98/10000 | Train RMSE: 3.50646 kWh | Val RMSE: 5.41390 kWh | Train R²: 0.822 | Val R²: 0.550
Epoch 99/10000 | Train RMSE: 3.39083 kWh | Val RMSE: 5.57128 kWh | Train R²: 0.842 | Val R²: 0.510
Epoch 100/10000 | Train RMSE: 4.13240 kWh | Val RMSE: 5.74264 kWh | Train R²: 0.757 | Val R²: 0.473
Epoch 101/10000 | Train RMSE: 4.00039 kWh | Val RMSE: 5.09258 kWh | Train R²: 0.771 | Val R²: 0.573
Epoch 102/10000 | Train RMSE: 4.37554 kWh | Val RMSE: 4.97461 kWh | Train R²: 0.751 | Val R²: 0.606
Epoch 103/10000 | Train RMSE: 3.67066 kWh | Val RMSE: 4.27280 kWh | Train R²: 0.811 | Val R²: 0.709

✅ Saved best model to supervised_learning/output/LightWeightModel_With_BatchNorm_V3_HigherLR/checkpoints/best_model_4.273_r2_0.709.pth

Epoch 104/10000 | Train RMSE: 3.77585 kWh | Val RMSE: 4.26341 kWh | Train R²: 0.801 | Val R²: 0.716

✅ Saved best model to supervised_learning/output/LightWeightModel_With_BatchNorm_V3_HigherLR/checkpoints/best_model_4.263_r2_0.716.pth

Epoch 105/10000 | Train RMSE: 4.02273 kWh | Val RMSE: 4.41531 kWh | Train R²: 0.779 | Val R²: 0.700
Epoch 106/10000 | Train RMSE: 4.38418 kWh | Val RMSE: 4.46093 kWh | Train R²: 0.762 | Val R²: 0.698
Epoch 107/10000 | Train RMSE: 4.04797 kWh | Val RMSE: 4.95453 kWh | Train R²: 0.782 | Val R²: 0.606
Epoch 108/10000 | Train RMSE: 3.52309 kWh | Val RMSE: 4.78576 kWh | Train R²: 0.824 | Val R²: 0.648
Epoch 109/10000 | Train RMSE: 3.54462 kWh | Val RMSE: 4.83690 kWh | Train R²: 0.827 | Val R²: 0.645
Epoch 110/10000 | Train RMSE: 3.71238 kWh | Val RMSE: 5.22402 kWh | Train R²: 0.805 | Val R²: 0.567
Epoch 111/10000 | Train RMSE: 3.70967 kWh | Val RMSE: 5.55942 kWh | Train R²: 0.807 | Val R²: 0.526
Epoch 112/10000 | Train RMSE: 3.54189 kWh | Val RMSE: 5.45592 kWh | Train R²: 0.819 | Val R²: 0.539
Epoch 113/10000 | Train RMSE: 3.81147 kWh | Val RMSE: 5.61924 kWh | Train R²: 0.798 | Val R²: 0.501
Epoch 114/10000 | Train RMSE: 3.43669 kWh | Val RMSE: 5.68785 kWh | Train R²: 0.835 | Val R²: 0.486
Epoch 115/10000 | Train RMSE: 3.71064 kWh | Val RMSE: 5.11088 kWh | Train R²: 0.801 | Val R²: 0.597
Epoch 116/10000 | Train RMSE: 3.46751 kWh | Val RMSE: 4.85715 kWh | Train R²: 0.834 | Val R²: 0.655
Epoch 117/10000 | Train RMSE: 4.15909 kWh | Val RMSE: 5.21957 kWh | Train R²: 0.752 | Val R²: 0.592
Epoch 118/10000 | Train RMSE: 3.89665 kWh | Val RMSE: 5.18939 kWh | Train R²: 0.797 | Val R²: 0.590
Epoch 119/10000 | Train RMSE: 3.75329 kWh | Val RMSE: 5.26680 kWh | Train R²: 0.797 | Val R²: 0.591
Epoch 120/10000 | Train RMSE: 3.34806 kWh | Val RMSE: 4.81583 kWh | Train R²: 0.842 | Val R²: 0.668
Epoch 121/10000 | Train RMSE: 3.70909 kWh | Val RMSE: 5.08247 kWh | Train R²: 0.803 | Val R²: 0.630
Epoch 122/10000 | Train RMSE: 3.51880 kWh | Val RMSE: 5.10255 kWh | Train R²: 0.821 | Val R²: 0.630
Epoch 123/10000 | Train RMSE: 3.69996 kWh | Val RMSE: 5.12086 kWh | Train R²: 0.805 | Val R²: 0.620
Epoch 124/10000 | Train RMSE: 4.08389 kWh | Val RMSE: 5.35902 kWh | Train R²: 0.788 | Val R²: 0.556
Epoch 125/10000 | Train RMSE: 3.96564 kWh | Val RMSE: 5.44473 kWh | Train R²: 0.777 | Val R²: 0.565
Epoch 126/10000 | Train RMSE: 3.30283 kWh | Val RMSE: 5.87451 kWh | Train R²: 0.841 | Val R²: 0.500
Epoch 127/10000 | Train RMSE: 3.70302 kWh | Val RMSE: 5.50165 kWh | Train R²: 0.807 | Val R²: 0.553
Epoch 128/10000 | Train RMSE: 4.06210 kWh | Val RMSE: 5.52891 kWh | Train R²: 0.770 | Val R²: 0.528
Epoch 129/10000 | Train RMSE: 3.99746 kWh | Val RMSE: 5.66751 kWh | Train R²: 0.777 | Val R²: 0.509
Epoch 130/10000 | Train RMSE: 3.96578 kWh | Val RMSE: 5.48545 kWh | Train R²: 0.787 | Val R²: 0.551
Epoch 131/10000 | Train RMSE: 3.48181 kWh | Val RMSE: 5.70635 kWh | Train R²: 0.829 | Val R²: 0.522
Epoch 132/10000 | Train RMSE: 3.85224 kWh | Val RMSE: 6.07811 kWh | Train R²: 0.784 | Val R²: 0.474
Epoch 133/10000 | Train RMSE: 3.88410 kWh | Val RMSE: 5.00998 kWh | Train R²: 0.798 | Val R²: 0.624
Epoch 134/10000 | Train RMSE: 4.01633 kWh | Val RMSE: 4.79104 kWh | Train R²: 0.790 | Val R²: 0.667
Epoch 135/10000 | Train RMSE: 3.47327 kWh | Val RMSE: 4.77565 kWh | Train R²: 0.831 | Val R²: 0.661
Epoch 136/10000 | Train RMSE: 3.22582 kWh | Val RMSE: 4.95583 kWh | Train R²: 0.851 | Val R²: 0.651
Epoch 137/10000 | Train RMSE: 3.18237 kWh | Val RMSE: 5.11047 kWh | Train R²: 0.863 | Val R²: 0.628
Epoch 138/10000 | Train RMSE: 3.34429 kWh | Val RMSE: 5.39401 kWh | Train R²: 0.848 | Val R²: 0.573
Epoch 139/10000 | Train RMSE: 4.38875 kWh | Val RMSE: 5.17500 kWh | Train R²: 0.735 | Val R²: 0.616
Epoch 140/10000 | Train RMSE: 3.68219 kWh | Val RMSE: 5.25713 kWh | Train R²: 0.807 | Val R²: 0.603
Epoch 141/10000 | Train RMSE: 3.74166 kWh | Val RMSE: 5.15131 kWh | Train R²: 0.802 | Val R²: 0.617
Epoch 142/10000 | Train RMSE: 3.62933 kWh | Val RMSE: 5.35390 kWh | Train R²: 0.813 | Val R²: 0.601
Epoch 143/10000 | Train RMSE: 3.54586 kWh | Val RMSE: 5.25598 kWh | Train R²: 0.828 | Val R²: 0.599
Epoch 144/10000 | Train RMSE: 3.25305 kWh | Val RMSE: 5.03606 kWh | Train R²: 0.851 | Val R²: 0.624
Epoch 145/10000 | Train RMSE: 2.95522 kWh | Val RMSE: 4.45290 kWh | Train R²: 0.877 | Val R²: 0.707
Epoch 146/10000 | Train RMSE: 3.60460 kWh | Val RMSE: 4.76242 kWh | Train R²: 0.821 | Val R²: 0.669
Epoch 147/10000 | Train RMSE: 3.54784 kWh | Val RMSE: 5.03121 kWh | Train R²: 0.831 | Val R²: 0.630
Epoch 148/10000 | Train RMSE: 3.55749 kWh | Val RMSE: 4.58156 kWh | Train R²: 0.820 | Val R²: 0.688
Epoch 149/10000 | Train RMSE: 3.02564 kWh | Val RMSE: 4.83644 kWh | Train R²: 0.868 | Val R²: 0.652
Epoch 150/10000 | Train RMSE: 3.44649 kWh | Val RMSE: 5.11508 kWh | Train R²: 0.834 | Val R²: 0.609
Epoch 151/10000 | Train RMSE: 3.63620 kWh | Val RMSE: 5.10539 kWh | Train R²: 0.818 | Val R²: 0.614
Epoch 152/10000 | Train RMSE: 3.02824 kWh | Val RMSE: 5.15257 kWh | Train R²: 0.872 | Val R²: 0.613
Epoch 153/10000 | Train RMSE: 3.69612 kWh | Val RMSE: 5.18494 kWh | Train R²: 0.809 | Val R²: 0.603
Epoch 154/10000 | Train RMSE: 2.99329 kWh | Val RMSE: 5.08280 kWh | Train R²: 0.879 | Val R²: 0.619
Epoch 155/10000 | Train RMSE: 4.08974 kWh | Val RMSE: 5.38991 kWh | Train R²: 0.764 | Val R²: 0.574
Epoch 156/10000 | Train RMSE: 3.11956 kWh | Val RMSE: 5.26595 kWh | Train R²: 0.862 | Val R²: 0.595
Epoch 157/10000 | Train RMSE: 4.22498 kWh | Val RMSE: 5.58532 kWh | Train R²: 0.754 | Val R²: 0.551
Epoch 158/10000 | Train RMSE: 2.99635 kWh | Val RMSE: 5.58273 kWh | Train R²: 0.875 | Val R²: 0.536
Epoch 159/10000 | Train RMSE: 3.59164 kWh | Val RMSE: 5.51424 kWh | Train R²: 0.823 | Val R²: 0.556
Epoch 160/10000 | Train RMSE: 3.35360 kWh | Val RMSE: 5.29183 kWh | Train R²: 0.838 | Val R²: 0.593
Epoch 161/10000 | Train RMSE: 3.28581 kWh | Val RMSE: 5.16513 kWh | Train R²: 0.849 | Val R²: 0.616
Epoch 162/10000 | Train RMSE: 3.29685 kWh | Val RMSE: 5.26966 kWh | Train R²: 0.846 | Val R²: 0.595
Epoch 163/10000 | Train RMSE: 2.96124 kWh | Val RMSE: 5.60904 kWh | Train R²: 0.880 | Val R²: 0.520
Epoch 164/10000 | Train RMSE: 3.28663 kWh | Val RMSE: 5.17570 kWh | Train R²: 0.847 | Val R²: 0.579
Epoch 165/10000 | Train RMSE: 4.40310 kWh | Val RMSE: 5.03606 kWh | Train R²: 0.752 | Val R²: 0.623
Epoch 166/10000 | Train RMSE: 3.31074 kWh | Val RMSE: 5.86766 kWh | Train R²: 0.846 | Val R²: 0.515
Epoch 167/10000 | Train RMSE: 3.30308 kWh | Val RMSE: 6.04236 kWh | Train R²: 0.844 | Val R²: 0.504
