sin_hour,cos_hour,sin_day,cos_day,building_T1,building_T2,building_T3,building_T4,building_T5,building_T6,building_T7,building_T8,building_T9,building_T10,building_T11,building_T12,building_T13,building_T14,building_T15,building_T16,building_T17,building_T18,building_T19,building_T20,building_T21,building_T22,building_T23,building_T24,radiation_T1,radiation_T2,radiation_T3,radiation_T4,radiation_T5,radiation_T6,radiation_T7,radiation_T8,radiation_T9,radiation_T10,radiation_T11,radiation_T12,radiation_T13,radiation_T14,radiation_T15,radiation_T16,radiation_T17,radiation_T18,radiation_T19,radiation_T20,radiation_T21,radiation_T22,radiation_T23,radiation_T24,temperature_T1,temperature_T2,temperature_T3,temperature_T4,temperature_T5,temperature_T6,temperature_T7,temperature_T8,temperature_T9,temperature_T10,temperature_T11,temperature_T12,temperature_T13,temperature_T14,temperature_T15,temperature_T16,temperature_T17,temperature_T18,temperature_T19,temperature_T20,temperature_T21,temperature_T22,temperature_T23,temperature_T24,price_T1,price_T2,price_T3,price_T4,price_T5,price_T6,price_T7,price_T8,price_T9,price_T10,price_T11,price_T12,price_T13,price_T14,price_T15,price_T16,price_T17,price_T18,price_T19,price_T20,price_T21,price_T22,price_T23,price_T24,battery_T1,battery_T2,battery_T3,battery_T4,battery_T5,battery_T6,battery_T7,battery_T8,battery_T9,battery_T10,battery_T11,battery_T12,battery_T13,battery_T14,battery_T15,battery_T16,battery_T17,battery_T18,battery_T19,battery_T20,battery_T21,battery_T22,battery_T23,battery_T24,priority_V1,priority_V2,priority_V3,priority_V4,priority_V5,priority_V6,priority_V7,priority_V8,priority_V9,priority_V10,priority_V11,priority_V12,priority_V13,priority_V14,priority_V15,priority_V16,priority_V17,priority_V18,priority_V19,priority_V20,priority_V21,priority_V22,priority_V23,priority_V24,priority_V25,priority_V26,priority_V27,priority_V28,priority_V29,priority_V30,priority_V31,priority_V32,priority_V33,priority_V34,priority_V35,priority_V36,priority_V37,priority_V38,priority_V39,priority_V40,priority_V41,priority_V42,priority_V43,priority_V44,priority_V45,priority_V46,priority_V47,priority_V48,priority_V49,priority_V50,priority_V51,priority_V52,priority_V53,priority_V54,priority_V55,priority_V56,priority_V57,priority_V58,priority_V59,priority_V60,priority_V61,priority_V62,priority_V63,priority_V64,priority_V65,priority_V66,priority_V67,priority_V68,priority_V69,priority_V70,priority_V71,priority_V72,priority_V73,priority_V74,priority_V75,priority_V76,target
-0.70711,0.70711,-0.43388,-0.90097,12.3,9.83,9.42,9.24,9.6,9.83,10.67,11.26,10.05,13.83,37.37,45.31,44.34,44.98,51.6,57.31,55.41,54.03,49.59,48.27,49.09,47.97,44.09,37.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.49,0.96,1.95,2.84,3.17,3.0,2.81,2.13,0.96,0.41,0.12,0.0,0.0,0.0,0.0,19.8,19.7,18.3,18.7,18.4,18.2,17.8,17.7,17.8,18.7,20.0,22.6,25.0,26.0,26.8,26.9,26.6,25.2,24.4,23.6,23.4,22.8,22.1,21.3,4.77,4.77,1.85,1.85,1.85,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,14.0,12.0,19.4,19.8,32.142857142857146,37.66666666666666,38.333333333333336,39.0,33.4,16.666666666666668,6.333333333333333,17.8,21.0,27.8,22.0,25.4,24.714285714285715,25.5,23.0,25.666666666666668,20.0,17.0,22.33333333333333,3.0,0.2333,0.1867,0.1867,0.1867,0.1867,0.1867,0.175,0.175,0.175,0.175,0.175,0.175,0.14,0.14,0.14,0.14,0.14,0.14,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0875,0.0875,0.0875,0.0875,0.0875,0.0554,0.0554,0.0554,0.0554,0.0554,0.0554,0.0554,0.0554,0.0554,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.0636,0.0636,0.0636,0.0636,0.0636,0.0636,0.0636,0.0636,0.0636,0.0636,0.0583,0.0583,0.0583,0.0583,0.0308,0.0246,0.0246,0.0338,0.0154,14.0
-0.5,0.86603,-0.43388,-0.90097,9.83,9.42,9.24,9.6,9.83,10.67,11.26,10.05,13.83,37.37,45.31,44.34,44.98,51.6,57.31,55.41,54.03,49.59,48.27,49.09,47.97,44.09,37.99,12.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.49,0.96,1.95,2.84,3.17,3.0,2.81,2.13,0.96,0.41,0.12,0.0,0.0,0.0,0.0,0.0,19.7,18.3,18.7,18.4,18.2,17.8,17.7,17.8,18.7,20.0,22.6,25.0,26.0,26.8,26.9,26.6,25.2,24.4,23.6,23.4,22.8,22.1,21.3,20.9,4.77,1.85,1.85,1.85,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,12.0,19.4,19.8,32.142857142857146,37.66666666666666,38.333333333333336,39.0,33.4,16.666666666666668,6.333333333333333,17.8,21.0,27.8,22.0,25.4,24.714285714285715,25.5,23.0,25.666666666666668,20.0,17.0,22.33333333333333,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2333,0.2333,0.2333,0.2333,0.2333,0.2333,0.175,0.175,0.175,0.175,0.175,0.175,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1,0.1,0.1,0.1,0.1,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0778,0.0778,0.0778,0.0275,0.0275,0.0275,0.0275,0.0275,0.0275,0.0275,0.0275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0636,0.0636,0.0636,0.0636,0.0583,0.0583,0.0583,0.0583,0.0583,0.0
-0.25882,0.96593,-0.43388,-0.90097,9.42,9.24,9.6,9.83,10.67,11.26,10.05,13.83,37.37,45.31,44.34,44.98,51.6,57.31,55.41,54.03,49.59,48.27,49.09,47.97,44.09,37.99,12.91,10.27,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.49,0.96,1.95,2.84,3.17,3.0,2.81,2.13,0.96,0.41,0.12,0.0,0.0,0.0,0.0,0.0,0.0,18.3,18.7,18.4,18.2,17.8,17.7,17.8,18.7,20.0,22.6,25.0,26.0,26.8,26.9,26.6,25.2,24.4,23.6,23.4,22.8,22.1,21.3,20.9,20.7,1.85,1.85,1.85,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,19.4,19.8,32.142857142857146,37.66666666666666,38.333333333333336,39.0,33.4,16.666666666666668,6.333333333333333,17.8,21.0,27.8,22.0,25.4,24.714285714285715,25.5,23.0,25.666666666666668,20.0,17.0,22.33333333333333,3.0,13.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.35,0.35,0.35,0.35,0.2333,0.2333,0.2333,0.2333,0.2333,0.2333,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.1167,0.1167,0.1167,0.1167,0.1167,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.07,0.07,0.07,0.07,0.0636,0.0636,0.0636,0.0636,0.0636,14.0
0.0,1.0,-0.97493,-0.22252,9.24,9.6,9.83,10.67,11.26,10.05,13.83,37.37,45.31,44.34,44.98,51.6,57.31,55.41,54.03,49.59,48.27,49.09,47.97,44.09,37.99,12.91,10.27,10.09,0.0,0.0,0.0,0.0,0.0,0.14,0.49,0.96,1.95,2.84,3.17,3.0,2.81,2.13,0.96,0.41,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,18.4,18.2,17.8,17.7,17.8,18.7,20.0,22.6,25.0,26.0,26.8,26.9,26.6,25.2,24.4,23.6,23.4,22.8,22.1,21.3,20.9,20.7,20.2,1.85,1.85,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,1.85,19.8,32.142857142857146,37.66666666666666,38.333333333333336,39.0,33.4,16.666666666666668,6.333333333333333,17.8,21.0,27.8,22.0,25.4,24.714285714285715,25.5,23.0,25.666666666666668,20.0,17.0,22.33333333333333,3.0,13.0,23.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.177,0.177,0.177,0.177,0.177,0.2333,0.2333,0.2333,0.2333,0.2333,0.2333,0.2333,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.14,0.14,0.14,0.14,0.14,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0733,0.0733,0.0733,0.0733,0.0733,0.0733,0.0733,0.0733,0.0733,0.0733,0.0778,0.0778,0.0778,0.0778,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.0636,13.163
0.25882,0.96593,-0.97493,-0.22252,9.6,9.83,10.67,11.26,10.05,13.83,37.37,45.31,44.34,44.98,51.6,57.31,55.41,54.03,49.59,48.27,49.09,47.97,44.09,37.99,12.91,10.27,10.09,9.86,0.0,0.0,0.0,0.0,0.14,0.49,0.96,1.95,2.84,3.17,3.0,2.81,2.13,0.96,0.41,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,18.2,17.8,17.7,17.8,18.7,20.0,22.6,25.0,26.0,26.8,26.9,26.6,25.2,24.4,23.6,23.4,22.8,22.1,21.3,20.9,20.7,20.2,19.9,1.85,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,1.85,1.85,32.142857142857146,37.66666666666666,38.333333333333336,39.0,33.4,16.666666666666668,6.333333333333333,17.8,21.0,27.8,22.0,25.4,24.714285714285715,25.5,23.0,25.666666666666668,20.0,17.0,22.33333333333333,3.0,13.0,23.0,25.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.35,0.35,0.35,0.0,0.0,0.2137,0.2137,0.2137,0.2137,0.2137,0.2137,0.2137,0.175,0.175,0.175,0.175,0.0,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0875,0.0875,0.0875,0.0875,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0,0.07,0.07,0.07,0.07,0.07,0.07,14.0
0.5,0.86603,-0.97493,-0.22252,9.83,10.67,11.26,10.05,13.83,37.37,45.31,44.34,44.98,51.6,57.31,55.41,54.03,49.59,48.27,49.09,47.97,44.09,37.99,12.91,10.27,10.09,9.86,10.34,0.0,0.0,0.0,0.14,0.49,0.96,1.95,2.84,3.17,3.0,2.81,2.13,0.96,0.41,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,17.8,17.7,17.8,18.7,20.0,22.6,25.0,26.0,26.8,26.9,26.6,25.2,24.4,23.6,23.4,22.8,22.1,21.3,20.9,20.7,20.2,19.9,19.5,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,37.66666666666666,38.333333333333336,39.0,33.4,16.666666666666668,6.333333333333333,17.8,21.0,27.8,22.0,25.4,24.714285714285715,25.5,23.0,25.666666666666668,20.0,17.0,22.33333333333333,3.0,13.0,23.0,25.0,27.0,28.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2333,0.2333,0.2333,0.2333,0.2333,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.14,0.1112,0.1112,0.1266,0.1266,0.1266,0.1266,0.1266,0.1266,0.1266,0.1266,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1,0.1,0.1,0.1,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,14.0
0.70711,0.70711,-0.97493,-0.22252,10.67,11.26,10.05,13.83,37.37,45.31,44.34,44.98,51.6,57.31,55.41,54.03,49.59,48.27,49.09,47.97,44.09,37.99,12.91,10.27,10.09,9.86,10.34,10.26,0.0,0.0,0.14,0.49,0.96,1.95,2.84,3.17,3.0,2.81,2.13,0.96,0.41,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,17.7,17.8,18.7,20.0,22.6,25.0,26.0,26.8,26.9,26.6,25.2,24.4,23.6,23.4,22.8,22.1,21.3,20.9,20.7,20.2,19.9,19.5,19.3,1.85,1.85,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,1.85,38.333333333333336,39.0,33.4,16.666666666666668,6.333333333333333,17.8,21.0,27.8,22.0,25.4,24.714285714285715,25.5,23.0,25.666666666666668,20.0,17.0,22.33333333333333,3.0,13.0,23.0,25.0,27.0,28.33333333333333,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0979,0.0979,0.0979,0.0979,0.0979,0.0979,0.0979,0.0979,0.0979,0.175,0.175,0.175,0.1413,0.1413,0.1413,0.1413,0.1413,0.1413,0.1413,0.1413,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.1167,0.1167,0.1167,0.1167,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0778,0.0778,0.0778,0.0778,14.0
0.86603,0.5,-0.97493,-0.22252,11.26,10.05,13.83,37.37,45.31,44.34,44.98,51.6,57.31,55.41,54.03,49.59,48.27,49.09,47.97,44.09,37.99,12.91,10.27,10.09,9.86,10.34,10.26,11.43,0.0,0.14,0.49,0.96,1.95,2.84,3.17,3.0,2.81,2.13,0.96,0.41,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,17.8,18.7,20.0,22.6,25.0,26.0,26.8,26.9,26.6,25.2,24.4,23.6,23.4,22.8,22.1,21.3,20.9,20.7,20.2,19.9,19.5,19.3,19.3,1.85,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,1.85,1.85,39.0,33.4,16.666666666666668,6.333333333333333,17.8,21.0,27.8,22.0,25.4,24.714285714285715,25.5,23.0,25.666666666666668,20.0,17.0,22.33333333333333,3.0,13.0,23.0,25.0,27.0,28.33333333333333,29.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2333,0.0,0.0,0.1562,0.1562,0.1562,0.1562,0.1562,0.1562,0.1562,0.1562,0.1554,0.1554,0.1554,0.1554,0.1554,0.1554,0.1554,0.1554,0.1554,0.1554,0.14,0.14,0.14,0.14,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0471,0.0471,0.0471,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,14.0
0.96593,0.25882,-0.97493,-0.22252,10.05,13.83,37.37,45.31,44.34,44.98,51.6,57.31,55.41,54.03,49.59,48.27,49.09,47.97,44.09,37.99,12.91,10.27,10.09,9.86,10.34,10.26,11.43,12.04,0.14,0.49,0.96,1.95,2.84,3.17,3.0,2.81,2.13,0.96,0.41,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,18.7,20.0,22.6,25.0,26.0,26.8,26.9,26.6,25.2,24.4,23.6,23.4,22.8,22.1,21.3,20.9,20.7,20.2,19.9,19.5,19.3,19.3,19.0,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,1.85,1.85,1.85,33.4,16.666666666666668,6.333333333333333,17.8,21.0,27.8,22.0,25.4,24.714285714285715,25.5,23.0,25.666666666666668,20.0,17.0,22.33333333333333,3.0,13.0,23.0,25.0,27.0,28.33333333333333,29.0,30.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.175,0.175,0.175,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1082,0.1082,0.1082,0.0853,0.0853,0.0853,0.0853,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0875,0.0875,0.0778,0.0778,14.0
1.0,0.0,-0.97493,-0.22252,13.83,37.37,45.31,44.34,44.98,51.6,57.31,55.41,54.03,49.59,48.27,49.09,47.97,44.09,37.99,12.91,10.27,10.09,9.86,10.34,10.26,11.43,12.04,10.56,0.49,0.96,1.95,2.84,3.17,3.0,2.81,2.13,0.96,0.41,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,18.7,20.0,22.6,25.0,26.0,26.8,26.9,26.6,25.2,24.4,23.6,23.4,22.8,22.1,21.3,20.9,20.7,20.2,19.9,19.5,19.3,19.3,19.0,19.6,4.77,4.77,4.77,4.77,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,1.85,1.85,1.85,2.0,16.666666666666668,6.333333333333333,17.8,21.0,27.8,22.0,25.4,24.714285714285715,25.5,23.0,25.666666666666668,20.0,17.0,22.33333333333333,3.0,13.0,23.0,25.0,27.0,28.33333333333333,29.0,30.0,33.0,31.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.14,0.14,0.14,0.14,0.0668,0.0668,0.0668,0.0668,0.0668,0.0668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1,0.1,0.0523,0.0523,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.07,0.07,0.07,6.689
0.96593,-0.25882,-0.97493,-0.22252,37.37,45.31,44.34,44.98,51.6,57.31,55.41,54.03,49.59,48.27,49.09,47.97,44.09,37.99,12.91,10.27,10.09,9.86,10.34,10.26,11.43,12.04,10.56,18.57,0.96,1.95,2.84,3.17,3.0,2.81,2.13,0.96,0.41,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.76,20.0,22.6,25.0,26.0,26.8,26.9,26.6,25.2,24.4,23.6,23.4,22.8,22.1,21.3,20.9,20.7,20.2,19.9,19.5,19.3,19.3,19.0,19.6,21.6,4.77,4.77,4.77,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,1.85,1.85,1.85,2.0,2.0,6.333333333333333,17.8,21.0,27.8,22.0,25.4,24.714285714285715,25.5,23.0,25.666666666666668,20.0,17.0,22.33333333333333,3.0,13.0,23.0,25.0,27.0,28.33333333333333,29.0,30.0,33.0,31.666666666666668,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2333,0.2333,0.2333,0.2333,0.2333,0.0,0.175,0.175,0.175,0.175,0.175,0.175,0.1716,0.1716,0.1716,0.1716,0.1716,0.1716,0.175,0.175,0.175,0.0,0.0,0.0,0.0,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,14.0
0.86603,-0.5,-0.97493,-0.22252,45.31,44.34,44.98,51.6,57.31,55.41,54.03,49.59,48.27,49.09,47.97,44.09,37.99,12.91,10.27,10.09,9.86,10.34,10.26,11.43,12.04,10.56,18.57,62.75,1.95,2.84,3.17,3.0,2.81,2.13,0.96,0.41,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.76,1.51,22.6,25.0,26.0,26.8,26.9,26.6,25.2,24.4,23.6,23.4,22.8,22.1,21.3,20.9,20.7,20.2,19.9,19.5,19.3,19.3,19.0,19.6,21.6,23.7,4.77,4.77,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,1.85,1.85,1.85,2.0,2.0,2.0,17.8,21.0,27.8,22.0,25.4,24.714285714285715,25.5,23.0,25.666666666666668,20.0,17.0,22.33333333333333,3.0,13.0,23.0,25.0,27.0,28.33333333333333,29.0,30.0,33.0,31.666666666666668,28.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0177,0.0177,0.0177,0.0177,0.0177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2333,0.2333,0.2333,0.2333,0.2333,0.2333,0.0,0.0,0.0,0.175,0.175,0.175,0.175,0.0054,0.0054,0.0054,0.0054,0.0054,0.0054,0.0054,0.0,0.14,0.14,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.0,0.0,0.0,0.0875,0.0875,0.0875,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.07,0.07,0.07,14.0
0.70711,-0.70711,-0.97493,-0.22252,44.34,44.98,51.6,57.31,55.41,54.03,49.59,48.27,49.09,47.97,44.09,37.99,12.91,10.27,10.09,9.86,10.34,10.26,11.43,12.04,10.56,18.57,62.75,82.88,2.84,3.17,3.0,2.81,2.13,0.96,0.41,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.76,1.51,1.99,25.0,26.0,26.8,26.9,26.6,25.2,24.4,23.6,23.4,22.8,22.1,21.3,20.9,20.7,20.2,19.9,19.5,19.3,19.3,19.0,19.6,21.6,23.7,25.5,4.77,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,1.85,1.85,1.85,2.0,2.0,2.0,2.0,21.0,27.8,22.0,25.4,24.714285714285715,25.5,23.0,25.666666666666668,20.0,17.0,22.33333333333333,3.0,13.0,23.0,25.0,27.0,28.33333333333333,29.0,30.0,33.0,31.666666666666668,28.0,26.0,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0926,0.0926,0.0926,0.0926,0.2333,0.2333,0.2333,0.2333,0.2333,0.2333,0.2333,0.0,0.0,0.0,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.1,0.1,0.1,0.1,0.1,0.1,0.0712,0.0712,0.0712,0.0712,0.0712,0.0712,0.0712,0.0712,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0875,0.0778,0.0778,0.0778,0.0778,0.0778,0.07,0.07,14.0
0.5,-0.86603,-0.97493,-0.22252,44.98,51.6,57.31,55.41,54.03,49.59,48.27,49.09,47.97,44.09,37.99,12.91,10.27,10.09,9.86,10.34,10.26,11.43,12.04,10.56,18.57,62.75,82.88,86.15,3.17,3.0,2.81,2.13,0.96,0.41,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.76,1.51,1.99,2.46,26.0,26.8,26.9,26.6,25.2,24.4,23.6,23.4,22.8,22.1,21.3,20.9,20.7,20.2,19.9,19.5,19.3,19.3,19.0,19.6,21.6,23.7,25.5,27.8,1.85,1.85,1.85,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,4.77,1.85,1.85,1.85,1.85,1.85,1.85,2.0,2.0,2.0,2.0,2.0,27.8,22.0,25.4,24.714285714285715,25.5,23.0,25.666666666666668,20.0,17.0,22.33333333333333,3.0,13.0,23.0,25.0,27.0,28.33333333333333,29.0,30.0,33.0,31.666666666666668,28.0,26.0,29.4,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2333,0.2333,0.175,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.0731,0.0731,0.0731,0.0731,0.0731,0.0731,0.0731,0.0731,0.0882,0.0882,0.0882,0.0882,0.0882,0.0882,0.0882,0.0365,0.0365,0.0365,0.0875,0.0875,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.0778,0.07,0.07,14.0
