=== Training Log Started: 2025-10-22 23:23:41.428081 ===
Run Name: LightWeightModel_With_BatchNorm_highPatience_V2
Device: cuda
Data Source: supervised_learning/training_data/merged_windowed_dataset.csv
Feature Info: supervised_learning/training_data/feature_info.json
Output Directory: supervised_learning/output/LightWeightModel_With_BatchNorm_highPatience_V2
Checkpoint Directory: supervised_learning/output/LightWeightModel_With_BatchNorm_highPatience_V2/checkpoints
Plot Save Path: supervised_learning/output/LightWeightModel_With_BatchNorm_highPatience_V2/trainingresults_plot.png
Epochs: 10000, Batch Size: 16, Learning Rate: 0.01
LR Scheduler: Step Size = 500, Gamma = 0.9
============================================================
✅ Dataset split: 107 train, 23 val, 23 test

✅ Model initialized with 555170 trainable parameters.

TemporalAttentiveFusionNet(
  (seriesEmbedding): Embedding(8000, 64)
  (attn): MultiheadAttention(
    (out_proj): NonDynamicallyQuantizableLinear(in_features=64, out_features=64, bias=True)
  )
  (attn_norm): LayerNorm((64,), eps=1e-05, elementwise_affine=True)
  (attn_fc): Linear(in_features=64, out_features=1, bias=True)
  (dropout): Dropout(p=0.5, inplace=False)
  (fc1): Linear(in_features=129, out_features=128, bias=True)
  (bn1): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (fc2): Linear(in_features=128, out_features=64, bias=True)
  (bn2): BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (fc3): Linear(in_features=64, out_features=16, bias=True)
  (fc4): Linear(in_features=16, out_features=1, bias=True)
  (relu): ReLU()
)
StepLR Scheduler: step_size = 500 , gamma = 0.9
============================================================
Starting training...

Epoch 54/10000 | Train RMSE: 3.75968 kWh | Val RMSE: 5.91486 kWh | Train R²: 0.798 | Val R²: 0.471
Epoch 55/10000 | Train RMSE: 3.96160 kWh | Val RMSE: 5.38022 kWh | Train R²: 0.774 | Val R²: 0.557
Epoch 56/10000 | Train RMSE: 4.02376 kWh | Val RMSE: 5.17912 kWh | Train R²: 0.776 | Val R²: 0.582
Epoch 57/10000 | Train RMSE: 3.81871 kWh | Val RMSE: 5.06139 kWh | Train R²: 0.797 | Val R²: 0.606
Epoch 58/10000 | Train RMSE: 3.70631 kWh | Val RMSE: 5.35681 kWh | Train R²: 0.812 | Val R²: 0.574
Epoch 59/10000 | Train RMSE: 4.12513 kWh | Val RMSE: 5.51656 kWh | Train R²: 0.760 | Val R²: 0.554
Epoch 60/10000 | Train RMSE: 3.66625 kWh | Val RMSE: 5.13492 kWh | Train R²: 0.804 | Val R²: 0.601
Epoch 61/10000 | Train RMSE: 3.98207 kWh | Val RMSE: 5.18636 kWh | Train R²: 0.778 | Val R²: 0.586
Epoch 62/10000 | Train RMSE: 3.78815 kWh | Val RMSE: 5.29691 kWh | Train R²: 0.797 | Val R²: 0.573
Epoch 63/10000 | Train RMSE: 3.67747 kWh | Val RMSE: 5.30254 kWh | Train R²: 0.821 | Val R²: 0.578
Epoch 64/10000 | Train RMSE: 3.72116 kWh | Val RMSE: 4.95383 kWh | Train R²: 0.799 | Val R²: 0.628
Epoch 65/10000 | Train RMSE: 4.52025 kWh | Val RMSE: 5.11716 kWh | Train R²: 0.719 | Val R²: 0.589
Epoch 66/10000 | Train RMSE: 3.95586 kWh | Val RMSE: 5.24743 kWh | Train R²: 0.777 | Val R²: 0.568
Epoch 67/10000 | Train RMSE: 3.80317 kWh | Val RMSE: 5.57758 kWh | Train R²: 0.791 | Val R²: 0.530
Epoch 68/10000 | Train RMSE: 3.58440 kWh | Val RMSE: 5.09127 kWh | Train R²: 0.814 | Val R²: 0.607
Epoch 69/10000 | Train RMSE: 3.99557 kWh | Val RMSE: 4.68223 kWh | Train R²: 0.778 | Val R²: 0.658

✅ Saved best model to supervised_learning/output/LightWeightModel_With_BatchNorm_highPatience_V2/checkpoints/best_model_4.682_r2_0.658.pth

Epoch 70/10000 | Train RMSE: 3.66352 kWh | Val RMSE: 4.91427 kWh | Train R²: 0.817 | Val R²: 0.633
Epoch 71/10000 | Train RMSE: 3.65587 kWh | Val RMSE: 5.26623 kWh | Train R²: 0.815 | Val R²: 0.580
Epoch 72/10000 | Train RMSE: 3.21424 kWh | Val RMSE: 5.28439 kWh | Train R²: 0.853 | Val R²: 0.593
Epoch 73/10000 | Train RMSE: 3.64705 kWh | Val RMSE: 5.53886 kWh | Train R²: 0.810 | Val R²: 0.567
Epoch 74/10000 | Train RMSE: 3.03062 kWh | Val RMSE: 5.42570 kWh | Train R²: 0.868 | Val R²: 0.576
