Crash diagnostics ON


==================================================
PART 1: Data preprocess for 2023-01-01 00:00:00 to 2024-09-30 23:00:00...
==================================================

	1.1 Preprocessing radiation data...
		[INFO] Radiation data already exists at './data/timeseries/radiation_data.csv'

	1.2 Preprocessing temperature data...
		[INFO] Temperature data already exists at './data/timeseries/temperature_data.csv'

	1.3 Preprocessing building data...
		[INFO] Building data already exists at './data/timeseries/building_data.csv'

	1.4 Preprocessing electricity cost data...
		[INFO] Electricity cost data already exists at './data/timeseries/electricitycostG2B_data.csv' and './data/timeseries/electricitycostG2V_data.csv'

	1.5 Preprocessing battery demand series data...
		[INFO] Found existing battery data at './data/battery_demand/tol27/resample_full.csv' and './data/battery_demand/tol27/resample_train.csv'

		[INFO] Number of series for clean windows = (168, 37)
		[INFO] Number of eligible series for Case 2 = (1381, 37)
		[INFO] Number of seeds ready for Case 3  = (2000, 36)

		[INFO] Case 1 exists — loaded battery demand from './data/battery_demand/tol27/case1_real_only/battery_demand.npy' with shape (168, 37).
		[INFO] Case 2 exists — loaded battery demand from './data/battery_demand/tol27/case2_nan_filled/battery_demand.npy' with shape (1549, 37).
		[INFO] Case 3 exists — loaded battery demand from './data/battery_demand/tol27/case3_extended_generated/battery_demand.npy' with shape (3549, 37).

	1.6 Generating battery schedule...
		[INFO] Case 1 exists — loaded from './data/battery_demand/tol27/case1_real_only/battery_availability.npy' and './data/battery_demand/tol27/case1_real_only/battery_details.npy' shape (168, 263, 36) and (4, 168, 263)
		[INFO] Case 2 exists — loaded from './data/battery_demand/tol27/case2_nan_filled/battery_availability.npy' and './data/battery_demand/tol27/case2_nan_filled/battery_details.npy' shape (1549, 311, 36) and (4, 1549, 311)
		[INFO] Case 3 exists — loaded from './data/battery_demand/tol27/case3_extended_generated/battery_availability.npy' and './data/battery_demand/tol27/case3_extended_generated/battery_details.npy' shape (3549, 422, 36) and (4, 3549, 422)


==================================================
PART 2: MILP Optimization...
==================================================

	2.1 Optimizing Case 1...
		[INFO] Loaded 168 samples from './data/battery_demand/tol27/case1_real_only'
		[INFO] Results already exist at './data/optimization_results/tol27/case1_real_only/optimization/V2B.npy'. Skipping optimization run.
		[INFO] Results already exist at './data/optimization_results/tol27/case1_real_only/immediate_charging/V2B.npy'. Skipping immediate_charging run.
		[INFO] Case 1 completed.

	2.2 Optimizing Case 2...
		[INFO] Loaded 1549 samples from './data/battery_demand/tol27/case2_nan_filled'
		[INFO] Results already exist at './data/optimization_results/tol27/case2_nan_filled/optimization/V2B.npy'. Skipping optimization run.
		[INFO] Results already exist at './data/optimization_results/tol27/case2_nan_filled/immediate_charging/V2B.npy'. Skipping immediate_charging run.
		[INFO] Case 2 completed.

	2.3 Optimizing Case 3...
		[INFO] Loaded 3549 samples from './data/battery_demand/tol27/case3_extended_generated'
		[INFO] Results already exist at './data/optimization_results/tol27/case3_extended_generated/optimization/V2B.npy'. Skipping optimization run.
		[INFO] Results already exist at './data/optimization_results/tol27/case3_extended_generated/immediate_charging/V2B.npy'. Skipping immediate_charging run.
		[INFO] Case 3 completed.


==================================================
PART 3: Supervised Learning...
==================================================

	3.1 Training Case 1...
		=== Training Log Started: 2025-11-28 00:35:34.658497 ===
		Run Name: STAFV2_27_CASE1
		Device: cuda
		Epochs: 50000, Batch Size: 64, LR: 0.0001
		============================================================
🔢 Unique quantized indices: 6686
✅ Suggested num_embeddings: 8023
✅ Processed 168 valid samples.
✅ Saved merged dataset: ./data/training_results/merged_windowed_dataset_STAFV2_27_CASE1.csv  (shape: (168, 429))
✅ Saved feature metadata: ./data/training_results/feature_info_STAFV2_27_CASE1.json
✅ Dataset split: 134 train, 34 val
✅ Scalers fitted and saved.

		✅ Model initialized with 785956 params.
		============================================================
		--------------------------------------------------------------------------------------------
		  Epoch    |     LR     |  Train RMSE  |   Val RMSE   |  Train R²  |   Val R²   |  Patience 
		   41/50000 | 0.000100   |    3.91356   |    4.51790   |      0.610 |      0.516 |    0/80   
		   42/50000 | 0.000100   |    4.17791   |    4.49905   |      0.627 |      0.520 |    0/80   
		   43/50000 | 0.000100   |    3.98052   |    4.47835   |      0.622 |      0.524 |    0/80   
		   44/50000 | 0.000100   |    4.14737   |    4.44651   |      0.624 |      0.531 |    0/80   
		   45/50000 | 0.000100   |    3.36367   |    4.42179   |      0.671 |      0.536 |    0/80   
		   46/50000 | 0.000100   |    3.46214   |    4.39812   |      0.673 |      0.541 |    0/80   
		   47/50000 | 0.000100   |    4.52206   |    4.48520   |      0.628 |      0.523 |    0/80   
		   48/50000 | 0.000100   |    3.41648   |    4.44384   |      0.695 |      0.531 |    1/80   
		   49/50000 | 0.000100   |    4.28668   |    4.47241   |      0.675 |      0.525 |    2/80   
		   50/50000 | 0.000100   |    3.76595   |    4.44122   |      0.705 |      0.532 |    3/80   
		   51/50000 | 0.000100   |    3.56828   |    4.39281   |      0.698 |      0.542 |    4/80   
		   52/50000 | 0.000100   |    4.14303   |    4.38043   |      0.694 |      0.545 |    0/80   
		   53/50000 | 0.000100   |    3.96837   |    4.35201   |      0.697 |      0.551 |    0/80   
		   54/50000 | 0.000100   |    3.82199   |    4.36418   |      0.698 |      0.548 |    0/80   
		   55/50000 | 0.000100   |    3.75593   |    4.35510   |      0.696 |      0.550 |    1/80   
		   56/50000 | 0.000100   |    3.94849   |    4.37490   |      0.725 |      0.546 |    2/80   
		   57/50000 | 0.000100   |    3.03609   |    4.40479   |      0.728 |      0.540 |    3/80   
		   58/50000 | 0.000100   |    4.04726   |    4.33863   |      0.704 |      0.553 |    4/80   
		   59/50000 | 0.000100   |    2.94818   |    4.34581   |      0.743 |      0.552 |    0/80   
		   60/50000 | 0.000100   |    4.23981   |    4.32622   |      0.710 |      0.556 |    1/80   
		   61/50000 | 0.000100   |    3.26836   |    4.31802   |      0.745 |      0.558 |    0/80   
		   62/50000 | 0.000100   |    3.37781   |    4.31196   |      0.752 |      0.559 |    0/80   
		   63/50000 | 0.000100   |    3.56240   |    4.33131   |      0.752 |      0.555 |    0/80   
		   64/50000 | 0.000100   |    3.42429   |    4.34076   |      0.754 |      0.553 |    1/80   
		   65/50000 | 0.000100   |    3.44036   |    4.34014   |      0.749 |      0.553 |    2/80   
		   66/50000 | 0.000100   |    3.65712   |    4.40520   |      0.744 |      0.540 |    3/80   
		   67/50000 | 0.000100   |    3.35058   |    4.44701   |      0.781 |      0.531 |    4/80   
		   68/50000 | 0.000100   |    3.59238   |    4.43362   |      0.752 |      0.534 |    5/80   
		   69/50000 | 0.000100   |    2.92871   |    4.42045   |      0.785 |      0.536 |    6/80   
		   70/50000 | 0.000100   |    3.17983   |    4.40092   |      0.782 |      0.540 |    7/80   
		   71/50000 | 0.000100   |    2.81034   |    4.43442   |      0.770 |      0.533 |    8/80   
		   72/50000 | 0.000100   |    4.02791   |    4.45656   |      0.765 |      0.529 |    9/80   
		   73/50000 | 0.000100   |    3.34563   |    4.45075   |      0.806 |      0.530 |   10/80   
		   74/50000 | 0.000100   |    2.95305   |    4.52076   |      0.803 |      0.515 |   11/80   
		   75/50000 | 0.000100   |    3.24788   |    4.46076   |      0.798 |      0.528 |   12/80   
		   76/50000 | 0.000100   |    3.96847   |    4.42882   |      0.754 |      0.535 |   13/80   
		   77/50000 | 0.000100   |    3.18780   |    4.48410   |      0.811 |      0.523 |   14/80   
		   78/50000 | 0.000100   |    2.88386   |    4.50805   |      0.804 |      0.518 |   15/80   
		   79/50000 | 0.000100   |    4.05663   |    4.59646   |      0.798 |      0.499 |   16/80   
		   80/50000 | 0.000100   |    2.52345   |    4.57907   |      0.828 |      0.503 |   17/80   
		   81/50000 | 0.000100   |    2.81320   |    4.56188   |      0.830 |      0.506 |   18/80   
		   82/50000 | 0.000100   |    2.63143   |    4.56025   |      0.834 |      0.507 |   19/80   
		   83/50000 | 0.000080   |    3.26188   |    4.58112   |      0.835 |      0.502 |   20/80   
		   84/50000 | 0.000080   |    2.61095   |    4.54266   |      0.843 |      0.510 |   21/80   
		   85/50000 | 0.000080   |    3.79914   |    4.45338   |      0.808 |      0.529 |   22/80   
		   86/50000 | 0.000080   |    2.34450   |    4.46394   |      0.840 |      0.527 |   23/80   
		   87/50000 | 0.000080   |    2.57349   |    4.49817   |      0.841 |      0.520 |   24/80   
		   88/50000 | 0.000080   |    3.03475   |    4.46575   |      0.849 |      0.527 |   25/80   
		   89/50000 | 0.000080   |    2.69659   |    4.45783   |      0.830 |      0.529 |   26/80   
		   90/50000 | 0.000080   |    3.29236   |    4.45002   |      0.842 |      0.530 |   27/80   
		   91/50000 | 0.000080   |    3.23425   |    4.48017   |      0.852 |      0.524 |   28/80   
		   92/50000 | 0.000080   |    2.36453   |    4.50254   |      0.878 |      0.519 |   29/80   
		   93/50000 | 0.000080   |    2.22005   |    4.49910   |      0.873 |      0.520 |   30/80   
		   94/50000 | 0.000080   |    2.27036   |    4.49705   |      0.874 |      0.520 |   31/80   
		   95/50000 | 0.000080   |    3.68670   |    4.57126   |      0.837 |      0.504 |   32/80   
		   96/50000 | 0.000080   |    2.88817   |    4.52974   |      0.864 |      0.513 |   33/80   
		   97/50000 | 0.000080   |    2.49070   |    4.56308   |      0.850 |      0.506 |   34/80   
		   98/50000 | 0.000080   |    3.44789   |    4.50428   |      0.853 |      0.519 |   35/80   
		   99/50000 | 0.000080   |    2.23264   |    4.53559   |      0.875 |      0.512 |   36/80   
		  100/50000 | 0.000080   |    3.97298   |    4.61902   |      0.842 |      0.494 |   37/80   
		  101/50000 | 0.000080   |    2.38089   |    4.64199   |      0.869 |      0.489 |   38/80   
		  102/50000 | 0.000080   |    2.12028   |    4.59311   |      0.886 |      0.499 |   39/80   
		  103/50000 | 0.000080   |    2.08613   |    4.58580   |      0.878 |      0.501 |   40/80   
		  104/50000 | 0.000064   |    2.44401   |    4.55921   |      0.893 |      0.507 |   41/80   
		  105/50000 | 0.000064   |    2.32878   |    4.57300   |      0.876 |      0.504 |   42/80   
		  106/50000 | 0.000064   |    3.34903   |    4.68094   |      0.867 |      0.480 |   43/80   
		  107/50000 | 0.000064   |    1.98679   |    4.70165   |      0.897 |      0.476 |   44/80   
		  108/50000 | 0.000064   |    3.13283   |    4.61697   |      0.857 |      0.494 |   45/80   
		  109/50000 | 0.000064   |    2.51106   |    4.64381   |      0.884 |      0.488 |   46/80   
		  110/50000 | 0.000064   |    4.12794   |    4.58255   |      0.861 |      0.502 |   47/80   
		  111/50000 | 0.000064   |    1.89939   |    4.59946   |      0.898 |      0.498 |   48/80   
		  112/50000 | 0.000064   |    1.86067   |    4.59259   |      0.893 |      0.500 |   49/80   
		  113/50000 | 0.000064   |    2.49481   |    4.61994   |      0.884 |      0.494 |   50/80   
		  114/50000 | 0.000064   |    2.89745   |    4.71538   |      0.856 |      0.472 |   51/80   
		  115/50000 | 0.000064   |    2.94576   |    4.79102   |      0.879 |      0.455 |   52/80   
		  116/50000 | 0.000064   |    2.57327   |    4.76040   |      0.897 |      0.462 |   53/80   
		  117/50000 | 0.000064   |    2.96925   |    4.84523   |      0.890 |      0.443 |   54/80   
		  118/50000 | 0.000064   |    2.39760   |    4.83204   |      0.890 |      0.446 |   55/80   
		  119/50000 | 0.000064   |    2.67959   |    4.83561   |      0.890 |      0.445 |   56/80   
		  120/50000 | 0.000064   |    2.16512   |    4.76019   |      0.904 |      0.462 |   57/80   
		  121/50000 | 0.000064   |    2.40117   |    4.68082   |      0.882 |      0.480 |   58/80   
		  122/50000 | 0.000064   |    2.42299   |    4.64382   |      0.899 |      0.488 |   59/80   
		  123/50000 | 0.000064   |    2.34071   |    4.65341   |      0.911 |      0.486 |   60/80   
		  124/50000 | 0.000064   |    1.54471   |    4.65914   |      0.922 |      0.485 |   61/80   
		  125/50000 | 0.000051   |    2.32663   |    4.68433   |      0.907 |      0.479 |   62/80   
		  126/50000 | 0.000051   |    2.38763   |    4.71612   |      0.908 |      0.472 |   63/80   
		  127/50000 | 0.000051   |    1.85331   |    4.72673   |      0.921 |      0.470 |   64/80   
		  128/50000 | 0.000051   |    1.81925   |    4.71148   |      0.912 |      0.473 |   65/80   
		  129/50000 | 0.000051   |    2.27527   |    4.74002   |      0.915 |      0.467 |   66/80   
		  130/50000 | 0.000051   |    1.92712   |    4.79691   |      0.918 |      0.454 |   67/80   
		  131/50000 | 0.000051   |    2.24077   |    4.76360   |      0.926 |      0.462 |   68/80   
		  132/50000 | 0.000051   |    2.09398   |    4.75832   |      0.903 |      0.463 |   69/80   
		  133/50000 | 0.000051   |    1.84570   |    4.73982   |      0.926 |      0.467 |   70/80   
		  134/50000 | 0.000051   |    2.20929   |    4.74689   |      0.911 |      0.465 |   71/80   
		  135/50000 | 0.000051   |    2.25164   |    4.71950   |      0.898 |      0.472 |   72/80   
		  136/50000 | 0.000051   |    4.56285   |    4.92154   |      0.857 |      0.425 |   73/80   
		  137/50000 | 0.000051   |    3.33857   |    4.97669   |      0.901 |      0.412 |   74/80   
		  138/50000 | 0.000051   |    2.06232   |    4.86233   |      0.920 |      0.439 |   75/80   
		  139/50000 | 0.000051   |    1.77514   |    4.85300   |      0.928 |      0.441 |   76/80   
		  140/50000 | 0.000051   |    1.79578   |    4.85120   |      0.925 |      0.442 |   77/80   
		  141/50000 | 0.000051   |    2.63185   |    4.73725   |      0.916 |      0.468 |   78/80   
		  142/50000 | 0.000051   |    3.34758   |    4.81731   |      0.895 |      0.449 |   79/80   

		Early stopping triggered.
		[INFO] Case 1 completed.

	3.2 Training Case 2...
		=== Training Log Started: 2025-11-28 00:36:28.020671 ===
		Run Name: STAFV2_27_CASE2
		Device: cuda
		Epochs: 50000, Batch Size: 64, LR: 0.0001
		============================================================
🔢 Unique quantized indices: 24205
✅ Suggested num_embeddings: 29046
✅ Processed 1549 valid samples.
✅ Saved merged dataset: ./data/training_results/merged_windowed_dataset_STAFV2_27_CASE2.csv  (shape: (1549, 429))
✅ Saved feature metadata: ./data/training_results/feature_info_STAFV2_27_CASE2.json
✅ Dataset split: 1239 train, 310 val
✅ Scalers fitted and saved.

		✅ Model initialized with 785956 params.
		============================================================
		--------------------------------------------------------------------------------------------
		  Epoch    |     LR     |  Train RMSE  |   Val RMSE   |  Train R²  |   Val R²   |  Patience 
		--------------------------------------------------------------------------------------------
		    1/50000 | 0.000100   |    9.27985   |    8.32471   |     -1.120 |     -0.715 |    0/80   
		    2/50000 | 0.000100   |    8.09830   |    7.20568   |     -0.606 |     -0.284 |    0/80   
		    3/50000 | 0.000100   |    6.92231   |    6.23035   |     -0.183 |      0.041 |    0/80   
		    4/50000 | 0.000100   |    5.88846   |    5.49750   |      0.143 |      0.255 |    0/80   
		    5/50000 | 0.000100   |    5.09937   |    5.07323   |      0.358 |      0.367 |    0/80   
		    6/50000 | 0.000100   |    4.71723   |    4.87442   |      0.460 |      0.416 |    0/80   
		    7/50000 | 0.000100   |    4.50857   |    4.78541   |      0.504 |      0.437 |    0/80   
		    8/50000 | 0.000100   |    4.34495   |    4.71536   |      0.537 |      0.454 |    0/80   
		    9/50000 | 0.000100   |    4.21404   |    4.64844   |      0.565 |      0.470 |    0/80   
		   10/50000 | 0.000100   |    4.14040   |    4.62987   |      0.579 |      0.474 |    0/80   
		   11/50000 | 0.000100   |    4.02532   |    4.56648   |      0.603 |      0.488 |    0/80   
		   12/50000 | 0.000100   |    3.96860   |    4.52585   |      0.618 |      0.497 |    0/80   
		   13/50000 | 0.000100   |    3.87920   |    4.48965   |      0.626 |      0.506 |    0/80   
		   14/50000 | 0.000100   |    3.83817   |    4.46157   |      0.640 |      0.512 |    0/80   
		   15/50000 | 0.000100   |    3.79151   |    4.47241   |      0.647 |      0.510 |    0/80   
		   16/50000 | 0.000100   |    3.73070   |    4.40408   |      0.655 |      0.524 |    1/80   
		   17/50000 | 0.000100   |    3.57344   |    4.40182   |      0.686 |      0.525 |    0/80   
		   18/50000 | 0.000100   |    3.58641   |    4.39492   |      0.685 |      0.527 |    0/80   
		   19/50000 | 0.000100   |    3.53808   |    4.38544   |      0.696 |      0.529 |    0/80   
		   20/50000 | 0.000100   |    3.44716   |    4.35782   |      0.708 |      0.535 |    0/80   
		   21/50000 | 0.000100   |    3.41438   |    4.32342   |      0.718 |      0.542 |    0/80   
		   22/50000 | 0.000100   |    3.40327   |    4.34150   |      0.715 |      0.539 |    0/80   
		   23/50000 | 0.000100   |    3.29008   |    4.30136   |      0.733 |      0.547 |    1/80   
		   24/50000 | 0.000100   |    3.27239   |    4.25513   |      0.738 |      0.557 |    0/80   
		   25/50000 | 0.000100   |    3.24751   |    4.29764   |      0.742 |      0.549 |    0/80   
		   26/50000 | 0.000100   |    3.27600   |    4.30842   |      0.743 |      0.546 |    1/80   
		   27/50000 | 0.000100   |    3.23183   |    4.24369   |      0.745 |      0.559 |    2/80   
		   28/50000 | 0.000100   |    3.09179   |    4.22444   |      0.764 |      0.564 |    0/80   
		   29/50000 | 0.000100   |    3.08612   |    4.24719   |      0.768 |      0.559 |    0/80   
		   30/50000 | 0.000100   |    3.00647   |    4.20652   |      0.777 |      0.567 |    1/80   
		   31/50000 | 0.000100   |    3.04427   |    4.24288   |      0.779 |      0.560 |    0/80   
		   32/50000 | 0.000100   |    2.86423   |    4.20189   |      0.800 |      0.569 |    1/80   
		   33/50000 | 0.000100   |    2.92848   |    4.30412   |      0.794 |      0.548 |    0/80   
		   34/50000 | 0.000100   |    2.93903   |    4.25064   |      0.795 |      0.559 |    1/80   
		   35/50000 | 0.000100   |    2.82470   |    4.19551   |      0.806 |      0.570 |    2/80   
		   36/50000 | 0.000100   |    2.75068   |    4.19245   |      0.814 |      0.571 |    0/80   
		   37/50000 | 0.000100   |    2.76739   |    4.22842   |      0.814 |      0.563 |    0/80   
		   38/50000 | 0.000100   |    2.74112   |    4.24530   |      0.820 |      0.561 |    1/80   
		   39/50000 | 0.000100   |    2.73845   |    4.17867   |      0.816 |      0.573 |    2/80   
		   40/50000 | 0.000100   |    2.61013   |    4.21349   |      0.831 |      0.567 |    0/80   
		   41/50000 | 0.000100   |    2.68090   |    4.19995   |      0.825 |      0.569 |    1/80   
		   42/50000 | 0.000100   |    2.62032   |    4.25759   |      0.833 |      0.558 |    2/80   
		   43/50000 | 0.000100   |    2.55130   |    4.21445   |      0.840 |      0.567 |    3/80   
		   44/50000 | 0.000100   |    2.56748   |    4.24582   |      0.838 |      0.560 |    4/80   
		   45/50000 | 0.000100   |    2.48516   |    4.27629   |      0.851 |      0.554 |    5/80   
		   46/50000 | 0.000100   |    2.49428   |    4.18208   |      0.846 |      0.573 |    6/80   
		   47/50000 | 0.000100   |    2.45575   |    4.22351   |      0.852 |      0.565 |    7/80   
		   48/50000 | 0.000100   |    2.45053   |    4.23553   |      0.855 |      0.562 |    8/80   
		   49/50000 | 0.000100   |    2.34571   |    4.22769   |      0.865 |      0.564 |    9/80   
		   50/50000 | 0.000100   |    2.33274   |    4.31757   |      0.866 |      0.546 |   10/80   
		   51/50000 | 0.000100   |    2.35401   |    4.19790   |      0.865 |      0.570 |   11/80   
		   52/50000 | 0.000100   |    2.24511   |    4.26510   |      0.877 |      0.556 |   12/80   
		   53/50000 | 0.000100   |    2.28978   |    4.29491   |      0.872 |      0.551 |   13/80   
		   54/50000 | 0.000100   |    2.28065   |    4.24347   |      0.873 |      0.561 |   14/80   
		   55/50000 | 0.000100   |    2.23116   |    4.28444   |      0.879 |      0.553 |   15/80   
		   56/50000 | 0.000100   |    2.25620   |    4.28153   |      0.878 |      0.553 |   16/80   
		   57/50000 | 0.000100   |    2.27794   |    4.35998   |      0.877 |      0.538 |   17/80   
		   58/50000 | 0.000100   |    2.20815   |    4.24831   |      0.884 |      0.560 |   18/80   
		   59/50000 | 0.000100   |    2.24035   |    4.34196   |      0.882 |      0.541 |   19/80   
		   60/50000 | 0.000080   |    2.16936   |    4.24901   |      0.889 |      0.560 |   20/80   
		   61/50000 | 0.000080   |    2.09594   |    4.34748   |      0.891 |      0.540 |   21/80   
		   62/50000 | 0.000080   |    2.11912   |    4.34088   |      0.890 |      0.541 |   22/80   
